HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME
2016-02-22 12:34:56.000,2016-02-22 12:34:24.000,2016-02-22 12:34:56.000,Standing
2016-02-22 12:34:56.000,2016-02-22 12:34:24.000,2016-02-22 12:34:56.000,Still
2016-02-22 12:34:56.000,2016-02-22 12:34:24.000,2016-02-22 12:34:56.000,Wear on
2016-02-22 12:34:57.000,2016-02-22 12:34:56.000,2016-02-22 12:34:57.000,Wear on
2016-02-22 12:35:10.000,2016-02-22 12:34:57.000,2016-02-22 12:35:10.000,Jumping Jacks
2016-02-22 12:35:10.000,2016-02-22 12:34:57.000,2016-02-22 12:35:10.000,Wear on
2016-02-22 12:35:30.000,2016-02-22 12:35:10.000,2016-02-22 12:35:30.000,Still
2016-02-22 12:35:30.000,2016-02-22 12:35:10.000,2016-02-22 12:35:30.000,Wear on
2016-02-22 12:35:42.000,2016-02-22 12:35:30.000,2016-02-22 12:35:42.000,Jumping Jacks
2016-02-22 12:35:42.000,2016-02-22 12:35:30.000,2016-02-22 12:35:42.000,Wear on
2016-02-22 12:35:58.000,2016-02-22 12:35:42.000,2016-02-22 12:35:58.000,Still
2016-02-22 12:35:58.000,2016-02-22 12:35:42.000,2016-02-22 12:35:58.000,Wear on
2016-02-22 12:36:11.000,2016-02-22 12:35:58.000,2016-02-22 12:36:11.000,Jumping Jacks
2016-02-22 12:36:11.000,2016-02-22 12:35:58.000,2016-02-22 12:36:11.000,Wear on
2016-02-22 12:36:21.000,2016-02-22 12:36:11.000,2016-02-22 12:36:21.000,Still
2016-02-22 12:36:21.000,2016-02-22 12:36:11.000,2016-02-22 12:36:21.000,Wear on
2016-02-22 12:36:38.000,2016-02-22 12:36:21.000,2016-02-22 12:36:38.000,Wear on
2016-02-22 12:36:43.000,2016-02-22 12:36:38.000,2016-02-22 12:36:43.000,Sitting
2016-02-22 12:36:43.000,2016-02-22 12:36:38.000,2016-02-22 12:36:43.000,Wear on
2016-02-22 12:39:38.000,2016-02-22 12:36:43.000,2016-02-22 12:39:38.000,Writing
2016-02-22 12:39:38.000,2016-02-22 12:36:43.000,2016-02-22 12:39:38.000,Sitting
2016-02-22 12:39:38.000,2016-02-22 12:36:43.000,2016-02-22 12:39:38.000,Wear on
2016-02-22 12:39:39.000,2016-02-22 12:39:38.000,2016-02-22 12:39:39.000,Sitting
2016-02-22 12:39:39.000,2016-02-22 12:39:38.000,2016-02-22 12:39:39.000,Wear on
2016-02-22 12:40:10.000,2016-02-22 12:39:39.000,2016-02-22 12:40:10.000,Wear on
2016-02-22 12:40:11.000,2016-02-22 12:40:10.000,2016-02-22 12:40:11.000,Sitting
2016-02-22 12:40:11.000,2016-02-22 12:40:10.000,2016-02-22 12:40:11.000,Wear on
2016-02-22 12:40:19.000,2016-02-22 12:40:11.000,2016-02-22 12:40:19.000,Reclining
2016-02-22 12:40:19.000,2016-02-22 12:40:11.000,2016-02-22 12:40:19.000,Sitting
2016-02-22 12:40:19.000,2016-02-22 12:40:11.000,2016-02-22 12:40:19.000,Wear on
2016-02-22 12:40:28.000,2016-02-22 12:40:19.000,2016-02-22 12:40:28.000,Texting
2016-02-22 12:40:28.000,2016-02-22 12:40:19.000,2016-02-22 12:40:28.000,Reclining
2016-02-22 12:40:28.000,2016-02-22 12:40:19.000,2016-02-22 12:40:28.000,Sitting
2016-02-22 12:40:28.000,2016-02-22 12:40:19.000,2016-02-22 12:40:28.000,Wear on
2016-02-22 12:40:40.000,2016-02-22 12:40:28.000,2016-02-22 12:40:40.000,Reclining
2016-02-22 12:40:40.000,2016-02-22 12:40:28.000,2016-02-22 12:40:40.000,Sitting
2016-02-22 12:40:40.000,2016-02-22 12:40:28.000,2016-02-22 12:40:40.000,Wear on
2016-02-22 12:41:55.000,2016-02-22 12:40:40.000,2016-02-22 12:41:55.000,Telling Story
2016-02-22 12:41:55.000,2016-02-22 12:40:40.000,2016-02-22 12:41:55.000,Reclining
2016-02-22 12:41:55.000,2016-02-22 12:40:40.000,2016-02-22 12:41:55.000,Sitting
2016-02-22 12:41:55.000,2016-02-22 12:40:40.000,2016-02-22 12:41:55.000,Wear on
2016-02-22 12:41:56.000,2016-02-22 12:41:55.000,2016-02-22 12:41:56.000,Sitting
2016-02-22 12:41:56.000,2016-02-22 12:41:55.000,2016-02-22 12:41:56.000,Wear on
2016-02-22 12:42:24.000,2016-02-22 12:41:56.000,2016-02-22 12:42:24.000,Wear on
2016-02-22 12:42:28.000,2016-02-22 12:42:24.000,2016-02-22 12:42:28.000,Standing
2016-02-22 12:42:28.000,2016-02-22 12:42:24.000,2016-02-22 12:42:28.000,Wear on
2016-02-22 12:45:36.000,2016-02-22 12:42:28.000,2016-02-22 12:45:36.000,Web Browsing
2016-02-22 12:45:36.000,2016-02-22 12:42:28.000,2016-02-22 12:45:36.000,Standing
2016-02-22 12:45:36.000,2016-02-22 12:42:28.000,2016-02-22 12:45:36.000,Wear on
2016-02-22 12:45:37.000,2016-02-22 12:45:36.000,2016-02-22 12:45:37.000,Standing
2016-02-22 12:45:37.000,2016-02-22 12:45:36.000,2016-02-22 12:45:37.000,Wear on
2016-02-22 12:47:08.000,2016-02-22 12:45:37.000,2016-02-22 12:47:08.000,Wear on
2016-02-22 12:47:15.000,2016-02-22 12:47:08.000,2016-02-22 12:47:15.000,Standing
2016-02-22 12:47:15.000,2016-02-22 12:47:08.000,2016-02-22 12:47:15.000,Wear on
2016-02-22 12:47:17.000,2016-02-22 12:47:15.000,2016-02-22 12:47:17.000,Elevator
2016-02-22 12:47:17.000,2016-02-22 12:47:15.000,2016-02-22 12:47:17.000,Wear on
2016-02-22 12:47:31.000,2016-02-22 12:47:17.000,2016-02-22 12:47:31.000,Elevator
2016-02-22 12:47:31.000,2016-02-22 12:47:17.000,2016-02-22 12:47:31.000,Down
2016-02-22 12:47:31.000,2016-02-22 12:47:17.000,2016-02-22 12:47:31.000,Wear on
2016-02-22 12:47:48.000,2016-02-22 12:47:31.000,2016-02-22 12:47:48.000,Wear on
2016-02-22 12:48:09.000,2016-02-22 12:48:07.000,2016-02-22 12:48:09.000,Walking
2016-02-22 12:50:39.000,2016-02-22 12:48:09.000,2016-02-22 12:50:39.000,Walking
2016-02-22 12:50:39.000,2016-02-22 12:48:09.000,2016-02-22 12:50:39.000,Telling Story
