HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME,LABEL_ID,RATING_TIME_STAMP,RATING_INTENSITY,RATING_CONFIDENCE
2016-04-21 15:03:11.699,2016-04-21 15:00:34.465,2016-04-21 15:03:11.686,Texting,l13011419151518,2016-04-21 15:00:34.465,,
2016-04-21 15:03:19.347,2016-04-21 15:00:30.138,2016-04-21 15:03:19.332,300 KPM/min,l13011419151518,2016-04-21 15:00:30.138,,
2016-04-21 15:03:19.633,2016-04-21 15:00:27.662,2016-04-21 15:03:19.617,Stationary,l13011419151518,2016-04-21 15:00:27.662,,
2016-04-21 15:03:20.087,2016-04-21 15:00:28.385,2016-04-21 15:03:20.083,Biking,l13011419151518,2016-04-21 15:00:28.385,,
2016-04-21 15:05:16.626,2016-04-21 15:03:31.084,2016-04-21 15:05:16.621,Laundry,l13011419151518,2016-04-21 15:03:31.084,,
2016-04-21 15:05:17.358,2016-04-21 15:03:29.024,2016-04-21 15:05:17.354,Standing,l13011419151518,2016-04-21 15:03:29.024,,
2016-04-21 15:08:18.795,2016-04-21 15:05:30.684,2016-04-21 15:08:18.790,Sweeping,l13011419151518,2016-04-21 15:05:30.684,,
2016-04-21 15:08:19.229,2016-04-21 15:05:29.327,2016-04-21 15:08:19.225,Walking,l13011419151518,2016-04-21 15:05:29.327,,
2016-04-21 15:11:10.410,2016-04-21 15:09:21.268,2016-04-21 15:11:10.397,Flat grade,l13011419151518,2016-04-21 15:09:21.268,,
2016-04-21 15:11:10.622,2016-04-21 15:09:20.074,2016-04-21 15:11:10.606,1 mph,l13011419151518,2016-04-21 15:09:20.074,,
2016-04-21 15:11:11.210,2016-04-21 15:09:18.494,2016-04-21 15:11:11.205,Arms rested on the desk,l13011419151518,2016-04-21 15:09:18.494,,
2016-04-21 15:11:11.430,2016-04-21 15:09:13.784,2016-04-21 15:11:11.409,Treadmill,l13011419151518,2016-04-21 15:09:13.784,,
2016-04-21 15:11:12.038,2016-04-21 15:09:13.086,2016-04-21 15:11:12.034,Walking,l13011419151518,2016-04-21 15:09:13.086,,
2016-04-21 15:13:14.457,2016-04-21 15:11:23.909,2016-04-21 15:13:14.452,Flat grade,l13011419151518,2016-04-21 15:11:23.909,,
2016-04-21 15:13:14.768,2016-04-21 15:11:23.083,2016-04-21 15:13:14.752,2 mph,l13011419151518,2016-04-21 15:11:23.083,,
2016-04-21 15:13:15.275,2016-04-21 15:11:22.209,2016-04-21 15:13:15.260,Arms rested on the desk,l13011419151518,2016-04-21 15:11:22.209,,
2016-04-21 15:13:15.522,2016-04-21 15:11:21.464,2016-04-21 15:13:15.518,Treadmill,l13011419151518,2016-04-21 15:11:21.464,,
2016-04-21 15:13:16.032,2016-04-21 15:11:20.736,2016-04-21 15:13:16.016,Walking,l13011419151518,2016-04-21 15:11:20.736,,
2016-04-21 15:15:45.114,2016-04-21 15:13:58.401,2016-04-21 15:15:45.109,Drink,l13011419151518,2016-04-21 15:13:58.401,,
2016-04-21 15:15:49.694,2016-04-21 15:13:49.562,2016-04-21 15:15:49.690,3.5 mph,l13011419151518,2016-04-21 15:13:49.562,,
2016-04-21 15:15:50.087,2016-04-21 15:13:46.720,2016-04-21 15:15:50.083,Treadmill,l13011419151518,2016-04-21 15:13:46.720,,
2016-04-21 15:15:50.722,2016-04-21 15:13:45.959,2016-04-21 15:15:50.718,Walking,l13011419151518,2016-04-21 15:13:45.959,,
2016-04-21 15:18:00.524,2016-04-21 15:16:04.784,2016-04-21 15:18:00.506,Bag,l13011419151518,2016-04-21 15:16:04.784,,
2016-04-21 15:18:00.905,2016-04-21 15:16:04.015,2016-04-21 15:18:00.890,3.5 mph,l13011419151518,2016-04-21 15:16:04.015,,
2016-04-21 15:18:01.402,2016-04-21 15:16:02.373,2016-04-21 15:18:01.398,Walking,l13011419151518,2016-04-21 15:16:02.373,,
2016-04-21 15:18:01.970,2016-04-21 15:16:02.632,2016-04-21 15:18:01.966,Treadmill,l13011419151518,2016-04-21 15:16:02.632,,
2016-04-21 15:18:02.319,2016-04-21 15:16:07.696,2016-04-21 15:18:02.307,Dominant hand,l13011419151518,2016-04-21 15:16:07.696,,
2016-04-21 15:18:53.073,2016-04-21 15:09:02.091,2016-04-21 15:18:53.065,Wear ON,l13011419151518,2016-04-21 15:09:02.091,,
