HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME,LABEL_ID,RATING_TIME_STAMP,RATING_INTENSITY,RATING_CONFIDENCE
2016-04-29 16:03:14.863,2016-04-29 16:00:00.000,2016-04-29 16:03:14.851,Texting,l13011419151518,2016-04-29 15:59:07.361,,
2016-04-29 16:03:15.679,2016-04-29 16:00:58.792,2016-04-29 16:03:15.675,Reclining,l13011419151518,2016-04-29 16:00:58.792,,
2016-04-29 16:03:16.555,2016-04-29 16:00:00.000,2016-04-29 16:03:16.545,Sitting,l13011419151518,2016-04-29 15:58:36.459,,
2016-04-29 16:05:21.995,2016-04-29 16:03:33.648,2016-04-29 16:05:21.991,Sweeping,l13011419151518,2016-04-29 16:03:33.648,,
2016-04-29 16:05:25.607,2016-04-29 16:03:32.438,2016-04-29 16:05:25.572,Walking,l13011419151518,2016-04-29 16:03:32.438,,
2016-04-29 16:07:24.761,2016-04-29 16:05:37.192,2016-04-29 16:07:24.757,Laundry,l13011419151518,2016-04-29 16:05:37.192,,
2016-04-29 16:07:30.501,2016-04-29 16:05:35.363,2016-04-29 16:07:30.498,Standing,l13011419151518,2016-04-29 16:05:35.363,,
2016-04-29 16:10:59.058,2016-04-29 16:08:11.281,2016-04-29 16:10:59.053,300 KPM/min,l13011419151518,2016-04-29 16:08:11.281,,
2016-04-29 16:10:59.707,2016-04-29 16:08:06.133,2016-04-29 16:10:59.692,Stationary,l13011419151518,2016-04-29 16:08:06.133,,
2016-04-29 16:11:00.942,2016-04-29 16:08:07.386,2016-04-29 16:11:00.938,Biking,l13011419151518,2016-04-29 16:08:07.386,,
2016-04-29 16:17:20.191,2016-04-29 16:14:42.575,2016-04-29 16:17:20.163,1 mph,l13011419151518,2016-04-29 16:14:42.575,,
2016-04-29 16:17:20.843,2016-04-29 16:14:44.313,2016-04-29 16:17:20.839,Arms rested on the desk,l13011419151518,2016-04-29 16:14:44.313,,
2016-04-29 16:17:21.254,2016-04-29 16:14:30.097,2016-04-29 16:17:21.235,Treadmill,l13011419151518,2016-04-29 16:14:30.097,,
2016-04-29 16:17:21.910,2016-04-29 16:14:40.240,2016-04-29 16:17:21.906,Walking,l13011419151518,2016-04-29 16:14:40.240,,
2016-04-29 16:20:37.874,2016-04-29 16:17:38.612,2016-04-29 16:20:37.869,Flat grade,l13011419151518,2016-04-29 16:17:38.612,,
2016-04-29 16:20:38.739,2016-04-29 16:17:35.623,2016-04-29 16:20:38.723,2 mph,l13011419151518,2016-04-29 16:17:35.623,,
2016-04-29 16:20:39.168,2016-04-29 16:17:34.808,2016-04-29 16:20:39.164,Arms rested on the desk,l13011419151518,2016-04-29 16:17:34.808,,
2016-04-29 16:20:39.587,2016-04-29 16:17:33.531,2016-04-29 16:20:39.569,Treadmill,l13011419151518,2016-04-29 16:17:33.531,,
2016-04-29 16:20:40.044,2016-04-29 16:17:32.318,2016-04-29 16:20:40.040,Walking,l13011419151518,2016-04-29 16:17:32.318,,
2016-04-29 16:20:47.622,2016-04-29 16:00:00.000,2016-04-29 16:20:47.577,Wear ON,l13011419151518,2016-04-29 15:54:00.473,,
