HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME
2015-12-15 13:00:05.000,2015-12-15 13:00:00.000,2015-12-15 13:00:05.000,Sitting
2015-12-15 13:00:05.000,2015-12-15 13:00:00.000,2015-12-15 13:00:05.000,Arms On Desk
2015-12-15 13:00:05.000,2015-12-15 13:00:00.000,2015-12-15 13:00:05.000,Writing
2015-12-15 13:00:43.000,2015-12-15 13:00:42.000,2015-12-15 13:00:43.000,Standing
2015-12-15 13:00:44.000,2015-12-15 13:00:43.000,2015-12-15 13:00:44.000,Standing
2015-12-15 13:00:44.000,2015-12-15 13:00:43.000,2015-12-15 13:00:44.000,Arms On Desk
2015-12-15 13:01:17.000,2015-12-15 13:00:44.000,2015-12-15 13:01:17.000,Standing
2015-12-15 13:01:17.000,2015-12-15 13:00:44.000,2015-12-15 13:01:17.000,Arms On Desk
2015-12-15 13:01:17.000,2015-12-15 13:00:44.000,2015-12-15 13:01:17.000,Web Browsing
2015-12-15 13:01:51.000,2015-12-15 13:01:17.000,2015-12-15 13:01:51.000,Telling Story
2015-12-15 13:01:51.000,2015-12-15 13:01:17.000,2015-12-15 13:01:51.000,Standing
2015-12-15 13:01:51.000,2015-12-15 13:01:17.000,2015-12-15 13:01:51.000,Arms On Desk
2015-12-15 13:01:51.000,2015-12-15 13:01:17.000,2015-12-15 13:01:51.000,Web Browsing
2015-12-15 13:02:11.000,2015-12-15 13:01:51.000,2015-12-15 13:02:11.000,Standing
2015-12-15 13:02:11.000,2015-12-15 13:01:51.000,2015-12-15 13:02:11.000,Arms On Desk
2015-12-15 13:02:11.000,2015-12-15 13:01:51.000,2015-12-15 13:02:11.000,Web Browsing
2015-12-15 13:02:25.000,2015-12-15 13:02:24.000,2015-12-15 13:02:25.000,Standing
2015-12-15 13:02:26.000,2015-12-15 13:02:25.000,2015-12-15 13:02:26.000,Standing
2015-12-15 13:02:26.000,2015-12-15 13:02:25.000,2015-12-15 13:02:26.000,Arms On Desk
2015-12-15 13:03:36.000,2015-12-15 13:02:26.000,2015-12-15 13:03:36.000,Standing
2015-12-15 13:03:36.000,2015-12-15 13:02:26.000,2015-12-15 13:03:36.000,Arms On Desk
2015-12-15 13:03:36.000,2015-12-15 13:02:26.000,2015-12-15 13:03:36.000,Writing
2015-12-15 13:04:35.000,2015-12-15 13:04:29.000,2015-12-15 13:04:35.000,Walking
