HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME,LABEL_ID,RATING_TIME_STAMP,RATING_INTENSITY,RATING_CONFIDENCE
2016-04-05 12:20:41.119,2016-04-05 12:20:27.178,2016-04-05 12:20:41.112,Standing,l13011419151518,2016-04-05 12:20:27.178,,
2016-04-05 12:20:41.538,2016-04-05 12:20:28.184,2016-04-05 12:20:41.527,Still,l13011419151518,2016-04-05 12:20:28.184,,
2016-04-05 12:20:53.929,2016-04-05 12:20:41.126,2016-04-05 12:20:53.919,Jumping Jacks,l13011419151518,2016-04-05 12:20:41.126,,
2016-04-05 12:21:05.434,2016-04-05 12:20:54.352,2016-04-05 12:21:05.430,Still,l13011419151518,2016-04-05 12:20:54.352,,
2016-04-05 12:21:05.757,2016-04-05 12:20:53.937,2016-04-05 12:21:05.741,Standing,l13011419151518,2016-04-05 12:20:53.937,,
2016-04-05 12:21:17.796,2016-04-05 12:21:05.772,2016-04-05 12:21:17.785,Jumping Jacks,l13011419151518,2016-04-05 12:21:05.772,,
2016-04-05 12:21:29.052,2016-04-05 12:21:17.834,2016-04-05 12:21:29.047,Standing,l13011419151518,2016-04-05 12:21:17.834,,
2016-04-05 12:21:29.060,2016-04-05 12:21:18.253,2016-04-05 12:21:29.047,Still,l13011419151518,2016-04-05 12:21:18.253,,
2016-04-05 12:28:31.253,2016-04-05 12:24:10.501,2016-04-05 12:28:31.233,Writing,l13011419151518,2016-04-05 12:24:10.501,,
2016-04-05 12:28:31.349,2016-04-05 12:24:13.865,2016-04-05 12:28:31.344,Arms rested on the desk,l13011419151518,2016-04-05 12:24:13.865,,
2016-04-05 12:28:31.721,2016-04-05 12:24:09.574,2016-04-05 12:28:31.702,Standing,l13011419151518,2016-04-05 12:24:09.574,,
2016-04-05 12:32:04.525,2016-04-05 12:28:44.952,2016-04-05 12:32:04.520,Web Browsing,l13011419151518,2016-04-05 12:28:44.952,,
2016-04-05 12:32:04.960,2016-04-05 12:29:34.257,2016-04-05 12:32:04.956,Story,l13011419151518,2016-04-05 12:29:34.257,,
2016-04-05 12:32:05.336,2016-04-05 12:28:41.723,2016-04-05 12:32:05.332,Arms rested on the desk,l13011419151518,2016-04-05 12:28:41.723,,
2016-04-05 12:32:05.946,2016-04-05 12:28:33.405,2016-04-05 12:32:05.933,Standing,l13011419151518,2016-04-05 12:28:33.405,,
2016-04-05 12:32:40.838,2016-04-05 12:32:40.141,2016-04-05 12:32:40.833,Standing,l13011419151518,2016-04-05 12:32:40.141,,
2016-04-05 12:33:52.028,2016-04-05 12:33:50.284,2016-04-05 12:33:52.023,Texting,l13011419151518,2016-04-05 12:33:50.284,,
2016-04-05 12:35:17.727,2016-04-05 12:32:48.784,2016-04-05 12:35:17.722,Writing,l13011419151518,2016-04-05 12:32:48.784,,
2016-04-05 12:35:18.122,2016-04-05 12:32:54.375,2016-04-05 12:35:18.116,Dominant hand,l13011419151518,2016-04-05 12:32:54.375,,
2016-04-05 12:35:18.843,2016-04-05 12:32:48.177,2016-04-05 12:35:18.826,Arms rested on the desk,l13011419151518,2016-04-05 12:32:48.177,,
2016-04-05 12:35:59.667,2016-04-05 12:35:17.282,2016-04-05 12:35:59.652,Texting,l13011419151518,2016-04-05 12:35:17.282,,
2016-04-05 12:36:53.197,2016-04-05 12:36:23.017,2016-04-05 12:36:53.193,Texting,l13011419151518,2016-04-05 12:36:23.017,,
2016-04-05 12:37:44.485,2016-04-05 12:35:59.180,2016-04-05 12:37:44.481,Web Browsing,l13011419151518,2016-04-05 12:35:59.180,,
2016-04-05 12:37:45.055,2016-04-05 12:36:00.555,2016-04-05 12:37:45.051,Arms rested on the desk,l13011419151518,2016-04-05 12:36:00.555,,
2016-04-05 12:40:24.766,2016-04-05 12:22:00.571,2016-04-05 12:40:24.751,Wear ON,l13011419151518,2016-04-05 12:22:00.571,,
2016-04-05 12:40:24.781,2016-04-05 12:32:43.960,2016-04-05 12:40:24.751,Sitting,l13011419151518,2016-04-05 12:32:43.960,,
2016-04-05 12:40:24.811,2016-04-05 12:38:09.174,2016-04-05 12:40:24.751,Texting,l13011419151518,2016-04-05 12:38:09.174,,
2016-04-05 12:41:48.736,2016-04-05 12:40:46.185,2016-04-05 12:41:48.729,Standing,l13011419151518,2016-04-05 12:40:46.185,,
2016-04-05 12:41:49.240,2016-04-05 12:40:47.594,2016-04-05 12:41:49.224,Shelf unload,l13011419151518,2016-04-05 12:40:47.594,,
2016-04-05 12:43:51.221,2016-04-05 12:42:02.189,2016-04-05 12:43:51.214,Standing,l13011419151518,2016-04-05 12:42:02.189,,
2016-04-05 12:43:52.023,2016-04-05 12:42:03.379,2016-04-05 12:43:52.019,Shelf reload,l13011419151518,2016-04-05 12:42:03.379,,
2016-04-05 12:44:59.147,2016-04-05 12:40:26.037,2016-04-05 12:44:59.143,Wear ON,l13011419151518,2016-04-05 12:40:26.037,,
2016-04-05 12:46:28.115,2016-04-05 12:46:03.966,2016-04-05 12:46:28.105,Walking,l13011419151518,2016-04-05 12:46:03.966,,
2016-04-05 12:46:28.422,2016-04-05 12:46:28.125,2016-04-05 12:46:28.415,Standing,l13011419151518,2016-04-05 12:46:28.125,,
2016-04-05 12:46:31.446,2016-04-05 12:46:00.292,2016-04-05 12:46:31.442,Texting,l13011419151518,2016-04-05 12:46:00.292,,
2016-04-05 12:46:31.453,2016-04-05 12:46:28.429,2016-04-05 12:46:31.442,Jumping,l13011419151518,2016-04-05 12:46:28.429,,
2016-04-05 12:46:35.272,2016-04-05 12:46:34.733,2016-04-05 12:46:35.266,Escalator,l13011419151518,2016-04-05 12:46:34.733,,
2016-04-05 12:46:52.659,2016-04-05 12:46:40.413,2016-04-05 12:46:52.637,Texting,l13011419151518,2016-04-05 12:46:40.413,,
2016-04-05 12:46:53.938,2016-04-05 12:46:32.166,2016-04-05 12:46:53.934,Standing,l13011419151518,2016-04-05 12:46:32.166,,
2016-04-05 12:46:53.945,2016-04-05 12:46:35.495,2016-04-05 12:46:53.934,Elevator,l13011419151518,2016-04-05 12:46:35.495,,
2016-04-05 12:46:53.952,2016-04-05 12:46:36.314,2016-04-05 12:46:53.934,Down,l13011419151518,2016-04-05 12:46:36.314,,
2016-04-05 12:48:01.037,2016-04-05 12:47:19.145,2016-04-05 12:48:01.033,Outdoors,l13011419151518,2016-04-05 12:47:19.145,,
2016-04-05 12:48:01.441,2016-04-05 12:47:20.007,2016-04-05 12:48:01.422,City,l13011419151518,2016-04-05 12:47:20.007,,
2016-04-05 12:48:01.942,2016-04-05 12:47:27.084,2016-04-05 12:48:01.933,Story,l13011419151518,2016-04-05 12:47:27.084,,
2016-04-05 12:48:33.914,2016-04-05 12:46:54.795,2016-04-05 12:48:33.909,Walking,l13011419151518,2016-04-05 12:46:54.795,,
2016-04-05 12:48:51.587,2016-04-05 12:48:33.917,2016-04-05 12:48:51.581,Standing,l13011419151518,2016-04-05 12:48:33.917,,
2016-04-05 12:48:52.048,2016-04-05 12:48:37.350,2016-04-05 12:48:52.038,Vending machine,l13011419151518,2016-04-05 12:48:37.350,,
2016-04-05 12:50:10.728,2016-04-05 12:49:47.789,2016-04-05 12:50:10.724,Texting,l13011419151518,2016-04-05 12:49:47.789,,
2016-04-05 12:51:09.357,2016-04-05 12:49:16.417,2016-04-05 12:51:09.345,Outdoors,l13011419151518,2016-04-05 12:49:16.417,,
2016-04-05 12:51:09.932,2016-04-05 12:49:16.916,2016-04-05 12:51:09.924,City,l13011419151518,2016-04-05 12:49:16.916,,
2016-04-05 12:51:14.478,2016-04-05 12:48:53.616,2016-04-05 12:51:14.473,Walking,l13011419151518,2016-04-05 12:48:53.616,,
2016-04-05 12:51:31.645,2016-04-05 12:51:21.849,2016-04-05 12:51:31.632,Texting,l13011419151518,2016-04-05 12:51:21.849,,
2016-04-05 12:51:35.016,2016-04-05 12:51:15.285,2016-04-05 12:51:35.012,Up,l13011419151518,2016-04-05 12:51:15.285,,
2016-04-05 12:51:35.270,2016-04-05 12:51:14.200,2016-04-05 12:51:35.265,Escalator,l13011419151518,2016-04-05 12:51:14.200,,
2016-04-05 12:51:35.769,2016-04-05 12:51:14.483,2016-04-05 12:51:35.752,Standing,l13011419151518,2016-04-05 12:51:14.483,,
2016-04-05 12:51:44.885,2016-04-05 12:51:43.826,2016-04-05 12:51:44.872,Still,l13011419151518,2016-04-05 12:51:43.826,,
2016-04-05 12:51:53.266,2016-04-05 12:51:44.316,2016-04-05 12:51:53.253,Down,l13011419151518,2016-04-05 12:51:44.316,,
2016-04-05 12:51:53.486,2016-04-05 12:51:43.237,2016-04-05 12:51:53.482,Stairs,l13011419151518,2016-04-05 12:51:43.237,,
2016-04-05 12:52:09.213,2016-04-05 12:51:58.634,2016-04-05 12:52:09.195,Texting,l13011419151518,2016-04-05 12:51:58.634,,
2016-04-05 12:54:03.287,2016-04-05 12:53:17.208,2016-04-05 12:54:03.281,Story,l13011419151518,2016-04-05 12:53:17.208,,
2016-04-05 12:55:54.297,2016-04-05 12:51:36.022,2016-04-05 12:55:54.292,Walking,l13011419151518,2016-04-05 12:51:36.022,,
2016-04-05 12:56:16.694,2016-04-05 12:52:02.376,2016-04-05 12:56:16.689,City,l13011419151518,2016-04-05 12:52:02.376,,
2016-04-05 12:56:16.701,2016-04-05 12:52:02.848,2016-04-05 12:56:16.689,Outdoors,l13011419151518,2016-04-05 12:52:02.848,,
2016-04-05 12:56:16.707,2016-04-05 12:55:55.013,2016-04-05 12:56:16.689,Standing,l13011419151518,2016-04-05 12:55:55.013,,
2016-04-05 12:56:16.714,2016-04-05 12:55:56.356,2016-04-05 12:56:16.689,Waiting,l13011419151518,2016-04-05 12:55:56.356,,
2016-04-05 12:58:49.503,2016-04-05 12:58:33.646,2016-04-05 12:58:49.499,Web Browsing,l13011419151518,2016-04-05 12:58:33.646,,
2016-04-05 12:58:49.731,2016-04-05 12:57:13.309,2016-04-05 12:58:49.726,Texting,l13011419151518,2016-04-05 12:57:13.309,,
2016-04-05 12:58:51.603,2016-04-05 12:56:31.065,2016-04-05 12:58:51.599,MBTA,l13011419151518,2016-04-05 12:56:31.065,,
2016-04-05 12:58:52.397,2016-04-05 12:56:32.458,2016-04-05 12:58:52.386,Sitting,l13011419151518,2016-04-05 12:56:32.458,,
2016-04-05 12:59:29.206,2016-04-05 12:58:59.556,2016-04-05 12:59:29.196,Walking,l13011419151518,2016-04-05 12:58:59.556,,
2016-04-05 12:59:39.506,2016-04-05 12:59:29.894,2016-04-05 12:59:39.489,Stop light,l13011419151518,2016-04-05 12:59:29.894,,
2016-04-05 12:59:39.904,2016-04-05 12:59:29.212,2016-04-05 12:59:39.898,Standing,l13011419151518,2016-04-05 12:59:29.212,,
2016-04-05 13:04:55.807,2016-04-05 12:59:31.802,2016-04-05 12:59:59.999,City,l13011419151518,2016-04-05 12:59:31.802,,
2016-04-05 13:04:56.339,2016-04-05 12:59:32.433,2016-04-05 12:59:59.999,Outdoors,l13011419151518,2016-04-05 12:59:32.433,,
2016-04-05 13:05:19.407,2016-04-05 12:59:40.140,2016-04-05 12:59:59.999,Walking,l13011419151518,2016-04-05 12:59:40.140,,
