HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME
2016-02-19 11:01:59.000,2016-02-19 11:00:00.000,2016-02-19 11:01:59.000,Biking
2016-02-19 11:01:59.000,2016-02-19 11:00:00.000,2016-02-19 11:01:59.000,Wear on
2016-02-19 11:02:01.000,2016-02-19 11:01:59.000,2016-02-19 11:02:01.000,Wear on
2016-02-19 11:02:01.000,2016-02-19 11:01:59.000,2016-02-19 11:02:01.000,Standing
2016-02-19 11:02:02.000,2016-02-19 11:02:01.000,2016-02-19 11:02:02.000,Standing
2016-02-19 11:02:20.000,2016-02-19 11:02:02.000,2016-02-19 11:02:20.000,Standing
2016-02-19 11:02:20.000,2016-02-19 11:02:02.000,2016-02-19 11:02:20.000,Wear on
2016-02-19 11:03:10.000,2016-02-19 11:02:20.000,2016-02-19 11:03:10.000,Walking
2016-02-19 11:03:10.000,2016-02-19 11:02:20.000,2016-02-19 11:03:10.000,Wear on
2016-02-19 11:03:12.000,2016-02-19 11:03:10.000,2016-02-19 11:03:12.000,Wear on
2016-02-19 11:03:12.000,2016-02-19 11:03:10.000,2016-02-19 11:03:12.000,Stairs
2016-02-19 11:04:49.000,2016-02-19 11:03:12.000,2016-02-19 11:04:49.000,Wear on
2016-02-19 11:04:49.000,2016-02-19 11:03:12.000,2016-02-19 11:04:49.000,Stairs
2016-02-19 11:04:49.000,2016-02-19 11:03:12.000,2016-02-19 11:04:49.000,Up
2016-02-19 11:04:50.000,2016-02-19 11:04:49.000,2016-02-19 11:04:50.000,Wear on
2016-02-19 11:06:28.000,2016-02-19 11:04:50.000,2016-02-19 11:06:28.000,Wear on
2016-02-19 11:06:28.000,2016-02-19 11:04:50.000,2016-02-19 11:06:28.000,Standing
2016-02-19 11:06:34.000,2016-02-19 11:06:28.000,2016-02-19 11:06:34.000,Wear on
2016-02-19 11:07:40.000,2016-02-19 11:07:38.000,2016-02-19 11:07:40.000,Stairs
2016-02-19 11:07:41.000,2016-02-19 11:07:40.000,2016-02-19 11:07:41.000,Stairs
2016-02-19 11:07:41.000,2016-02-19 11:07:40.000,2016-02-19 11:07:41.000,Down
2016-02-19 11:09:05.000,2016-02-19 11:07:41.000,2016-02-19 11:09:05.000,Stairs
2016-02-19 11:09:05.000,2016-02-19 11:07:41.000,2016-02-19 11:09:05.000,Down
2016-02-19 11:09:05.000,2016-02-19 11:07:41.000,2016-02-19 11:09:05.000,Bag
2016-02-19 11:09:14.000,2016-02-19 11:09:12.000,2016-02-19 11:09:14.000,Elevator
