HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME,LABEL_ID,RATING_TIME_STAMP,RATING_INTENSITY,RATING_CONFIDENCE
2016-05-04 13:00:24.569,2016-05-04 13:00:00.000,2016-05-04 13:00:24.555,Walking,l13011419151518,2016-05-04 12:58:22.546,,
2016-05-04 13:00:25.141,2016-05-04 13:00:00.000,2016-05-04 13:00:25.131,Treadmill,l13011419151518,2016-05-04 12:58:24.098,,
2016-05-04 13:00:25.571,2016-05-04 13:00:00.000,2016-05-04 13:00:25.553,Arms rested on the desk,l13011419151518,2016-05-04 12:58:26.936,,
2016-05-04 13:00:26.061,2016-05-04 13:00:00.000,2016-05-04 13:00:26.045,1 mph,l13011419151518,2016-05-04 12:58:25.492,,
2016-05-04 13:03:03.345,2016-05-04 13:00:44.825,2016-05-04 13:03:03.338,Walking,l13011419151518,2016-05-04 13:00:44.825,,
2016-05-04 13:03:03.573,2016-05-04 13:00:46.666,2016-05-04 13:03:03.564,Treadmill,l13011419151518,2016-05-04 13:00:46.666,,
2016-05-04 13:03:03.808,2016-05-04 13:00:48.475,2016-05-04 13:03:03.801,Arms rested on the desk,l13011419151518,2016-05-04 13:00:48.475,,
2016-05-04 13:03:04.137,2016-05-04 13:00:47.569,2016-05-04 13:03:04.133,2 mph,l13011419151518,2016-05-04 13:00:47.569,,
2016-05-04 13:11:42.845,2016-05-04 13:10:00.022,2016-05-04 13:11:42.841,Walking,l13011419151518,2016-05-04 13:10:00.022,,
2016-05-04 13:11:43.148,2016-05-04 13:10:00.913,2016-05-04 13:11:43.144,Treadmill,l13011419151518,2016-05-04 13:10:00.913,,
2016-05-04 13:11:43.419,2016-05-04 13:10:01.683,2016-05-04 13:11:43.412,3 mph,l13011419151518,2016-05-04 13:10:01.683,,
2016-05-04 13:11:43.636,2016-05-04 13:10:07.903,2016-05-04 13:11:43.631,Dominant hand,l13011419151518,2016-05-04 13:10:07.903,,
2016-05-04 13:11:43.983,2016-05-04 13:10:03.301,2016-05-04 13:11:43.979,Drink,l13011419151518,2016-05-04 13:10:03.301,,
2016-05-04 13:14:05.991,2016-05-04 13:11:56.840,2016-05-04 13:14:05.987,Walking,l13011419151518,2016-05-04 13:11:56.840,,
2016-05-04 13:14:06.309,2016-05-04 13:11:57.878,2016-05-04 13:14:06.303,Treadmill,l13011419151518,2016-05-04 13:11:57.878,,
2016-05-04 13:14:06.588,2016-05-04 13:11:59.232,2016-05-04 13:14:06.583,3 mph,l13011419151518,2016-05-04 13:11:59.232,,
2016-05-04 13:14:06.940,2016-05-04 13:12:02.642,2016-05-04 13:14:06.936,Dominant hand,l13011419151518,2016-05-04 13:12:02.642,,
2016-05-04 13:14:07.332,2016-05-04 13:12:00.734,2016-05-04 13:14:07.327,Bag,l13011419151518,2016-05-04 13:12:00.734,,
2016-05-04 13:16:15.362,2016-05-04 13:14:30.177,2016-05-04 13:16:15.357,Walking,l13011419151518,2016-05-04 13:14:30.177,,
2016-05-04 13:16:15.662,2016-05-04 13:14:32.380,2016-05-04 13:16:15.655,Treadmill,l13011419151518,2016-05-04 13:14:32.380,,
2016-05-04 13:16:15.943,2016-05-04 13:14:33.804,2016-05-04 13:16:15.939,3 mph,l13011419151518,2016-05-04 13:14:33.804,,
2016-05-04 13:16:16.207,2016-05-04 13:14:37.323,2016-05-04 13:16:16.203,Dominant hand,l13011419151518,2016-05-04 13:14:37.323,,
2016-05-04 13:16:16.623,2016-05-04 13:14:35.408,2016-05-04 13:16:16.618,Phone,l13011419151518,2016-05-04 13:14:35.408,,
2016-05-04 13:19:04.633,2016-05-04 13:16:46.575,2016-05-04 13:19:04.606,Walking,l13011419151518,2016-05-04 13:16:46.575,,
2016-05-04 13:19:05.008,2016-05-04 13:16:50.687,2016-05-04 13:19:05.004,3.5 mph,l13011419151518,2016-05-04 13:16:50.687,,
2016-05-04 13:19:05.351,2016-05-04 13:16:47.616,2016-05-04 13:19:05.347,Treadmill,l13011419151518,2016-05-04 13:16:47.616,,
2016-05-04 13:20:13.089,2016-05-04 13:00:00.000,2016-05-04 13:20:13.071,Wear ON,l13011419151518,2016-05-04 12:57:44.695,,
