HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME,LABEL_ID,RATING_TIME_STAMP,RATING_INTENSITY,RATING_CONFIDENCE
2016-04-26 14:00:30.724,2016-04-26 14:00:00.000,2016-04-26 14:00:30.711,Web Browsing,l13011419151518,2016-04-26 13:58:04.495,,
2016-04-26 14:00:31.090,2016-04-26 14:00:00.000,2016-04-26 14:00:31.079,Arms rested on the desk,l13011419151518,2016-04-26 13:58:03.465,,
2016-04-26 14:00:31.554,2016-04-26 14:00:00.000,2016-04-26 14:00:31.542,Standing,l13011419151518,2016-04-26 13:57:39.426,,
2016-04-26 14:03:30.183,2016-04-26 14:00:51.074,2016-04-26 14:03:30.162,Writing,l13011419151518,2016-04-26 14:00:51.074,,
2016-04-26 14:03:30.611,2016-04-26 14:00:50.158,2016-04-26 14:03:30.607,Arms rested on the desk,l13011419151518,2016-04-26 14:00:50.158,,
2016-04-26 14:03:31.048,2016-04-26 14:00:32.344,2016-04-26 14:03:31.045,Standing,l13011419151518,2016-04-26 14:00:32.344,,
2016-04-26 14:03:47.937,2016-04-26 14:00:00.000,2016-04-26 14:03:47.906,Wear ON,l13011419151518,2016-04-26 13:46:35.256,,
2016-04-26 14:04:41.699,2016-04-26 14:04:15.631,2016-04-26 14:04:41.668,Shelf unload,l13011419151518,2016-04-26 14:04:15.631,,
2016-04-26 14:05:25.034,2016-04-26 14:04:47.569,2016-04-26 14:05:25.026,Shelf reload,l13011419151518,2016-04-26 14:04:47.569,,
2016-04-26 14:05:25.806,2016-04-26 14:04:13.176,2016-04-26 14:05:25.801,Standing,l13011419151518,2016-04-26 14:04:13.176,,
2016-04-26 14:07:07.881,2016-04-26 14:06:56.738,2016-04-26 14:07:07.876,Walking,l13011419151518,2016-04-26 14:06:56.738,,
2016-04-26 14:07:23.671,2016-04-26 14:07:09.334,2016-04-26 14:07:23.648,Down,l13011419151518,2016-04-26 14:07:09.334,,
2016-04-26 14:07:24.092,2016-04-26 14:07:08.745,2016-04-26 14:07:24.079,Elevator,l13011419151518,2016-04-26 14:07:08.745,,
2016-04-26 14:07:25.338,2016-04-26 14:07:07.884,2016-04-26 14:07:25.334,Standing,l13011419151518,2016-04-26 14:07:07.884,,
2016-04-26 14:08:41.380,2016-04-26 14:07:52.196,2016-04-26 14:08:41.376,Outdoors,l13011419151518,2016-04-26 14:07:52.196,,
2016-04-26 14:08:41.947,2016-04-26 14:07:51.619,2016-04-26 14:08:41.943,City,l13011419151518,2016-04-26 14:07:51.619,,
2016-04-26 14:08:57.851,2016-04-26 14:07:25.837,2016-04-26 14:08:57.846,Walking,l13011419151518,2016-04-26 14:07:25.837,,
2016-04-26 14:09:32.714,2016-04-26 14:09:15.695,2016-04-26 14:09:32.709,Vending machine,l13011419151518,2016-04-26 14:09:15.695,,
2016-04-26 14:12:09.935,2016-04-26 14:10:06.500,2016-04-26 14:12:09.916,Outdoors,l13011419151518,2016-04-26 14:10:06.500,,
2016-04-26 14:12:10.878,2016-04-26 14:10:07.230,2016-04-26 14:12:10.859,City,l13011419151518,2016-04-26 14:10:07.230,,
2016-04-26 14:12:14.559,2016-04-26 14:08:57.855,2016-04-26 14:12:14.548,Standing,l13011419151518,2016-04-26 14:08:57.855,,
2016-04-26 14:12:18.950,2016-04-26 14:12:14.567,2016-04-26 14:12:18.933,Walking,l13011419151518,2016-04-26 14:12:14.567,,
2016-04-26 14:12:39.762,2016-04-26 14:12:20.294,2016-04-26 14:12:39.749,Escalator,l13011419151518,2016-04-26 14:12:20.294,,
2016-04-26 14:12:40.121,2016-04-26 14:12:20.971,2016-04-26 14:12:40.109,Up,l13011419151518,2016-04-26 14:12:20.971,,
2016-04-26 14:12:40.701,2016-04-26 14:12:18.962,2016-04-26 14:12:40.686,Standing,l13011419151518,2016-04-26 14:12:18.962,,
2016-04-26 14:13:00.604,2016-04-26 14:12:47.806,2016-04-26 14:13:00.596,Down,l13011419151518,2016-04-26 14:12:47.806,,
2016-04-26 14:13:01.006,2016-04-26 14:12:43.876,2016-04-26 14:13:01.001,Stairs,l13011419151518,2016-04-26 14:12:43.876,,
2016-04-26 14:16:34.089,2016-04-26 14:16:24.519,2016-04-26 14:16:34.085,Texting,l13011419151518,2016-04-26 14:16:24.519,,
