HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME,LABEL_ID,RATING_TIME_STAMP,RATING_INTENSITY,RATING_CONFIDENCE
2016-04-21 14:04:07.387,2016-04-21 14:00:29.135,2016-04-21 14:04:07.376,Web Browsing,l13011419151518,2016-04-21 14:00:29.135,,
2016-04-21 14:04:10.514,2016-04-21 14:00:27.563,2016-04-21 14:04:10.497,Arms rested on the desk,l13011419151518,2016-04-21 14:00:27.563,,
2016-04-21 14:07:32.424,2016-04-21 14:04:13.770,2016-04-21 14:07:32.419,Writing,l13011419151518,2016-04-21 14:04:13.770,,
2016-04-21 14:07:33.055,2016-04-21 14:00:15.314,2016-04-21 14:07:33.039,Standing,l13011419151518,2016-04-21 14:00:15.314,,
2016-04-21 14:07:33.782,2016-04-21 14:04:13.278,2016-04-21 14:07:33.770,Arms rested on the desk,l13011419151518,2016-04-21 14:04:13.278,,
2016-04-21 14:07:37.584,2016-04-21 14:00:00.000,2016-04-21 14:07:37.572,Wear ON,l13011419151518,2016-04-21 13:48:59.678,,
2016-04-21 14:09:23.849,2016-04-21 14:09:06.153,2016-04-21 14:09:23.843,Down,l13011419151518,2016-04-21 14:09:06.153,,
2016-04-21 14:09:24.267,2016-04-21 14:09:05.733,2016-04-21 14:09:24.263,Elevator,l13011419151518,2016-04-21 14:09:05.733,,
2016-04-21 14:09:24.667,2016-04-21 14:09:05.256,2016-04-21 14:09:24.649,Standing,l13011419151518,2016-04-21 14:09:05.256,,
2016-04-21 14:10:54.568,2016-04-21 14:09:47.895,2016-04-21 14:10:54.564,Outdoors,l13011419151518,2016-04-21 14:09:47.895,,
2016-04-21 14:10:54.966,2016-04-21 14:09:46.887,2016-04-21 14:10:54.962,City,l13011419151518,2016-04-21 14:09:46.887,,
2016-04-21 14:11:22.011,2016-04-21 14:09:25.466,2016-04-21 14:11:22.006,Walking,l13011419151518,2016-04-21 14:09:25.466,,
2016-04-21 14:11:32.675,2016-04-21 14:11:25.826,2016-04-21 14:11:32.671,Vending machine,l13011419151518,2016-04-21 14:11:25.826,,
2016-04-21 14:11:33.785,2016-04-21 14:11:22.014,2016-04-21 14:11:33.781,Standing,l13011419151518,2016-04-21 14:11:22.014,,
2016-04-21 14:14:23.201,2016-04-21 14:11:59.227,2016-04-21 14:14:23.196,City,l13011419151518,2016-04-21 14:11:59.227,,
2016-04-21 14:14:23.515,2016-04-21 14:11:57.765,2016-04-21 14:14:23.511,Outdoors,l13011419151518,2016-04-21 14:11:57.765,,
2016-04-21 14:14:24.870,2016-04-21 14:11:34.087,2016-04-21 14:14:24.857,Walking,l13011419151518,2016-04-21 14:11:34.087,,
2016-04-21 14:14:46.738,2016-04-21 14:14:25.838,2016-04-21 14:14:46.734,Up,l13011419151518,2016-04-21 14:14:25.838,,
2016-04-21 14:14:47.129,2016-04-21 14:14:25.318,2016-04-21 14:14:47.125,Escalator,l13011419151518,2016-04-21 14:14:25.318,,
2016-04-21 14:14:47.472,2016-04-21 14:14:24.879,2016-04-21 14:14:47.465,Standing,l13011419151518,2016-04-21 14:14:24.879,,
2016-04-21 14:15:09.044,2016-04-21 14:14:55.452,2016-04-21 14:15:09.038,Down,l13011419151518,2016-04-21 14:14:55.452,,
2016-04-21 14:15:09.360,2016-04-21 14:14:54.995,2016-04-21 14:15:09.356,Stairs,l13011419151518,2016-04-21 14:14:54.995,,
2016-04-21 14:15:36.035,2016-04-21 14:14:47.899,2016-04-21 14:15:36.017,Walking,l13011419151518,2016-04-21 14:14:47.899,,
2016-04-21 14:20:25.774,2016-04-21 14:16:03.427,2016-04-21 14:20:25.769,Walking,l13011419151518,2016-04-21 14:16:03.427,,
2016-04-21 14:20:32.179,2016-04-21 14:18:23.565,2016-04-21 14:20:32.175,Story,l13011419151518,2016-04-21 14:18:23.565,,
2016-04-21 14:21:21.666,2016-04-21 14:20:36.144,2016-04-21 14:21:21.661,Waiting,l13011419151518,2016-04-21 14:20:36.144,,
2016-04-21 14:21:22.476,2016-04-21 14:16:10.763,2016-04-21 14:21:22.471,Outdoors,l13011419151518,2016-04-21 14:16:10.763,,
2016-04-21 14:21:23.281,2016-04-21 14:16:12.425,2016-04-21 14:21:23.277,City,l13011419151518,2016-04-21 14:16:12.425,,
2016-04-21 14:21:24.486,2016-04-21 14:20:25.777,2016-04-21 14:21:24.482,Sitting,l13011419151518,2016-04-21 14:20:25.777,,
2016-04-21 14:24:14.545,2016-04-21 14:22:25.009,2016-04-21 14:24:14.527,Texting,l13011419151518,2016-04-21 14:22:25.009,,
2016-04-21 14:24:18.453,2016-04-21 14:22:16.074,2016-04-21 14:24:18.449,MBTA,l13011419151518,2016-04-21 14:22:16.074,,
2016-04-21 14:24:20.368,2016-04-21 14:22:14.333,2016-04-21 14:24:20.358,Sitting,l13011419151518,2016-04-21 14:22:14.333,,
2016-04-21 14:24:27.136,2016-04-21 14:24:21.584,2016-04-21 14:24:27.132,Stairs,l13011419151518,2016-04-21 14:24:21.584,,
2016-04-21 14:24:56.255,2016-04-21 14:24:20.377,2016-04-21 14:24:56.246,Walking,l13011419151518,2016-04-21 14:24:20.377,,
2016-04-21 14:25:09.214,2016-04-21 14:24:54.237,2016-04-21 14:25:09.210,Stop light,l13011419151518,2016-04-21 14:24:54.237,,
2016-04-21 14:27:05.808,2016-04-21 14:27:01.758,2016-04-21 14:27:05.803,Stop light,l13011419151518,2016-04-21 14:27:01.758,,
2016-04-21 14:29:49.952,2016-04-21 14:24:31.560,2016-04-21 14:29:49.947,Outdoors,l13011419151518,2016-04-21 14:24:31.560,,
2016-04-21 14:29:51.433,2016-04-21 14:24:32.417,2016-04-21 14:29:51.429,City,l13011419151518,2016-04-21 14:24:32.417,,
2016-04-21 14:29:52.422,2016-04-21 14:24:56.264,2016-04-21 14:29:52.418,Standing,l13011419151518,2016-04-21 14:24:56.264,,
2016-04-21 14:30:27.227,2016-04-21 14:29:53.451,2016-04-21 14:30:27.215,Frisbee,l13011419151518,2016-04-21 14:29:53.451,,
2016-04-21 14:31:09.331,2016-04-21 14:15:47.104,2016-04-21 14:31:09.313,Wear ON,l13011419151518,2016-04-21 14:15:47.104,,
2016-04-21 14:42:38.436,2016-04-21 14:34:41.507,2016-04-21 14:42:38.419,City,l13011419151518,2016-04-21 14:34:41.507,,
2016-04-21 14:42:38.794,2016-04-21 14:34:54.803,2016-04-21 14:42:38.790,Outdoors,l13011419151518,2016-04-21 14:34:54.803,,
2016-04-21 14:42:39.070,2016-04-21 14:34:40.744,2016-04-21 14:42:39.057,Biking,l13011419151518,2016-04-21 14:34:40.744,,
2016-04-21 14:43:31.232,2016-04-21 14:42:42.209,2016-04-21 14:43:31.227,Walking,l13011419151518,2016-04-21 14:42:42.209,,
2016-04-21 14:45:09.943,2016-04-21 14:44:51.549,2016-04-21 14:45:09.938,Down,l13011419151518,2016-04-21 14:44:51.549,,
2016-04-21 14:45:10.361,2016-04-21 14:44:50.937,2016-04-21 14:45:10.346,Elevator,l13011419151518,2016-04-21 14:44:50.937,,
2016-04-21 14:45:11.060,2016-04-21 14:44:46.108,2016-04-21 14:45:11.055,Standing,l13011419151518,2016-04-21 14:44:46.108,,
2016-04-21 14:46:34.173,2016-04-21 14:45:15.183,2016-04-21 14:46:34.149,Up,l13011419151518,2016-04-21 14:45:15.183,,
2016-04-21 14:46:34.486,2016-04-21 14:45:14.776,2016-04-21 14:46:34.468,Stairs,l13011419151518,2016-04-21 14:45:14.776,,
2016-04-21 14:46:49.187,2016-04-21 14:44:49.170,2016-04-21 14:46:49.183,Bag,l13011419151518,2016-04-21 14:44:49.170,,
