HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME,LABEL_ID,RATING_TIME_STAMP,RATING_INTENSITY,RATING_CONFIDENCE
2016-04-26 15:03:06.943,2016-04-26 15:00:59.415,2016-04-26 15:03:06.935,Arms rested on the desk,l13011419151518,2016-04-26 15:00:59.415,,
2016-04-26 15:03:07.309,2016-04-26 15:00:57.295,2016-04-26 15:03:07.293,Treadmill,l13011419151518,2016-04-26 15:00:57.295,,
2016-04-26 15:03:07.890,2016-04-26 15:00:58.539,2016-04-26 15:03:07.886,1 mph,l13011419151518,2016-04-26 15:00:58.539,,
2016-04-26 15:03:08.825,2016-04-26 15:00:56.589,2016-04-26 15:03:08.821,Walking,l13011419151518,2016-04-26 15:00:56.589,,
2016-04-26 15:06:21.520,2016-04-26 15:03:25.134,2016-04-26 15:06:21.515,Walking,l13011419151518,2016-04-26 15:03:25.134,,
2016-04-26 15:06:21.877,2016-04-26 15:03:26.971,2016-04-26 15:06:21.867,2 mph,l13011419151518,2016-04-26 15:03:26.971,,
2016-04-26 15:06:22.292,2016-04-26 15:03:26.412,2016-04-26 15:06:22.288,Arms rested on the desk,l13011419151518,2016-04-26 15:03:26.412,,
2016-04-26 15:06:22.501,2016-04-26 15:03:25.885,2016-04-26 15:06:22.497,Treadmill,l13011419151518,2016-04-26 15:03:25.885,,
2016-04-26 15:08:41.187,2016-04-26 15:06:30.417,2016-04-26 15:08:41.177,3.5 mph,l13011419151518,2016-04-26 15:06:30.417,,
2016-04-26 15:08:41.668,2016-04-26 15:06:28.377,2016-04-26 15:08:41.664,Treadmill,l13011419151518,2016-04-26 15:06:28.377,,
2016-04-26 15:08:42.195,2016-04-26 15:06:27.325,2016-04-26 15:08:42.187,Walking,l13011419151518,2016-04-26 15:06:27.325,,
2016-04-26 15:10:43.685,2016-04-26 15:08:52.127,2016-04-26 15:10:43.680,Drink,l13011419151518,2016-04-26 15:08:52.127,,
2016-04-26 15:10:44.026,2016-04-26 15:08:53.499,2016-04-26 15:10:44.022,Dominant hand,l13011419151518,2016-04-26 15:08:53.499,,
2016-04-26 15:10:44.631,2016-04-26 15:08:50.916,2016-04-26 15:10:44.627,3.5 mph,l13011419151518,2016-04-26 15:08:50.916,,
2016-04-26 15:10:45.086,2016-04-26 15:08:48.987,2016-04-26 15:10:45.077,Treadmill,l13011419151518,2016-04-26 15:08:48.987,,
2016-04-26 15:10:45.577,2016-04-26 15:08:48.336,2016-04-26 15:10:45.560,Walking,l13011419151518,2016-04-26 15:08:48.336,,
2016-04-26 15:13:33.116,2016-04-26 15:11:00.069,2016-04-26 15:13:33.112,Bag,l13011419151518,2016-04-26 15:11:00.069,,
2016-04-26 15:13:33.514,2016-04-26 15:11:02.110,2016-04-26 15:13:33.506,Dominant hand,l13011419151518,2016-04-26 15:11:02.110,,
2016-04-26 15:13:33.753,2016-04-26 15:10:58.905,2016-04-26 15:13:33.749,3.5 mph,l13011419151518,2016-04-26 15:10:58.905,,
2016-04-26 15:13:33.966,2016-04-26 15:11:02.597,2016-04-26 15:13:33.962,Non-dominant hand,l13011419151518,2016-04-26 15:11:02.597,,
2016-04-26 15:13:34.210,2016-04-26 15:10:57.464,2016-04-26 15:13:34.194,Treadmill,l13011419151518,2016-04-26 15:10:57.464,,
2016-04-26 15:13:34.712,2016-04-26 15:10:56.671,2016-04-26 15:13:34.699,Walking,l13011419151518,2016-04-26 15:10:56.671,,
2016-04-26 15:14:45.928,2016-04-26 15:14:03.366,2016-04-26 15:14:45.924,Treadmill,l13011419151518,2016-04-26 15:14:03.366,,
2016-04-26 15:14:46.287,2016-04-26 15:14:04.627,2016-04-26 15:14:46.278,5.5 mph,l13011419151518,2016-04-26 15:14:04.627,,
2016-04-26 15:14:46.802,2016-04-26 15:14:05.807,2016-04-26 15:14:46.798,5% grade,l13011419151518,2016-04-26 15:14:05.807,,
2016-04-26 15:14:48.383,2016-04-26 15:14:02.847,2016-04-26 15:14:48.367,Jog/Running,l13011419151518,2016-04-26 15:14:02.847,,
2016-04-26 15:14:50.006,2016-04-26 15:14:48.395,2016-04-26 15:14:50.002,Walking,l13011419151518,2016-04-26 15:14:48.395,,
2016-04-26 15:16:23.216,2016-04-26 15:14:55.759,2016-04-26 15:16:23.205,Flat grade,l13011419151518,2016-04-26 15:14:55.759,,
2016-04-26 15:16:23.714,2016-04-26 15:14:53.636,2016-04-26 15:16:23.710,3 mph,l13011419151518,2016-04-26 15:14:53.636,,
2016-04-26 15:16:24.083,2016-04-26 15:14:52.434,2016-04-26 15:16:24.079,Treadmill,l13011419151518,2016-04-26 15:14:52.434,,
2016-04-26 15:16:24.591,2016-04-26 15:14:51.439,2016-04-26 15:16:24.579,Walking,l13011419151518,2016-04-26 15:14:51.439,,
2016-04-26 15:16:44.340,2016-04-26 15:02:19.574,2016-04-26 15:16:44.323,Wear ON,l13011419151518,2016-04-26 15:02:19.574,,
