HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME,LABEL_ID,RATING_TIME_STAMP,RATING_INTENSITY,RATING_CONFIDENCE
2016-05-04 11:42:36.850,2016-05-04 11:42:20.701,2016-05-04 11:42:36.841,Standing,l13011419151518,2016-05-04 11:42:20.701,,
2016-05-04 11:42:37.542,2016-05-04 11:42:21.505,2016-05-04 11:42:37.537,Still,l13011419151518,2016-05-04 11:42:21.505,,
2016-05-04 11:42:54.307,2016-05-04 11:42:39.426,2016-05-04 11:42:54.301,Jumping Jacks,l13011419151518,2016-05-04 11:42:39.426,,
2016-05-04 11:43:16.108,2016-05-04 11:42:55.030,2016-05-04 11:43:16.102,Standing,l13011419151518,2016-05-04 11:42:55.030,,
2016-05-04 11:43:16.452,2016-05-04 11:42:55.771,2016-05-04 11:43:16.447,Still,l13011419151518,2016-05-04 11:42:55.771,,
2016-05-04 11:43:31.797,2016-05-04 11:43:16.953,2016-05-04 11:43:31.793,Jumping Jacks,l13011419151518,2016-05-04 11:43:16.953,,
2016-05-04 11:43:51.576,2016-05-04 11:43:32.463,2016-05-04 11:43:51.570,Standing,l13011419151518,2016-05-04 11:43:32.463,,
2016-05-04 11:43:51.958,2016-05-04 11:43:32.957,2016-05-04 11:43:51.952,Still,l13011419151518,2016-05-04 11:43:32.957,,
2016-05-04 11:44:07.390,2016-05-04 11:43:52.465,2016-05-04 11:44:07.383,Jumping Jacks,l13011419151518,2016-05-04 11:43:52.465,,
2016-05-04 11:44:21.743,2016-05-04 11:44:08.204,2016-05-04 11:44:21.738,Standing,l13011419151518,2016-05-04 11:44:08.204,,
2016-05-04 11:44:22.149,2016-05-04 11:44:08.530,2016-05-04 11:44:22.144,Still,l13011419151518,2016-05-04 11:44:08.530,,
2016-05-04 11:50:40.030,2016-05-04 11:44:43.248,2016-05-04 11:50:40.008,Sitting,l13011419151518,2016-05-04 11:44:43.248,,
2016-05-04 11:50:40.337,2016-05-04 11:44:44.589,2016-05-04 11:50:40.331,Writing,l13011419151518,2016-05-04 11:44:44.589,,
2016-05-04 11:50:40.907,2016-05-04 11:44:47.854,2016-05-04 11:50:40.902,Arms rested on the desk,l13011419151518,2016-05-04 11:44:47.854,,
2016-05-04 11:53:26.803,2016-05-04 11:51:20.579,2016-05-04 11:53:26.797,Standing,l13011419151518,2016-05-04 11:51:20.579,,
2016-05-04 11:53:27.294,2016-05-04 11:51:26.115,2016-05-04 11:53:27.290,Arms rested on the desk,l13011419151518,2016-05-04 11:51:26.115,,
2016-05-04 11:53:27.627,2016-05-04 11:51:23.828,2016-05-04 11:53:27.619,Web Browsing,l13011419151518,2016-05-04 11:51:23.828,,
2016-05-04 11:54:44.068,2016-05-04 11:54:24.753,2016-05-04 11:54:44.061,Standing,l13011419151518,2016-05-04 11:54:24.753,,
2016-05-04 11:54:44.345,2016-05-04 11:54:26.405,2016-05-04 11:54:44.340,Elevator,l13011419151518,2016-05-04 11:54:26.405,,
2016-05-04 11:54:44.743,2016-05-04 11:54:26.928,2016-05-04 11:54:44.738,Down,l13011419151518,2016-05-04 11:54:26.928,,
2016-05-04 11:57:08.978,2016-05-04 11:55:24.887,2016-05-04 11:57:08.971,Story,l13011419151518,2016-05-04 11:55:24.887,,
2016-05-04 11:57:53.815,2016-05-04 11:55:15.778,2016-05-04 11:57:53.810,Outdoors,l13011419151518,2016-05-04 11:55:15.778,,
2016-05-04 11:57:54.233,2016-05-04 11:55:14.702,2016-05-04 11:57:54.226,Walking,l13011419151518,2016-05-04 11:55:14.702,,
2016-05-04 11:58:25.865,2016-05-04 11:58:03.405,2016-05-04 11:58:25.857,Standing,l13011419151518,2016-05-04 11:58:03.405,,
2016-05-04 11:58:26.280,2016-05-04 11:58:03.883,2016-05-04 11:58:26.275,Escalator,l13011419151518,2016-05-04 11:58:03.883,,
2016-05-04 11:58:26.724,2016-05-04 11:58:04.628,2016-05-04 11:58:26.720,Up,l13011419151518,2016-05-04 11:58:04.628,,
2016-05-04 11:58:55.101,2016-05-04 11:58:34.268,2016-05-04 11:58:55.096,Walking,l13011419151518,2016-05-04 11:58:34.268,,
2016-05-04 11:58:55.378,2016-05-04 11:58:34.726,2016-05-04 11:58:55.374,Stairs,l13011419151518,2016-05-04 11:58:34.726,,
2016-05-04 11:58:55.661,2016-05-04 11:58:35.248,2016-05-04 11:58:55.656,Down,l13011419151518,2016-05-04 11:58:35.248,,
2016-05-04 12:03:25.366,2016-05-04 11:58:56.428,2016-05-04 11:59:59.999,Walking,l13011419151518,2016-05-04 11:58:56.428,,
2016-05-04 12:03:25.818,2016-05-04 11:58:57.004,2016-05-04 11:59:59.999,Outdoors,l13011419151518,2016-05-04 11:58:57.004,,
2016-05-04 12:19:58.504,2016-05-04 11:53:39.103,2016-05-04 11:59:59.999,Wear ON,l13011419151518,2016-05-04 11:53:39.103,,
