HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME
2016-01-25 13:02:02.000,2016-01-25 13:00:00.000,2016-01-25 13:02:02.000,Standing
2016-01-25 13:02:02.000,2016-01-25 13:00:00.000,2016-01-25 13:02:02.000,Web Browsing
2016-01-25 13:02:02.000,2016-01-25 13:00:00.000,2016-01-25 13:02:02.000,Arms On Desk
2016-01-25 13:02:02.000,2016-01-25 13:00:00.000,2016-01-25 13:02:02.000,Typing
2016-01-25 13:02:33.000,2016-01-25 13:02:22.000,2016-01-25 13:02:33.000,Reclining
2016-01-25 13:04:27.000,2016-01-25 13:02:33.000,2016-01-25 13:04:27.000,Reclining
2016-01-25 13:04:27.000,2016-01-25 13:02:33.000,2016-01-25 13:04:27.000,Telling Story
2016-01-25 13:04:50.000,2016-01-25 13:04:48.000,2016-01-25 13:04:50.000,Standing
2016-01-25 13:05:52.000,2016-01-25 13:04:50.000,2016-01-25 13:05:52.000,Telling Story
2016-01-25 13:05:52.000,2016-01-25 13:04:50.000,2016-01-25 13:05:52.000,Standing
2016-01-25 13:05:58.000,2016-01-25 13:05:52.000,2016-01-25 13:05:58.000,Standing
2016-01-25 13:07:52.000,2016-01-25 13:07:48.000,2016-01-25 13:07:52.000,Walking
2016-01-25 13:07:56.000,2016-01-25 13:07:52.000,2016-01-25 13:07:56.000,Walking
2016-01-25 13:07:56.000,2016-01-25 13:07:52.000,2016-01-25 13:07:56.000,Stairs
2016-01-25 13:08:14.000,2016-01-25 13:07:56.000,2016-01-25 13:08:14.000,Walking
2016-01-25 13:08:14.000,2016-01-25 13:07:56.000,2016-01-25 13:08:14.000,Stairs
2016-01-25 13:08:14.000,2016-01-25 13:07:56.000,2016-01-25 13:08:14.000,Down
2016-01-25 13:08:29.000,2016-01-25 13:08:14.000,2016-01-25 13:08:29.000,Texting
2016-01-25 13:08:29.000,2016-01-25 13:08:14.000,2016-01-25 13:08:29.000,Walking
2016-01-25 13:08:29.000,2016-01-25 13:08:14.000,2016-01-25 13:08:29.000,Stairs
2016-01-25 13:08:29.000,2016-01-25 13:08:14.000,2016-01-25 13:08:29.000,Down
2016-01-25 13:08:43.000,2016-01-25 13:08:29.000,2016-01-25 13:08:43.000,Phone Talking
2016-01-25 13:08:43.000,2016-01-25 13:08:29.000,2016-01-25 13:08:43.000,Walking
2016-01-25 13:08:43.000,2016-01-25 13:08:29.000,2016-01-25 13:08:43.000,Stairs
2016-01-25 13:08:43.000,2016-01-25 13:08:29.000,2016-01-25 13:08:43.000,Down
2016-01-25 13:08:44.000,2016-01-25 13:08:43.000,2016-01-25 13:08:44.000,Phone Talking
2016-01-25 13:08:44.000,2016-01-25 13:08:43.000,2016-01-25 13:08:44.000,Walking
2016-01-25 13:08:44.000,2016-01-25 13:08:43.000,2016-01-25 13:08:44.000,Stairs
2016-01-25 13:08:44.000,2016-01-25 13:08:43.000,2016-01-25 13:08:44.000,Down
2016-01-25 13:08:58.000,2016-01-25 13:08:44.000,2016-01-25 13:08:58.000,Walking
2016-01-25 13:08:58.000,2016-01-25 13:08:44.000,2016-01-25 13:08:58.000,Stairs
2016-01-25 13:08:58.000,2016-01-25 13:08:44.000,2016-01-25 13:08:58.000,Down
2016-01-25 13:09:36.000,2016-01-25 13:08:58.000,2016-01-25 13:09:36.000,Walking
2016-01-25 13:09:36.000,2016-01-25 13:08:58.000,2016-01-25 13:09:36.000,Stairs
2016-01-25 13:09:36.000,2016-01-25 13:08:58.000,2016-01-25 13:09:36.000,Down
2016-01-25 13:09:36.000,2016-01-25 13:08:58.000,2016-01-25 13:09:36.000,Texting
2016-01-25 13:09:53.000,2016-01-25 13:09:38.000,2016-01-25 13:09:53.000,Texting
2016-01-25 13:09:53.000,2016-01-25 13:09:38.000,2016-01-25 13:09:53.000,Walking
2016-01-25 13:09:56.000,2016-01-25 13:09:53.000,2016-01-25 13:09:56.000,Texting
2016-01-25 13:09:56.000,2016-01-25 13:09:53.000,2016-01-25 13:09:56.000,Outdoors
2016-01-25 13:09:56.000,2016-01-25 13:09:53.000,2016-01-25 13:09:56.000,Walking
2016-01-25 13:11:55.000,2016-01-25 13:09:56.000,2016-01-25 13:11:55.000,Outdoors
2016-01-25 13:11:55.000,2016-01-25 13:09:56.000,2016-01-25 13:11:55.000,Walking
2016-01-25 13:11:59.000,2016-01-25 13:11:55.000,2016-01-25 13:11:59.000,Stop Light
2016-01-25 13:11:59.000,2016-01-25 13:11:55.000,2016-01-25 13:11:59.000,Walking
2016-01-25 13:12:55.000,2016-01-25 13:11:59.000,2016-01-25 13:12:55.000,Outdoors
2016-01-25 13:12:55.000,2016-01-25 13:11:59.000,2016-01-25 13:12:55.000,Walking
2016-01-25 13:13:01.000,2016-01-25 13:12:55.000,2016-01-25 13:13:01.000,Outdoors
2016-01-25 13:13:01.000,2016-01-25 13:12:55.000,2016-01-25 13:13:01.000,Walking
2016-01-25 13:13:06.000,2016-01-25 13:13:01.000,2016-01-25 13:13:06.000,Walking
2016-01-25 13:13:07.000,2016-01-25 13:13:06.000,2016-01-25 13:13:07.000,Stairs
2016-01-25 13:13:07.000,2016-01-25 13:13:06.000,2016-01-25 13:13:07.000,Walking
2016-01-25 13:13:23.000,2016-01-25 13:13:07.000,2016-01-25 13:13:23.000,Up
2016-01-25 13:13:23.000,2016-01-25 13:13:07.000,2016-01-25 13:13:23.000,Stairs
2016-01-25 13:13:23.000,2016-01-25 13:13:07.000,2016-01-25 13:13:23.000,Walking
2016-01-25 13:14:13.000,2016-01-25 13:13:23.000,2016-01-25 13:14:13.000,Walking
2016-01-25 13:14:36.000,2016-01-25 13:14:13.000,2016-01-25 13:14:36.000,Down
2016-01-25 13:14:36.000,2016-01-25 13:14:13.000,2016-01-25 13:14:36.000,Stairs
2016-01-25 13:14:36.000,2016-01-25 13:14:13.000,2016-01-25 13:14:36.000,Walking
2016-01-25 13:14:46.000,2016-01-25 13:14:36.000,2016-01-25 13:14:46.000,Walking
2016-01-25 13:14:56.000,2016-01-25 13:14:46.000,2016-01-25 13:14:56.000,Standing
2016-01-25 13:16:16.000,2016-01-25 13:14:56.000,2016-01-25 13:16:16.000,Waiting
2016-01-25 13:16:16.000,2016-01-25 13:14:56.000,2016-01-25 13:16:16.000,Standing
2016-01-25 13:16:17.000,2016-01-25 13:16:16.000,2016-01-25 13:16:17.000,Standing
2016-01-25 13:16:19.000,2016-01-25 13:16:17.000,2016-01-25 13:16:19.000,Standing
2016-01-25 13:16:47.000,2016-01-25 13:16:19.000,2016-01-25 13:16:47.000,Standing
2016-01-25 13:16:47.000,2016-01-25 13:16:19.000,2016-01-25 13:16:47.000,Escalator
2016-01-25 13:16:47.000,2016-01-25 13:16:19.000,2016-01-25 13:16:47.000,Up
2016-01-25 13:16:50.000,2016-01-25 13:16:48.000,2016-01-25 13:16:50.000,Walking
2016-01-25 13:16:51.000,2016-01-25 13:16:50.000,2016-01-25 13:16:51.000,Walking
2016-01-25 13:16:51.000,2016-01-25 13:16:50.000,2016-01-25 13:16:51.000,Stairs
2016-01-25 13:16:53.000,2016-01-25 13:16:51.000,2016-01-25 13:16:53.000,Walking
2016-01-25 13:16:53.000,2016-01-25 13:16:51.000,2016-01-25 13:16:53.000,Stairs
2016-01-25 13:16:53.000,2016-01-25 13:16:51.000,2016-01-25 13:16:53.000,Down
2016-01-25 13:17:12.000,2016-01-25 13:16:53.000,2016-01-25 13:17:12.000,Walking
2016-01-25 13:17:12.000,2016-01-25 13:16:53.000,2016-01-25 13:17:12.000,Stairs
2016-01-25 13:17:12.000,2016-01-25 13:16:53.000,2016-01-25 13:17:12.000,Down
2016-01-25 13:17:13.000,2016-01-25 13:17:12.000,2016-01-25 13:17:13.000,Walking
2016-01-25 13:17:22.000,2016-01-25 13:17:13.000,2016-01-25 13:17:22.000,Walking
2016-01-25 13:17:23.000,2016-01-25 13:17:22.000,2016-01-25 13:17:23.000,Standing
2016-01-25 13:19:04.000,2016-01-25 13:17:23.000,2016-01-25 13:19:04.000,Standing
2016-01-25 13:19:04.000,2016-01-25 13:17:23.000,2016-01-25 13:19:04.000,Waiting
2016-01-25 13:19:19.000,2016-01-25 13:19:04.000,2016-01-25 13:19:19.000,Standing
2016-01-25 13:19:19.000,2016-01-25 13:19:04.000,2016-01-25 13:19:19.000,Waiting
2016-01-25 13:19:19.000,2016-01-25 13:19:04.000,2016-01-25 13:19:19.000,Telling Story
2016-01-25 13:19:21.000,2016-01-25 13:19:19.000,2016-01-25 13:19:21.000,Walking
2016-01-25 13:19:21.000,2016-01-25 13:19:19.000,2016-01-25 13:19:21.000,Telling Story
2016-01-25 13:19:43.000,2016-01-25 13:19:21.000,2016-01-25 13:19:43.000,Walking
2016-01-25 13:19:43.000,2016-01-25 13:19:21.000,2016-01-25 13:19:43.000,Telling Story
2016-01-25 13:20:26.000,2016-01-25 13:19:43.000,2016-01-25 13:20:26.000,Telling Story
