HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME,LABEL_ID,RATING_TIME_STAMP,RATING_INTENSITY,RATING_CONFIDENCE
2016-04-21 13:47:06.921,2016-04-21 13:46:51.381,2016-04-21 13:47:06.906,Standing,l13011419151518,2016-04-21 13:46:51.381,,
2016-04-21 13:47:07.212,2016-04-21 13:46:52.285,2016-04-21 13:47:07.208,Still,l13011419151518,2016-04-21 13:46:52.285,,
2016-04-21 13:47:15.353,2016-04-21 13:47:06.940,2016-04-21 13:47:15.349,Jumping Jacks,l13011419151518,2016-04-21 13:47:06.940,,
2016-04-21 13:47:49.718,2016-04-21 13:47:33.968,2016-04-21 13:47:49.713,Standing,l13011419151518,2016-04-21 13:47:33.968,,
2016-04-21 13:47:49.726,2016-04-21 13:47:34.863,2016-04-21 13:47:49.713,Still,l13011419151518,2016-04-21 13:47:34.863,,
2016-04-21 13:47:59.647,2016-04-21 13:47:50.407,2016-04-21 13:47:59.631,Jumping Jacks,l13011419151518,2016-04-21 13:47:50.407,,
2016-04-21 13:48:12.284,2016-04-21 13:47:59.780,2016-04-21 13:48:12.279,Standing,l13011419151518,2016-04-21 13:47:59.780,,
2016-04-21 13:48:12.291,2016-04-21 13:48:00.446,2016-04-21 13:48:12.279,Still,l13011419151518,2016-04-21 13:48:00.446,,
2016-04-21 13:48:21.886,2016-04-21 13:48:12.661,2016-04-21 13:48:21.877,Jumping Jacks,l13011419151518,2016-04-21 13:48:12.661,,
2016-04-21 13:48:33.125,2016-04-21 13:48:22.052,2016-04-21 13:48:33.116,Standing,l13011419151518,2016-04-21 13:48:22.052,,
2016-04-21 13:48:33.140,2016-04-21 13:48:22.685,2016-04-21 13:48:33.116,Still,l13011419151518,2016-04-21 13:48:22.685,,
2016-04-21 13:53:34.994,2016-04-21 13:50:40.175,2016-04-21 13:53:34.972,Web Browsing,l13011419151518,2016-04-21 13:50:40.175,,
2016-04-21 13:53:36.479,2016-04-21 13:50:41.917,2016-04-21 13:53:36.475,Arms rested on the desk,l13011419151518,2016-04-21 13:50:41.917,,
2016-04-21 13:55:52.905,2016-04-21 13:53:49.266,2016-04-21 13:55:52.900,Writing,l13011419151518,2016-04-21 13:53:49.266,,
2016-04-21 13:55:53.826,2016-04-21 13:53:49.784,2016-04-21 13:55:53.822,Arms rested on the desk,l13011419151518,2016-04-21 13:53:49.784,,
2016-04-21 13:55:54.503,2016-04-21 13:50:30.611,2016-04-21 13:55:54.499,Sitting,l13011419151518,2016-04-21 13:50:30.611,,
2016-04-21 13:59:37.947,2016-04-21 13:56:25.138,2016-04-21 13:59:37.940,Sitting,l13011419151518,2016-04-21 13:56:25.138,,
2016-04-21 13:59:38.574,2016-04-21 13:56:31.544,2016-04-21 13:59:38.569,Texting,l13011419151518,2016-04-21 13:56:31.544,,
2016-04-21 13:59:39.026,2016-04-21 13:56:26.573,2016-04-21 13:59:39.013,Reclining,l13011419151518,2016-04-21 13:56:26.573,,
2016-04-21 14:07:37.576,2016-04-21 13:48:59.678,2016-04-21 13:59:59.999,Wear ON,l13011419151518,2016-04-21 13:48:59.678,,
