HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME
2016-05-25 09:01:12.000,2016-05-25 09:00:00.000,2016-05-25 09:01:12.000,Writing
2016-05-25 09:01:12.000,2016-05-25 09:00:00.000,2016-05-25 09:01:12.000,Dominant hand
2016-05-25 09:01:12.000,2016-05-25 09:00:00.000,2016-05-25 09:01:12.000,Arms rested on the desk
2016-05-25 09:01:12.000,2016-05-25 09:00:00.000,2016-05-25 09:01:12.000,Standing
2016-05-25 09:01:12.000,2016-05-25 09:00:00.000,2016-05-25 09:01:12.000,Wear ON
2016-05-25 09:01:14.000,2016-05-25 09:01:12.000,2016-05-25 09:01:14.000,Arms rested on the desk
2016-05-25 09:01:14.000,2016-05-25 09:01:12.000,2016-05-25 09:01:14.000,Standing
2016-05-25 09:01:14.000,2016-05-25 09:01:12.000,2016-05-25 09:01:14.000,Wear ON
2016-05-25 09:01:15.000,2016-05-25 09:01:14.000,2016-05-25 09:01:15.000,Standing
2016-05-25 09:01:15.000,2016-05-25 09:01:14.000,2016-05-25 09:01:15.000,Wear ON
2016-05-25 09:02:06.000,2016-05-25 09:01:15.000,2016-05-25 09:02:06.000,Wear ON
2016-05-25 09:02:07.000,2016-05-25 09:02:06.000,2016-05-25 09:02:07.000,Standing
2016-05-25 09:02:07.000,2016-05-25 09:02:06.000,2016-05-25 09:02:07.000,Wear ON
2016-05-25 09:02:22.000,2016-05-25 09:02:07.000,2016-05-25 09:02:22.000,Down
2016-05-25 09:02:22.000,2016-05-25 09:02:07.000,2016-05-25 09:02:22.000,Elevator
2016-05-25 09:02:22.000,2016-05-25 09:02:07.000,2016-05-25 09:02:22.000,Standing
2016-05-25 09:02:22.000,2016-05-25 09:02:07.000,2016-05-25 09:02:22.000,Wear ON
2016-05-25 09:02:23.000,2016-05-25 09:02:22.000,2016-05-25 09:02:23.000,Elevator
2016-05-25 09:02:23.000,2016-05-25 09:02:22.000,2016-05-25 09:02:23.000,Standing
2016-05-25 09:02:23.000,2016-05-25 09:02:22.000,2016-05-25 09:02:23.000,Wear ON
2016-05-25 09:02:24.000,2016-05-25 09:02:23.000,2016-05-25 09:02:24.000,Wear ON
2016-05-25 09:02:47.000,2016-05-25 09:02:24.000,2016-05-25 09:02:47.000,Walking
2016-05-25 09:02:47.000,2016-05-25 09:02:24.000,2016-05-25 09:02:47.000,Wear ON
2016-05-25 09:03:09.000,2016-05-25 09:02:47.000,2016-05-25 09:03:09.000,Outdoors
2016-05-25 09:03:09.000,2016-05-25 09:02:47.000,2016-05-25 09:03:09.000,Walking
2016-05-25 09:03:09.000,2016-05-25 09:02:47.000,2016-05-25 09:03:09.000,Wear ON
2016-05-25 09:03:34.000,2016-05-25 09:03:09.000,2016-05-25 09:03:34.000,Outdoors
2016-05-25 09:03:34.000,2016-05-25 09:03:09.000,2016-05-25 09:03:34.000,Story
2016-05-25 09:03:34.000,2016-05-25 09:03:09.000,2016-05-25 09:03:34.000,Walking
2016-05-25 09:03:34.000,2016-05-25 09:03:09.000,2016-05-25 09:03:34.000,Wear ON
2016-05-25 09:03:55.000,2016-05-25 09:03:34.000,2016-05-25 09:03:55.000,Story
2016-05-25 09:03:55.000,2016-05-25 09:03:34.000,2016-05-25 09:03:55.000,Walking
2016-05-25 09:03:55.000,2016-05-25 09:03:34.000,2016-05-25 09:03:55.000,Wear ON
2016-05-25 09:04:13.000,2016-05-25 09:03:55.000,2016-05-25 09:04:13.000,Wear ON
2016-05-25 09:04:15.000,2016-05-25 09:04:13.000,2016-05-25 09:04:15.000,Standing
2016-05-25 09:04:15.000,2016-05-25 09:04:13.000,2016-05-25 09:04:15.000,Wear ON
2016-05-25 09:04:30.000,2016-05-25 09:04:15.000,2016-05-25 09:04:30.000,Vending machine
2016-05-25 09:04:30.000,2016-05-25 09:04:15.000,2016-05-25 09:04:30.000,Standing
2016-05-25 09:04:30.000,2016-05-25 09:04:15.000,2016-05-25 09:04:30.000,Wear ON
2016-05-25 09:04:31.000,2016-05-25 09:04:30.000,2016-05-25 09:04:31.000,Standing
2016-05-25 09:04:31.000,2016-05-25 09:04:30.000,2016-05-25 09:04:31.000,Wear ON
2016-05-25 09:04:32.000,2016-05-25 09:04:31.000,2016-05-25 09:04:32.000,Wear ON
2016-05-25 09:04:41.000,2016-05-25 09:04:32.000,2016-05-25 09:04:41.000,Walking
2016-05-25 09:04:41.000,2016-05-25 09:04:32.000,2016-05-25 09:04:41.000,Wear ON
2016-05-25 09:05:22.000,2016-05-25 09:04:41.000,2016-05-25 09:05:22.000,Story
2016-05-25 09:05:22.000,2016-05-25 09:04:41.000,2016-05-25 09:05:22.000,Walking
2016-05-25 09:05:22.000,2016-05-25 09:04:41.000,2016-05-25 09:05:22.000,Wear ON
2016-05-25 09:05:50.000,2016-05-25 09:05:22.000,2016-05-25 09:05:50.000,Outdoors
2016-05-25 09:05:50.000,2016-05-25 09:05:22.000,2016-05-25 09:05:50.000,Story
2016-05-25 09:05:50.000,2016-05-25 09:05:22.000,2016-05-25 09:05:50.000,Walking
