HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME
2016-02-12 15:25:20.000,2016-02-12 15:25:19.000,2016-02-12 15:25:20.000,Still
2016-02-12 15:25:32.000,2016-02-12 15:25:20.000,2016-02-12 15:25:32.000,Still
2016-02-12 15:25:32.000,2016-02-12 15:25:20.000,2016-02-12 15:25:32.000,Standing
2016-02-12 15:25:41.000,2016-02-12 15:25:32.000,2016-02-12 15:25:41.000,Jumping Jacks
2016-02-12 15:25:55.000,2016-02-12 15:25:42.000,2016-02-12 15:25:55.000,Standing
2016-02-12 15:25:55.000,2016-02-12 15:25:42.000,2016-02-12 15:25:55.000,Still
2016-02-12 15:26:07.000,2016-02-12 15:25:56.000,2016-02-12 15:26:07.000,Jumping Jacks
2016-02-12 15:26:19.000,2016-02-12 15:26:07.000,2016-02-12 15:26:19.000,Standing
2016-02-12 15:26:19.000,2016-02-12 15:26:07.000,2016-02-12 15:26:19.000,Still
2016-02-12 15:26:28.000,2016-02-12 15:26:19.000,2016-02-12 15:26:28.000,Jumping Jacks
2016-02-12 15:26:29.000,2016-02-12 15:26:28.000,2016-02-12 15:26:29.000,Jumping Jacks
2016-02-12 15:26:29.000,2016-02-12 15:26:28.000,2016-02-12 15:26:29.000,Sitting
2016-02-12 15:26:31.000,2016-02-12 15:26:29.000,2016-02-12 15:26:31.000,Sitting
2016-02-12 15:26:31.000,2016-02-12 15:26:29.000,2016-02-12 15:26:31.000,Still
2016-02-12 15:28:12.000,2016-02-12 15:27:48.000,2016-02-12 15:28:12.000,Sitting
2016-02-12 15:28:13.000,2016-02-12 15:28:12.000,2016-02-12 15:28:13.000,Sitting
2016-02-12 15:28:13.000,2016-02-12 15:28:12.000,2016-02-12 15:28:13.000,Writing
2016-02-12 15:28:14.000,2016-02-12 15:28:13.000,2016-02-12 15:28:14.000,Arms On Desk
2016-02-12 15:28:14.000,2016-02-12 15:28:13.000,2016-02-12 15:28:14.000,Writing
2016-02-12 15:31:21.000,2016-02-12 15:28:14.000,2016-02-12 15:31:21.000,Writing
2016-02-12 15:31:21.000,2016-02-12 15:28:14.000,2016-02-12 15:31:21.000,Sitting
2016-02-12 15:31:46.000,2016-02-12 15:31:45.000,2016-02-12 15:31:46.000,Sitting
2016-02-12 15:35:31.000,2016-02-12 15:31:46.000,2016-02-12 15:35:31.000,Sitting
2016-02-12 15:35:31.000,2016-02-12 15:31:46.000,2016-02-12 15:35:31.000,Arms On Desk
