HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME,LABEL_ID,RATING_TIME_STAMP,RATING_INTENSITY,RATING_CONFIDENCE
2016-02-22 14:21:08.116,2016-02-22 14:20:55.791,2016-02-22 14:21:08.110,Still,l13011419151518,2016-02-22 14:20:55.791,,
2016-02-22 14:21:17.271,2016-02-22 14:21:08.123,2016-02-22 14:21:17.267,Jumping Jacks,l13011419151518,2016-02-22 14:21:08.123,,
2016-02-22 14:21:28.513,2016-02-22 14:21:17.274,2016-02-22 14:21:28.496,Still,l13011419151518,2016-02-22 14:21:17.274,,
2016-02-22 14:21:37.116,2016-02-22 14:21:28.523,2016-02-22 14:21:37.112,Jumping Jacks,l13011419151518,2016-02-22 14:21:28.523,,
2016-02-22 14:21:45.142,2016-02-22 14:21:37.120,2016-02-22 14:21:45.127,Still,l13011419151518,2016-02-22 14:21:37.120,,
2016-02-22 14:22:21.374,2016-02-22 14:22:08.945,2016-02-22 14:22:21.369,Still,l13011419151518,2016-02-22 14:22:08.945,,
2016-02-22 14:22:29.787,2016-02-22 14:22:21.379,2016-02-22 14:22:29.783,Jumping Jacks,l13011419151518,2016-02-22 14:22:21.379,,
2016-02-22 14:22:38.440,2016-02-22 14:22:29.791,2016-02-22 14:22:38.425,Still,l13011419151518,2016-02-22 14:22:29.791,,
2016-02-22 14:22:47.277,2016-02-22 14:22:38.449,2016-02-22 14:22:47.273,Jumping Jacks,l13011419151518,2016-02-22 14:22:38.449,,
2016-02-22 14:23:01.709,2016-02-22 14:22:47.281,2016-02-22 14:23:01.691,Still,l13011419151518,2016-02-22 14:22:47.281,,
2016-02-22 14:25:26.335,2016-02-22 14:23:32.982,2016-02-22 14:25:26.330,Sitting,l13011419151518,2016-02-22 14:23:32.982,,
2016-02-22 14:25:26.342,2016-02-22 14:23:34.683,2016-02-22 14:25:26.330,Writing,l13011419151518,2016-02-22 14:23:34.683,,
2016-02-22 14:25:26.349,2016-02-22 14:23:42.646,2016-02-22 14:25:26.330,Wear on,l13011419151518,2016-02-22 14:23:42.646,,
2016-02-22 14:27:01.146,2016-02-22 14:25:34.006,2016-02-22 14:27:01.133,Sitting,l13011419151518,2016-02-22 14:25:34.006,,
2016-02-22 14:27:15.457,2016-02-22 14:25:36.540,2016-02-22 14:27:15.446,Web Browsing,l13011419151518,2016-02-22 14:25:36.540,,
2016-02-22 14:28:12.684,2016-02-22 14:25:26.911,2016-02-22 14:28:12.680,Wear on,l13011419151518,2016-02-22 14:25:26.911,,
2016-02-22 14:28:12.702,2016-02-22 14:27:13.542,2016-02-22 14:28:12.680,Sitting,l13011419151518,2016-02-22 14:27:13.542,,
2016-02-22 14:30:15.633,2016-02-22 14:28:35.570,2016-02-22 14:30:15.623,Standing,l13011419151518,2016-02-22 14:28:35.570,,
2016-02-22 14:30:15.652,2016-02-22 14:28:37.761,2016-02-22 14:30:15.623,Writing,l13011419151518,2016-02-22 14:28:37.761,,
2016-02-22 14:30:15.652,2016-02-22 14:28:37.761,2016-02-22 14:30:15.623,Arms rested on desk,l13011419151518,2016-02-22 14:28:37.761,,
2016-02-22 14:31:32.188,2016-02-22 14:30:18.201,2016-02-22 14:31:32.176,Standing,l13011419151518,2016-02-22 14:30:18.201,,
2016-02-22 14:31:32.206,2016-02-22 14:30:19.213,2016-02-22 14:31:32.176,Web Browsing,l13011419151518,2016-02-22 14:30:19.213,,
2016-02-22 14:31:32.206,2016-02-22 14:30:19.213,2016-02-22 14:31:32.176,Web Browsing,l13011419151518,2016-02-22 14:30:19.213,,
2016-02-22 14:31:32.206,2016-02-22 14:30:19.213,2016-02-22 14:31:32.176,Arms rested on desk,l13011419151518,2016-02-22 14:30:19.213,,
2016-02-22 14:32:22.992,2016-02-22 14:32:19.471,2016-02-22 14:32:22.987,Walking,l13011419151518,2016-02-22 14:32:19.471,,
2016-02-22 14:33:45.066,2016-02-22 14:31:37.571,2016-02-22 14:33:45.061,Wear on,l13011419151518,2016-02-22 14:31:37.571,,
2016-02-22 14:33:45.074,2016-02-22 14:32:07.497,2016-02-22 14:33:45.061,Bag,l13011419151518,2016-02-22 14:32:07.497,,
2016-02-22 14:33:45.082,2016-02-22 14:32:22.995,2016-02-22 14:33:45.061,Stairs,l13011419151518,2016-02-22 14:32:22.995,,
2016-02-22 14:33:45.088,2016-02-22 14:32:23.795,2016-02-22 14:33:45.061,Down,l13011419151518,2016-02-22 14:32:23.795,,
2016-02-22 14:34:24.539,2016-02-22 14:33:48.109,2016-02-22 14:34:24.534,Walking,l13011419151518,2016-02-22 14:33:48.109,,
2016-02-22 14:34:24.898,2016-02-22 14:33:50.025,2016-02-22 14:34:24.886,City,l13011419151518,2016-02-22 14:33:50.025,,
2016-02-22 14:34:54.798,2016-02-22 14:33:46.086,2016-02-22 14:34:54.793,Wear on,l13011419151518,2016-02-22 14:33:46.086,,
2016-02-22 14:35:11.822,2016-02-22 14:35:02.300,2016-02-22 14:35:11.807,Bag,l13011419151518,2016-02-22 14:35:02.300,,
2016-02-22 14:35:12.206,2016-02-22 14:34:59.641,2016-02-22 14:35:12.202,Vending Machine,l13011419151518,2016-02-22 14:34:59.641,,
2016-02-22 14:37:10.269,2016-02-22 14:36:21.131,2016-02-22 14:37:10.256,Walking,l13011419151518,2016-02-22 14:36:21.131,,
2016-02-22 14:37:11.224,2016-02-22 14:36:21.825,2016-02-22 14:37:11.219,City,l13011419151518,2016-02-22 14:36:21.825,,
2016-02-22 14:37:12.733,2016-02-22 14:36:17.356,2016-02-22 14:37:12.721,Telling Story,l13011419151518,2016-02-22 14:36:17.356,,
2016-02-22 14:37:44.045,2016-02-22 14:37:21.203,2016-02-22 14:37:44.041,Escalator,l13011419151518,2016-02-22 14:37:21.203,,
2016-02-22 14:37:44.491,2016-02-22 14:37:22.123,2016-02-22 14:37:44.482,Up,l13011419151518,2016-02-22 14:37:22.123,,
2016-02-22 14:38:03.762,2016-02-22 14:37:52.859,2016-02-22 14:38:03.757,Stairs,l13011419151518,2016-02-22 14:37:52.859,,
2016-02-22 14:38:04.329,2016-02-22 14:37:54.172,2016-02-22 14:38:04.322,Down,l13011419151518,2016-02-22 14:37:54.172,,
2016-02-22 14:41:32.614,2016-02-22 14:39:12.251,2016-02-22 14:41:32.605,Walking,l13011419151518,2016-02-22 14:39:12.251,,
