HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME
2015-12-11 19:02:08.000,2015-12-11 19:00:00.000,2015-12-11 19:02:08.000,1 mph
2015-12-11 19:02:08.000,2015-12-11 19:00:00.000,2015-12-11 19:02:08.000,Arms On Desk
2015-12-11 19:02:08.000,2015-12-11 19:00:00.000,2015-12-11 19:02:08.000,Walking
2015-12-11 19:02:08.000,2015-12-11 19:00:00.000,2015-12-11 19:02:08.000,Treadmill
2015-12-11 19:04:51.000,2015-12-11 19:02:08.000,2015-12-11 19:04:51.000,2 mph
2015-12-11 19:04:51.000,2015-12-11 19:02:08.000,2015-12-11 19:04:51.000,Arms On Desk
2015-12-11 19:04:51.000,2015-12-11 19:02:08.000,2015-12-11 19:04:51.000,Telling Story
2015-12-11 19:04:51.000,2015-12-11 19:02:08.000,2015-12-11 19:04:51.000,Walking
2015-12-11 19:04:51.000,2015-12-11 19:02:08.000,2015-12-11 19:04:51.000,Treadmill
2015-12-11 19:04:54.000,2015-12-11 19:04:51.000,2015-12-11 19:04:54.000,Arms On Desk
2015-12-11 19:04:54.000,2015-12-11 19:04:51.000,2015-12-11 19:04:54.000,Telling Story
2015-12-11 19:04:54.000,2015-12-11 19:04:51.000,2015-12-11 19:04:54.000,3.5 mph
2015-12-11 19:04:54.000,2015-12-11 19:04:51.000,2015-12-11 19:04:54.000,Walking
2015-12-11 19:04:54.000,2015-12-11 19:04:51.000,2015-12-11 19:04:54.000,Treadmill
2015-12-11 19:04:58.000,2015-12-11 19:04:54.000,2015-12-11 19:04:58.000,Telling Story
2015-12-11 19:04:58.000,2015-12-11 19:04:54.000,2015-12-11 19:04:58.000,3.5 mph
2015-12-11 19:04:58.000,2015-12-11 19:04:54.000,2015-12-11 19:04:58.000,Walking
2015-12-11 19:04:58.000,2015-12-11 19:04:54.000,2015-12-11 19:04:58.000,Treadmill
2015-12-11 19:06:26.000,2015-12-11 19:04:58.000,2015-12-11 19:06:26.000,3.5 mph
2015-12-11 19:06:26.000,2015-12-11 19:04:58.000,2015-12-11 19:06:26.000,Walking
2015-12-11 19:06:26.000,2015-12-11 19:04:58.000,2015-12-11 19:06:26.000,Treadmill
