HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME
2015-12-14 11:41:50.000,2015-12-14 11:41:40.000,2015-12-14 11:41:50.000,Still
2015-12-14 11:42:00.000,2015-12-14 11:41:50.000,2015-12-14 11:42:00.000,Jumping Jacks
2015-12-14 11:42:12.000,2015-12-14 11:42:00.000,2015-12-14 11:42:12.000,Still
2015-12-14 11:42:22.000,2015-12-14 11:42:12.000,2015-12-14 11:42:22.000,Jumping Jacks
2015-12-14 11:42:31.000,2015-12-14 11:42:22.000,2015-12-14 11:42:31.000,Still
2015-12-14 11:45:29.000,2015-12-14 11:45:23.000,2015-12-14 11:45:29.000,Sitting
2015-12-14 11:45:54.000,2015-12-14 11:45:29.000,2015-12-14 11:45:54.000,Sitting
2015-12-14 11:45:54.000,2015-12-14 11:45:29.000,2015-12-14 11:45:54.000,Web Browsing
2015-12-14 11:47:10.000,2015-12-14 11:45:54.000,2015-12-14 11:47:10.000,Sitting
2015-12-14 11:47:10.000,2015-12-14 11:45:54.000,2015-12-14 11:47:10.000,Web Browsing
2015-12-14 11:47:10.000,2015-12-14 11:45:54.000,2015-12-14 11:47:10.000,Telling Story
2015-12-14 11:47:12.000,2015-12-14 11:47:10.000,2015-12-14 11:47:12.000,Sitting
2015-12-14 11:47:14.000,2015-12-14 11:47:12.000,2015-12-14 11:47:14.000,Sitting
2015-12-14 11:47:14.000,2015-12-14 11:47:12.000,2015-12-14 11:47:14.000,Writing
2015-12-14 11:50:29.000,2015-12-14 11:47:14.000,2015-12-14 11:50:29.000,Sitting
2015-12-14 11:50:29.000,2015-12-14 11:47:14.000,2015-12-14 11:50:29.000,Writing
2015-12-14 11:50:29.000,2015-12-14 11:47:14.000,2015-12-14 11:50:29.000,Arms On Desk
2015-12-14 11:51:28.000,2015-12-14 11:51:26.000,2015-12-14 11:51:28.000,Reclining
2015-12-14 11:52:59.000,2015-12-14 11:51:28.000,2015-12-14 11:52:59.000,Reclining
2015-12-14 11:52:59.000,2015-12-14 11:51:28.000,2015-12-14 11:52:59.000,Telling Story
2015-12-14 11:53:25.000,2015-12-14 11:53:24.000,2015-12-14 11:53:25.000,Standing
2015-12-14 11:56:21.000,2015-12-14 11:53:25.000,2015-12-14 11:56:21.000,Standing
2015-12-14 11:56:21.000,2015-12-14 11:53:25.000,2015-12-14 11:56:21.000,Web Browsing
2015-12-14 11:56:24.000,2015-12-14 11:56:22.000,2015-12-14 11:56:24.000,Standing
2015-12-14 11:59:59.000,2015-12-14 11:56:24.000,2015-12-14 11:59:59.000,Standing
2015-12-14 11:59:59.000,2015-12-14 11:56:24.000,2015-12-14 11:59:59.000,Writing
