HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME
2016-02-01 13:01:43.000,2016-02-01 13:00:00.000,2016-02-01 13:01:43.000,Walking
2016-02-01 13:01:43.000,2016-02-01 13:00:00.000,2016-02-01 13:01:43.000,Outdoors
2016-02-01 13:01:43.000,2016-02-01 13:00:00.000,2016-02-01 13:01:43.000,Telling Story
2016-02-01 13:01:43.000,2016-02-01 13:00:00.000,2016-02-01 13:01:43.000,Bag
2016-02-01 13:02:29.000,2016-02-01 13:02:25.000,2016-02-01 13:02:29.000,Bag
2016-02-01 13:02:29.000,2016-02-01 13:02:25.000,2016-02-01 13:02:29.000,Standing
2016-02-01 13:02:33.000,2016-02-01 13:02:29.000,2016-02-01 13:02:33.000,Standing
2016-02-01 13:03:00.000,2016-02-01 13:02:33.000,2016-02-01 13:03:00.000,Standing
2016-02-01 13:03:00.000,2016-02-01 13:02:33.000,2016-02-01 13:03:00.000,Vending Machine
2016-02-01 13:03:34.000,2016-02-01 13:03:29.000,2016-02-01 13:03:34.000,Walking
2016-02-01 13:03:39.000,2016-02-01 13:03:34.000,2016-02-01 13:03:39.000,Walking
2016-02-01 13:03:39.000,2016-02-01 13:03:34.000,2016-02-01 13:03:39.000,Outdoors
2016-02-01 13:04:10.000,2016-02-01 13:03:39.000,2016-02-01 13:04:10.000,Walking
2016-02-01 13:04:10.000,2016-02-01 13:03:39.000,2016-02-01 13:04:10.000,Outdoors
2016-02-01 13:04:10.000,2016-02-01 13:03:39.000,2016-02-01 13:04:10.000,Bag
2016-02-01 13:05:24.000,2016-02-01 13:04:10.000,2016-02-01 13:05:24.000,Walking
2016-02-01 13:05:24.000,2016-02-01 13:04:10.000,2016-02-01 13:05:24.000,Outdoors
2016-02-01 13:05:24.000,2016-02-01 13:04:10.000,2016-02-01 13:05:24.000,Bag
2016-02-01 13:05:24.000,2016-02-01 13:04:10.000,2016-02-01 13:05:24.000,Telling Story
2016-02-01 13:05:27.000,2016-02-01 13:05:26.000,2016-02-01 13:05:27.000,Walking
2016-02-01 13:05:38.000,2016-02-01 13:05:27.000,2016-02-01 13:05:38.000,Walking
2016-02-01 13:05:40.000,2016-02-01 13:05:38.000,2016-02-01 13:05:40.000,Walking
2016-02-01 13:05:40.000,2016-02-01 13:05:38.000,2016-02-01 13:05:40.000,Escalator
2016-02-01 13:05:43.000,2016-02-01 13:05:40.000,2016-02-01 13:05:43.000,Walking
2016-02-01 13:05:43.000,2016-02-01 13:05:40.000,2016-02-01 13:05:43.000,Escalator
2016-02-01 13:05:43.000,2016-02-01 13:05:40.000,2016-02-01 13:05:43.000,Up
2016-02-01 13:06:00.000,2016-02-01 13:05:43.000,2016-02-01 13:06:00.000,Escalator
2016-02-01 13:06:00.000,2016-02-01 13:05:43.000,2016-02-01 13:06:00.000,Up
2016-02-01 13:06:00.000,2016-02-01 13:05:43.000,2016-02-01 13:06:00.000,Standing
2016-02-01 13:06:07.000,2016-02-01 13:06:06.000,2016-02-01 13:06:07.000,Walking
2016-02-01 13:06:09.000,2016-02-01 13:06:07.000,2016-02-01 13:06:09.000,Walking
2016-02-01 13:06:09.000,2016-02-01 13:06:07.000,2016-02-01 13:06:09.000,Stairs
2016-02-01 13:06:19.000,2016-02-01 13:06:09.000,2016-02-01 13:06:19.000,Walking
2016-02-01 13:06:19.000,2016-02-01 13:06:09.000,2016-02-01 13:06:19.000,Stairs
2016-02-01 13:06:19.000,2016-02-01 13:06:09.000,2016-02-01 13:06:19.000,Down
2016-02-01 13:06:23.000,2016-02-01 13:06:19.000,2016-02-01 13:06:23.000,Walking
2016-02-01 13:06:23.000,2016-02-01 13:06:19.000,2016-02-01 13:06:23.000,Stairs
2016-02-01 13:06:23.000,2016-02-01 13:06:19.000,2016-02-01 13:06:23.000,Down
2016-02-01 13:06:23.000,2016-02-01 13:06:19.000,2016-02-01 13:06:23.000,Bag
2016-02-01 13:06:33.000,2016-02-01 13:06:32.000,2016-02-01 13:06:33.000,Bag
2016-02-01 13:06:34.000,2016-02-01 13:06:33.000,2016-02-01 13:06:34.000,Bag
2016-02-01 13:06:34.000,2016-02-01 13:06:33.000,2016-02-01 13:06:34.000,Walking
2016-02-01 13:09:03.000,2016-02-01 13:06:34.000,2016-02-01 13:09:03.000,Bag
2016-02-01 13:09:03.000,2016-02-01 13:06:34.000,2016-02-01 13:09:03.000,Walking
2016-02-01 13:09:03.000,2016-02-01 13:06:34.000,2016-02-01 13:09:03.000,Outdoors
2016-02-01 13:09:12.000,2016-02-01 13:09:11.000,2016-02-01 13:09:12.000,Frisbee
2016-02-01 13:09:13.000,2016-02-01 13:09:12.000,2016-02-01 13:09:13.000,Frisbee
