HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME,LABEL_ID,RATING_TIME_STAMP,RATING_INTENSITY,RATING_CONFIDENCE
2016-02-22 15:05:27.354,2016-02-22 15:00:38.045,2016-02-22 15:05:27.344,Biking,l13011419151518,2016-02-22 15:00:38.045,,
2016-02-22 15:05:27.375,2016-02-22 15:00:40.602,2016-02-22 15:05:27.344,City,l13011419151518,2016-02-22 15:00:40.602,,
2016-02-22 15:06:41.351,2016-02-22 15:06:13.886,2016-02-22 15:06:41.338,Elevator,l13011419151518,2016-02-22 15:06:13.886,,
2016-02-22 15:06:41.370,2016-02-22 15:06:14.776,2016-02-22 15:06:41.338,Up,l13011419151518,2016-02-22 15:06:14.776,,
2016-02-22 15:06:41.382,2016-02-22 15:06:17.594,2016-02-22 15:06:41.338,Texting,l13011419151518,2016-02-22 15:06:17.594,,
2016-02-22 15:08:16.453,2016-02-22 15:08:08.026,2016-02-22 15:08:16.425,Standing,l13011419151518,2016-02-22 15:08:08.026,,
2016-02-22 15:08:34.267,2016-02-22 15:08:10.295,2016-02-22 15:08:34.262,Shelf Unload,l13011419151518,2016-02-22 15:08:10.295,,
2016-02-22 15:08:34.293,2016-02-22 15:08:16.464,2016-02-22 15:08:34.262,Walking,l13011419151518,2016-02-22 15:08:16.464,,
2016-02-22 15:09:06.736,2016-02-22 15:08:35.968,2016-02-22 15:09:06.717,Walking,l13011419151518,2016-02-22 15:08:35.968,,
2016-02-22 15:09:06.763,2016-02-22 15:08:36.752,2016-02-22 15:09:06.717,Shelf Reload,l13011419151518,2016-02-22 15:08:36.752,,
2016-02-22 15:10:28.084,2016-02-22 15:09:34.317,2016-02-22 15:10:28.070,Lying,l13011419151518,2016-02-22 15:09:34.317,,
2016-02-22 15:11:38.116,2016-02-22 15:10:43.405,2016-02-22 15:11:38.112,Sitting,l13011419151518,2016-02-22 15:10:43.405,,
2016-02-22 15:13:17.980,2016-02-22 15:11:46.022,2016-02-22 15:13:17.970,Sitting,l13011419151518,2016-02-22 15:11:46.022,,
2016-02-22 15:13:22.425,2016-02-22 15:10:40.650,2016-02-22 15:13:22.419,Wear on,l13011419151518,2016-02-22 15:10:40.650,,
2016-02-22 15:13:36.654,2016-02-22 15:13:36.123,2016-02-22 15:13:36.648,Wear on,l13011419151518,2016-02-22 15:13:36.123,,
2016-02-22 15:14:40.068,2016-02-22 15:13:30.302,2016-02-22 15:14:40.052,Reclining,l13011419151518,2016-02-22 15:13:30.302,,
2016-02-22 15:14:40.084,2016-02-22 15:13:34.587,2016-02-22 15:14:40.052,Sitting,l13011419151518,2016-02-22 15:13:34.587,,
2016-02-22 15:14:40.096,2016-02-22 15:13:40.056,2016-02-22 15:14:40.052,Texting,l13011419151518,2016-02-22 15:13:40.056,,
2016-02-22 15:17:41.548,2016-02-22 15:15:18.819,2016-02-22 15:17:41.543,Biking,l13011419151518,2016-02-22 15:15:18.819,,
