HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME,LABEL_ID,RATING_TIME_STAMP,RATING_INTENSITY,RATING_CONFIDENCE
2016-05-12 11:47:30.549,2016-05-12 11:47:23.071,2016-05-12 11:47:30.540,Standing,l13011419151518,2016-05-12 11:47:23.071,,
2016-05-12 11:47:30.559,2016-05-12 11:47:23.904,2016-05-12 11:47:30.540,Still,l13011419151518,2016-05-12 11:47:23.904,,
2016-05-12 11:47:45.971,2016-05-12 11:47:35.586,2016-05-12 11:47:45.951,Still,l13011419151518,2016-05-12 11:47:35.586,,
2016-05-12 11:47:46.273,2016-05-12 11:47:34.410,2016-05-12 11:47:46.269,Standing,l13011419151518,2016-05-12 11:47:34.410,,
2016-05-12 11:47:58.155,2016-05-12 11:47:46.277,2016-05-12 11:47:58.150,Jumping Jacks,l13011419151518,2016-05-12 11:47:46.277,,
2016-05-12 11:48:10.771,2016-05-12 11:47:58.716,2016-05-12 11:48:10.760,Still,l13011419151518,2016-05-12 11:47:58.716,,
2016-05-12 11:48:11.382,2016-05-12 11:47:58.158,2016-05-12 11:48:11.376,Standing,l13011419151518,2016-05-12 11:47:58.158,,
2016-05-12 11:48:21.840,2016-05-12 11:48:11.386,2016-05-12 11:48:21.834,Jumping Jacks,l13011419151518,2016-05-12 11:48:11.386,,
2016-05-12 11:48:34.288,2016-05-12 11:48:21.844,2016-05-12 11:48:34.283,Standing,l13011419151518,2016-05-12 11:48:21.844,,
2016-05-12 11:48:34.296,2016-05-12 11:48:22.328,2016-05-12 11:48:34.283,Still,l13011419151518,2016-05-12 11:48:22.328,,
2016-05-12 11:52:53.316,2016-05-12 11:49:56.319,2016-05-12 11:52:53.312,Web Browsing,l13011419151518,2016-05-12 11:49:56.319,,
2016-05-12 11:52:54.477,2016-05-12 11:49:57.061,2016-05-12 11:52:54.472,Arms rested on the desk,l13011419151518,2016-05-12 11:49:57.061,,
2016-05-12 11:56:01.836,2016-05-12 11:53:08.497,2016-05-12 11:56:01.831,Writing,l13011419151518,2016-05-12 11:53:08.497,,
2016-05-12 11:56:02.337,2016-05-12 11:53:09.180,2016-05-12 11:56:02.321,Arms rested on the desk,l13011419151518,2016-05-12 11:53:09.180,,
2016-05-12 11:56:02.857,2016-05-12 11:53:10.686,2016-05-12 11:56:02.842,Dominant hand,l13011419151518,2016-05-12 11:53:10.686,,
2016-05-12 11:59:00.939,2016-05-12 11:56:26.675,2016-05-12 11:59:00.934,Texting,l13011419151518,2016-05-12 11:56:26.675,,
2016-05-12 11:59:03.231,2016-05-12 11:49:34.106,2016-05-12 11:59:03.227,Sitting,l13011419151518,2016-05-12 11:49:34.106,,
2016-05-12 12:02:47.539,2016-05-12 11:59:30.510,2016-05-12 11:59:59.999,Web Browsing,l13011419151518,2016-05-12 11:59:30.510,,
2016-05-12 12:02:48.170,2016-05-12 11:59:29.137,2016-05-12 11:59:59.999,Arms rested on the desk,l13011419151518,2016-05-12 11:59:29.137,,
2016-05-12 12:05:40.602,2016-05-12 11:59:21.161,2016-05-12 11:59:59.999,Standing,l13011419151518,2016-05-12 11:59:21.161,,
2016-05-12 12:05:49.975,2016-05-12 11:48:41.698,2016-05-12 11:59:59.999,Wear ON,l13011419151518,2016-05-12 11:48:41.698,,
