HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME
2016-02-26 11:00:13.000,2016-02-26 11:00:00.000,2016-02-26 11:00:13.000,Walking
2016-02-26 11:00:13.000,2016-02-26 11:00:00.000,2016-02-26 11:00:13.000,Treadmill
2016-02-26 11:00:13.000,2016-02-26 11:00:00.000,2016-02-26 11:00:13.000,2 mph
2016-02-26 11:00:14.000,2016-02-26 11:00:13.000,2016-02-26 11:00:14.000,Treadmill
2016-02-26 11:00:14.000,2016-02-26 11:00:13.000,2016-02-26 11:00:14.000,2 mph
2016-02-26 11:00:56.000,2016-02-26 11:00:54.000,2016-02-26 11:00:56.000,Walking
2016-02-26 11:00:57.000,2016-02-26 11:00:56.000,2016-02-26 11:00:57.000,Treadmill
2016-02-26 11:00:57.000,2016-02-26 11:00:56.000,2016-02-26 11:00:57.000,Walking
2016-02-26 11:00:58.000,2016-02-26 11:00:57.000,2016-02-26 11:00:58.000,Treadmill
2016-02-26 11:00:58.000,2016-02-26 11:00:57.000,2016-02-26 11:00:58.000,Walking
2016-02-26 11:00:58.000,2016-02-26 11:00:57.000,2016-02-26 11:00:58.000,3 mph
2016-02-26 11:01:01.000,2016-02-26 11:00:58.000,2016-02-26 11:01:01.000,Treadmill
2016-02-26 11:01:01.000,2016-02-26 11:00:58.000,2016-02-26 11:01:01.000,Walking
2016-02-26 11:01:01.000,2016-02-26 11:00:58.000,2016-02-26 11:01:01.000,3 mph
2016-02-26 11:01:01.000,2016-02-26 11:00:58.000,2016-02-26 11:01:01.000,Drink
2016-02-26 11:01:04.000,2016-02-26 11:01:01.000,2016-02-26 11:01:04.000,Dominant H
2016-02-26 11:01:04.000,2016-02-26 11:01:01.000,2016-02-26 11:01:04.000,Walking
2016-02-26 11:01:04.000,2016-02-26 11:01:01.000,2016-02-26 11:01:04.000,3 mph
2016-02-26 11:01:04.000,2016-02-26 11:01:01.000,2016-02-26 11:01:04.000,Drink
2016-02-26 11:03:20.000,2016-02-26 11:01:04.000,2016-02-26 11:03:20.000,Walking
2016-02-26 11:03:20.000,2016-02-26 11:01:04.000,2016-02-26 11:03:20.000,Treadmill
2016-02-26 11:03:20.000,2016-02-26 11:01:04.000,2016-02-26 11:03:20.000,3 mph
2016-02-26 11:03:20.000,2016-02-26 11:01:04.000,2016-02-26 11:03:20.000,Drink
2016-02-26 11:03:21.000,2016-02-26 11:03:20.000,2016-02-26 11:03:21.000,Drink
2016-02-26 11:03:32.000,2016-02-26 11:03:31.000,2016-02-26 11:03:32.000,Walking
2016-02-26 11:03:32.000,2016-02-26 11:03:31.000,2016-02-26 11:03:32.000,Treadmill
2016-02-26 11:03:34.000,2016-02-26 11:03:32.000,2016-02-26 11:03:34.000,Walking
2016-02-26 11:03:34.000,2016-02-26 11:03:32.000,2016-02-26 11:03:34.000,Treadmill
2016-02-26 11:03:34.000,2016-02-26 11:03:32.000,2016-02-26 11:03:34.000,3 mph
2016-02-26 11:05:36.000,2016-02-26 11:03:34.000,2016-02-26 11:05:36.000,Walking
2016-02-26 11:05:36.000,2016-02-26 11:03:34.000,2016-02-26 11:05:36.000,Treadmill
2016-02-26 11:05:36.000,2016-02-26 11:03:34.000,2016-02-26 11:05:36.000,3 mph
2016-02-26 11:05:36.000,2016-02-26 11:03:34.000,2016-02-26 11:05:36.000,Bag
2016-02-26 11:05:37.000,2016-02-26 11:05:36.000,2016-02-26 11:05:37.000,Treadmill
2016-02-26 11:05:37.000,2016-02-26 11:05:36.000,2016-02-26 11:05:37.000,3 mph
2016-02-26 11:05:37.000,2016-02-26 11:05:36.000,2016-02-26 11:05:37.000,Bag
2016-02-26 11:05:38.000,2016-02-26 11:05:37.000,2016-02-26 11:05:38.000,Bag
2016-02-26 11:06:11.000,2016-02-26 11:06:10.000,2016-02-26 11:06:11.000,Walking
2016-02-26 11:06:12.000,2016-02-26 11:06:11.000,2016-02-26 11:06:12.000,Walking
2016-02-26 11:06:12.000,2016-02-26 11:06:11.000,2016-02-26 11:06:12.000,Treadmill
2016-02-26 11:06:14.000,2016-02-26 11:06:12.000,2016-02-26 11:06:14.000,Walking
2016-02-26 11:06:14.000,2016-02-26 11:06:12.000,2016-02-26 11:06:14.000,3 mph
