HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME
2016-02-09 09:27:51.000,2016-02-09 09:27:37.000,2016-02-09 09:27:51.000,Still
2016-02-09 09:28:03.000,2016-02-09 09:27:51.000,2016-02-09 09:28:03.000,Jumping Jacks
2016-02-09 09:28:20.000,2016-02-09 09:28:03.000,2016-02-09 09:28:20.000,Still
2016-02-09 09:28:32.000,2016-02-09 09:28:20.000,2016-02-09 09:28:32.000,Jumping Jacks
2016-02-09 09:28:48.000,2016-02-09 09:28:32.000,2016-02-09 09:28:48.000,Still
2016-02-09 09:29:00.000,2016-02-09 09:28:48.000,2016-02-09 09:29:00.000,Jumping Jacks
2016-02-09 09:29:10.000,2016-02-09 09:29:00.000,2016-02-09 09:29:10.000,Still
2016-02-09 09:29:50.000,2016-02-09 09:29:48.000,2016-02-09 09:29:50.000,Sitting
2016-02-09 09:35:15.000,2016-02-09 09:29:50.000,2016-02-09 09:35:15.000,Sitting
2016-02-09 09:35:15.000,2016-02-09 09:29:50.000,2016-02-09 09:35:15.000,Writing
2016-02-09 09:35:34.000,2016-02-09 09:35:31.000,2016-02-09 09:35:34.000,Reclining
2016-02-09 09:38:00.000,2016-02-09 09:35:34.000,2016-02-09 09:38:00.000,Reclining
2016-02-09 09:38:00.000,2016-02-09 09:35:34.000,2016-02-09 09:38:00.000,Telling Story
2016-02-09 09:38:21.000,2016-02-09 09:38:18.000,2016-02-09 09:38:21.000,Standing
2016-02-09 09:38:45.000,2016-02-09 09:38:21.000,2016-02-09 09:38:45.000,Standing
2016-02-09 09:38:45.000,2016-02-09 09:38:21.000,2016-02-09 09:38:45.000,Web Browsing
2016-02-09 09:39:22.000,2016-02-09 09:39:20.000,2016-02-09 09:39:22.000,Standing
2016-02-09 09:43:07.000,2016-02-09 09:39:22.000,2016-02-09 09:43:07.000,Standing
2016-02-09 09:43:07.000,2016-02-09 09:39:22.000,2016-02-09 09:43:07.000,Web Browsing
2016-02-09 09:44:35.000,2016-02-09 09:44:34.000,2016-02-09 09:44:35.000,Standing
2016-02-09 09:44:36.000,2016-02-09 09:44:35.000,2016-02-09 09:44:36.000,Standing
2016-02-09 09:44:36.000,2016-02-09 09:44:35.000,2016-02-09 09:44:36.000,Elevator
2016-02-09 09:44:58.000,2016-02-09 09:44:36.000,2016-02-09 09:44:58.000,Standing
2016-02-09 09:44:58.000,2016-02-09 09:44:36.000,2016-02-09 09:44:58.000,Elevator
2016-02-09 09:44:58.000,2016-02-09 09:44:36.000,2016-02-09 09:44:58.000,Down
2016-02-09 09:45:35.000,2016-02-09 09:45:33.000,2016-02-09 09:45:35.000,Walking
2016-02-09 09:48:05.000,2016-02-09 09:45:35.000,2016-02-09 09:48:05.000,Walking
2016-02-09 09:48:05.000,2016-02-09 09:45:35.000,2016-02-09 09:48:05.000,Outdoors
2016-02-09 09:48:09.000,2016-02-09 09:48:08.000,2016-02-09 09:48:09.000,Standing
2016-02-09 09:48:11.000,2016-02-09 09:48:09.000,2016-02-09 09:48:11.000,Standing
2016-02-09 09:48:11.000,2016-02-09 09:48:09.000,2016-02-09 09:48:11.000,Escalator
2016-02-09 09:48:30.000,2016-02-09 09:48:11.000,2016-02-09 09:48:30.000,Standing
2016-02-09 09:48:30.000,2016-02-09 09:48:11.000,2016-02-09 09:48:30.000,Escalator
2016-02-09 09:48:30.000,2016-02-09 09:48:11.000,2016-02-09 09:48:30.000,Up
2016-02-09 09:48:35.000,2016-02-09 09:48:34.000,2016-02-09 09:48:35.000,Walking
2016-02-09 09:48:36.000,2016-02-09 09:48:35.000,2016-02-09 09:48:36.000,Walking
2016-02-09 09:48:36.000,2016-02-09 09:48:35.000,2016-02-09 09:48:36.000,Stairs
2016-02-09 09:48:51.000,2016-02-09 09:48:36.000,2016-02-09 09:48:51.000,Walking
2016-02-09 09:48:51.000,2016-02-09 09:48:36.000,2016-02-09 09:48:51.000,Stairs
2016-02-09 09:48:51.000,2016-02-09 09:48:36.000,2016-02-09 09:48:51.000,Down
2016-02-09 09:48:54.000,2016-02-09 09:48:52.000,2016-02-09 09:48:54.000,Walking
2016-02-09 09:49:23.000,2016-02-09 09:48:54.000,2016-02-09 09:49:23.000,Walking
2016-02-09 09:49:23.000,2016-02-09 09:48:54.000,2016-02-09 09:49:23.000,Outdoors
2016-02-09 09:53:15.000,2016-02-09 09:49:23.000,2016-02-09 09:53:15.000,Walking
2016-02-09 09:53:15.000,2016-02-09 09:49:23.000,2016-02-09 09:53:15.000,Outdoors
2016-02-09 09:53:15.000,2016-02-09 09:49:23.000,2016-02-09 09:53:15.000,Telling Story
