HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME,LABEL_ID,RATING_TIME_STAMP,RATING_INTENSITY,RATING_CONFIDENCE
2016-02-25 13:23:07.549,2016-02-25 13:22:54.882,2016-02-25 13:23:07.543,Still,l13011419151518,2016-02-25 13:22:54.882,,
2016-02-25 13:23:17.118,2016-02-25 13:23:07.569,2016-02-25 13:23:17.114,Jumping Jacks,l13011419151518,2016-02-25 13:23:07.569,,
2016-02-25 13:23:27.615,2016-02-25 13:23:17.121,2016-02-25 13:23:27.596,Still,l13011419151518,2016-02-25 13:23:17.121,,
2016-02-25 13:23:36.948,2016-02-25 13:23:27.628,2016-02-25 13:23:36.938,Jumping Jacks,l13011419151518,2016-02-25 13:23:27.628,,
2016-02-25 13:23:47.354,2016-02-25 13:23:36.957,2016-02-25 13:23:47.340,Still,l13011419151518,2016-02-25 13:23:36.957,,
2016-02-25 13:23:56.680,2016-02-25 13:23:47.365,2016-02-25 13:23:56.676,Jumping Jacks,l13011419151518,2016-02-25 13:23:47.365,,
2016-02-25 13:24:11.480,2016-02-25 13:23:56.684,2016-02-25 13:24:11.462,Still,l13011419151518,2016-02-25 13:23:56.684,,
2016-02-25 13:29:44.850,2016-02-25 13:26:27.235,2016-02-25 13:29:44.845,Sitting,l13011419151518,2016-02-25 13:26:27.235,,
2016-02-25 13:29:44.857,2016-02-25 13:26:33.141,2016-02-25 13:29:44.845,Writing,l13011419151518,2016-02-25 13:26:33.141,,
2016-02-25 13:32:33.490,2016-02-25 13:30:09.025,2016-02-25 13:32:33.482,Sitting,l13011419151518,2016-02-25 13:30:09.025,,
2016-02-25 13:32:33.517,2016-02-25 13:30:16.021,2016-02-25 13:32:33.482,Web Browsing,l13011419151518,2016-02-25 13:30:16.021,,
2016-02-25 13:32:54.032,2016-02-25 13:32:53.017,2016-02-25 13:32:54.026,Standing,l13011419151518,2016-02-25 13:32:53.017,,
2016-02-25 13:34:39.014,2016-02-25 13:32:54.351,2016-02-25 13:34:39.003,Sitting,l13011419151518,2016-02-25 13:32:54.351,,
2016-02-25 13:34:39.031,2016-02-25 13:32:54.926,2016-02-25 13:34:39.003,Reclining,l13011419151518,2016-02-25 13:32:54.926,,
2016-02-25 13:34:39.044,2016-02-25 13:33:04.665,2016-02-25 13:34:39.003,Telling Story,l13011419151518,2016-02-25 13:33:04.665,,
2016-02-25 13:36:37.140,2016-02-25 13:34:54.913,2016-02-25 13:36:37.132,Standing,l13011419151518,2016-02-25 13:34:54.913,,
2016-02-25 13:36:37.154,2016-02-25 13:34:57.875,2016-02-25 13:36:37.132,Web Browsing,l13011419151518,2016-02-25 13:34:57.875,,
2016-02-25 13:39:19.014,2016-02-25 13:36:52.874,2016-02-25 13:39:19.009,Standing,l13011419151518,2016-02-25 13:36:52.874,,
2016-02-25 13:39:19.022,2016-02-25 13:37:01.481,2016-02-25 13:39:19.009,Writing,l13011419151518,2016-02-25 13:37:01.481,,
