HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME
2016-02-22 14:01:31.000,2016-02-22 14:00:00.000,2016-02-22 14:01:31.000,Walking
2016-02-22 14:01:31.000,2016-02-22 14:00:00.000,2016-02-22 14:01:31.000,Treadmill
2016-02-22 14:01:31.000,2016-02-22 14:00:00.000,2016-02-22 14:01:31.000,3 mph
2016-02-22 14:01:31.000,2016-02-22 14:00:00.000,2016-02-22 14:01:31.000,Phone Talking
2016-02-22 14:01:31.000,2016-02-22 14:00:00.000,2016-02-22 14:01:31.000,Wear on
2016-02-22 14:01:32.000,2016-02-22 14:01:31.000,2016-02-22 14:01:32.000,Treadmill
2016-02-22 14:01:32.000,2016-02-22 14:01:31.000,2016-02-22 14:01:32.000,3 mph
2016-02-22 14:01:32.000,2016-02-22 14:01:31.000,2016-02-22 14:01:32.000,Phone Talking
2016-02-22 14:01:32.000,2016-02-22 14:01:31.000,2016-02-22 14:01:32.000,Wear on
2016-02-22 14:01:33.000,2016-02-22 14:01:32.000,2016-02-22 14:01:33.000,Phone Talking
2016-02-22 14:01:33.000,2016-02-22 14:01:32.000,2016-02-22 14:01:33.000,Wear on
2016-02-22 14:01:48.000,2016-02-22 14:01:33.000,2016-02-22 14:01:48.000,Wear on
2016-02-22 14:01:49.000,2016-02-22 14:01:48.000,2016-02-22 14:01:49.000,Walking
2016-02-22 14:01:49.000,2016-02-22 14:01:48.000,2016-02-22 14:01:49.000,Wear on
2016-02-22 14:01:50.000,2016-02-22 14:01:49.000,2016-02-22 14:01:50.000,Walking
2016-02-22 14:01:50.000,2016-02-22 14:01:49.000,2016-02-22 14:01:50.000,Treadmill
2016-02-22 14:01:50.000,2016-02-22 14:01:49.000,2016-02-22 14:01:50.000,Wear on
2016-02-22 14:03:57.000,2016-02-22 14:01:50.000,2016-02-22 14:03:57.000,Walking
2016-02-22 14:03:57.000,2016-02-22 14:01:50.000,2016-02-22 14:03:57.000,Treadmill
2016-02-22 14:03:57.000,2016-02-22 14:01:50.000,2016-02-22 14:03:57.000,3.5 mph
2016-02-22 14:03:57.000,2016-02-22 14:01:50.000,2016-02-22 14:03:57.000,Wear on
2016-02-22 14:04:16.000,2016-02-22 14:03:57.000,2016-02-22 14:04:16.000,Wear on
2016-02-22 14:04:18.000,2016-02-22 14:04:16.000,2016-02-22 14:04:18.000,Jog/Running
2016-02-22 14:04:18.000,2016-02-22 14:04:16.000,2016-02-22 14:04:18.000,Wear on
2016-02-22 14:04:19.000,2016-02-22 14:04:18.000,2016-02-22 14:04:19.000,Treadmill
2016-02-22 14:04:19.000,2016-02-22 14:04:18.000,2016-02-22 14:04:19.000,Jog/Running
2016-02-22 14:04:19.000,2016-02-22 14:04:18.000,2016-02-22 14:04:19.000,Wear on
2016-02-22 14:04:20.000,2016-02-22 14:04:19.000,2016-02-22 14:04:20.000,5% grade
2016-02-22 14:04:20.000,2016-02-22 14:04:19.000,2016-02-22 14:04:20.000,Treadmill
2016-02-22 14:04:20.000,2016-02-22 14:04:19.000,2016-02-22 14:04:20.000,Jog/Running
2016-02-22 14:04:20.000,2016-02-22 14:04:19.000,2016-02-22 14:04:20.000,Wear on
2016-02-22 14:06:01.000,2016-02-22 14:04:20.000,2016-02-22 14:06:01.000,5.5 mph
2016-02-22 14:06:01.000,2016-02-22 14:04:20.000,2016-02-22 14:06:01.000,Treadmill
2016-02-22 14:06:01.000,2016-02-22 14:04:20.000,2016-02-22 14:06:01.000,Jog/Running
2016-02-22 14:06:01.000,2016-02-22 14:04:20.000,2016-02-22 14:06:01.000,Wear on
2016-02-22 14:06:02.000,2016-02-22 14:06:01.000,2016-02-22 14:06:02.000,Jog/Running
2016-02-22 14:06:02.000,2016-02-22 14:06:01.000,2016-02-22 14:06:02.000,Wear on
2016-02-22 14:06:43.000,2016-02-22 14:06:02.000,2016-02-22 14:06:43.000,Wear on
