HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME
2015-12-07 12:31:32.000,2015-12-07 12:31:21.000,2015-12-07 12:31:32.000,Still
2015-12-07 12:31:41.000,2015-12-07 12:31:32.000,2015-12-07 12:31:41.000,Jumping Jacks
2015-12-07 12:31:53.000,2015-12-07 12:31:41.000,2015-12-07 12:31:53.000,Still
2015-12-07 12:32:02.000,2015-12-07 12:31:53.000,2015-12-07 12:32:02.000,Jumping Jacks
2015-12-07 12:32:18.000,2015-12-07 12:32:02.000,2015-12-07 12:32:18.000,Still
2015-12-07 12:32:26.000,2015-12-07 12:32:18.000,2015-12-07 12:32:26.000,Jumping Jacks
2015-12-07 12:32:40.000,2015-12-07 12:32:26.000,2015-12-07 12:32:40.000,Still
2015-12-07 12:35:52.000,2015-12-07 12:35:45.000,2015-12-07 12:35:52.000,Sitting
2015-12-07 12:37:43.000,2015-12-07 12:35:52.000,2015-12-07 12:37:43.000,Sitting
2015-12-07 12:37:43.000,2015-12-07 12:35:52.000,2015-12-07 12:37:43.000,Writing
2015-12-07 12:38:01.000,2015-12-07 12:37:53.000,2015-12-07 12:38:01.000,Reclining
2015-12-07 12:39:54.000,2015-12-07 12:38:01.000,2015-12-07 12:39:54.000,Reclining
2015-12-07 12:39:54.000,2015-12-07 12:38:01.000,2015-12-07 12:39:54.000,Telling Story
2015-12-07 12:40:48.000,2015-12-07 12:40:46.000,2015-12-07 12:40:48.000,Standing
2015-12-07 12:42:30.000,2015-12-07 12:40:48.000,2015-12-07 12:42:30.000,Standing
2015-12-07 12:42:30.000,2015-12-07 12:40:48.000,2015-12-07 12:42:30.000,Web Browsing
2015-12-07 12:43:39.000,2015-12-07 12:42:30.000,2015-12-07 12:43:39.000,Standing
2015-12-07 12:43:39.000,2015-12-07 12:42:30.000,2015-12-07 12:43:39.000,Web Browsing
2015-12-07 12:43:39.000,2015-12-07 12:42:30.000,2015-12-07 12:43:39.000,Telling Story
2015-12-07 12:44:55.000,2015-12-07 12:44:54.000,2015-12-07 12:44:55.000,Stairs
2015-12-07 12:44:57.000,2015-12-07 12:44:55.000,2015-12-07 12:44:57.000,Stairs
2015-12-07 12:44:57.000,2015-12-07 12:44:55.000,2015-12-07 12:44:57.000,Walking
2015-12-07 12:45:29.000,2015-12-07 12:44:57.000,2015-12-07 12:45:29.000,Stairs
2015-12-07 12:45:29.000,2015-12-07 12:44:57.000,2015-12-07 12:45:29.000,Walking
2015-12-07 12:45:29.000,2015-12-07 12:44:57.000,2015-12-07 12:45:29.000,Down
2015-12-07 12:46:00.000,2015-12-07 12:45:29.000,2015-12-07 12:46:00.000,Stairs
2015-12-07 12:46:00.000,2015-12-07 12:45:29.000,2015-12-07 12:46:00.000,Walking
2015-12-07 12:46:00.000,2015-12-07 12:45:29.000,2015-12-07 12:46:00.000,Down
2015-12-07 12:46:00.000,2015-12-07 12:45:29.000,2015-12-07 12:46:00.000,Telling Story
2015-12-07 12:46:10.000,2015-12-07 12:46:00.000,2015-12-07 12:46:10.000,Walking
2015-12-07 12:46:12.000,2015-12-07 12:46:10.000,2015-12-07 12:46:12.000,Walking
2015-12-07 12:46:12.000,2015-12-07 12:46:10.000,2015-12-07 12:46:12.000,Outdoors
2015-12-07 12:50:24.000,2015-12-07 12:46:12.000,2015-12-07 12:50:24.000,Walking
2015-12-07 12:50:24.000,2015-12-07 12:46:12.000,2015-12-07 12:50:24.000,Outdoors
2015-12-07 12:50:24.000,2015-12-07 12:46:12.000,2015-12-07 12:50:24.000,Telling Story
2015-12-07 12:50:25.000,2015-12-07 12:50:24.000,2015-12-07 12:50:25.000,Waiting
2015-12-07 12:50:25.000,2015-12-07 12:50:24.000,2015-12-07 12:50:25.000,Walking
2015-12-07 12:50:25.000,2015-12-07 12:50:24.000,2015-12-07 12:50:25.000,Outdoors
2015-12-07 12:50:25.000,2015-12-07 12:50:24.000,2015-12-07 12:50:25.000,Telling Story
2015-12-07 12:51:09.000,2015-12-07 12:50:25.000,2015-12-07 12:51:09.000,Walking
2015-12-07 12:51:09.000,2015-12-07 12:50:25.000,2015-12-07 12:51:09.000,Outdoors
2015-12-07 12:51:09.000,2015-12-07 12:50:25.000,2015-12-07 12:51:09.000,Telling Story
2015-12-07 12:51:12.000,2015-12-07 12:51:11.000,2015-12-07 12:51:12.000,Standing
2015-12-07 12:51:15.000,2015-12-07 12:51:12.000,2015-12-07 12:51:15.000,Standing
2015-12-07 12:51:15.000,2015-12-07 12:51:12.000,2015-12-07 12:51:15.000,Waiting
2015-12-07 12:52:53.000,2015-12-07 12:51:15.000,2015-12-07 12:52:53.000,Standing
2015-12-07 12:52:53.000,2015-12-07 12:51:15.000,2015-12-07 12:52:53.000,Waiting
2015-12-07 12:52:53.000,2015-12-07 12:51:15.000,2015-12-07 12:52:53.000,Outdoors
