HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME,LABEL_ID,RATING_TIME_STAMP,RATING_INTENSITY,RATING_CONFIDENCE
2016-03-18 12:38:28.152,2016-03-18 12:38:14.011,2016-03-18 12:38:28.134,Still,l13011419151518,2016-03-18 12:38:14.011,,
2016-03-18 12:38:28.428,2016-03-18 12:38:13.554,2016-03-18 12:38:28.424,Standing,l13011419151518,2016-03-18 12:38:13.554,,
2016-03-18 12:38:38.512,2016-03-18 12:38:28.432,2016-03-18 12:38:38.504,Jumping Jacks,l13011419151518,2016-03-18 12:38:28.432,,
2016-03-18 12:38:51.426,2016-03-18 12:38:38.834,2016-03-18 12:38:51.421,Still,l13011419151518,2016-03-18 12:38:38.834,,
2016-03-18 12:38:51.665,2016-03-18 12:38:38.519,2016-03-18 12:38:51.654,Standing,l13011419151518,2016-03-18 12:38:38.519,,
2016-03-18 12:39:01.415,2016-03-18 12:38:51.674,2016-03-18 12:39:01.409,Jumping Jacks,l13011419151518,2016-03-18 12:38:51.674,,
2016-03-18 12:39:17.497,2016-03-18 12:39:01.420,2016-03-18 12:39:17.492,Standing,l13011419151518,2016-03-18 12:39:01.420,,
2016-03-18 12:39:17.971,2016-03-18 12:39:01.939,2016-03-18 12:39:17.967,Still,l13011419151518,2016-03-18 12:39:01.939,,
2016-03-18 12:43:31.675,2016-03-18 12:40:31.856,2016-03-18 12:43:31.670,Writing,l13011419151518,2016-03-18 12:40:31.856,,
2016-03-18 12:43:32.048,2016-03-18 12:40:39.142,2016-03-18 12:43:32.032,Dominant hand,l13011419151518,2016-03-18 12:40:39.142,,
2016-03-18 12:43:32.947,2016-03-18 12:40:33.891,2016-03-18 12:43:32.942,Arms rested on the desk,l13011419151518,2016-03-18 12:40:33.891,,
2016-03-18 12:46:50.421,2016-03-18 12:40:14.686,2016-03-18 12:46:50.402,Sitting,l13011419151518,2016-03-18 12:40:14.686,,
2016-03-18 12:46:51.329,2016-03-18 12:43:44.015,2016-03-18 12:46:51.325,Web Browsing,l13011419151518,2016-03-18 12:43:44.015,,
2016-03-18 12:46:52.101,2016-03-18 12:43:44.603,2016-03-18 12:46:52.094,Arms rested on the desk,l13011419151518,2016-03-18 12:43:44.603,,
2016-03-18 12:47:39.715,2016-03-18 12:39:39.463,2016-03-18 12:47:39.697,Wear ON,l13011419151518,2016-03-18 12:39:39.463,,
2016-03-18 12:50:13.230,2016-03-18 12:49:35.724,2016-03-18 12:50:13.225,Story,l13011419151518,2016-03-18 12:49:35.724,,
2016-03-18 12:50:14.232,2016-03-18 12:47:41.034,2016-03-18 12:50:14.227,Sitting,l13011419151518,2016-03-18 12:47:41.034,,
2016-03-18 12:53:21.226,2016-03-18 12:50:52.193,2016-03-18 12:53:21.215,Dominant hand,l13011419151518,2016-03-18 12:50:52.193,,
2016-03-18 12:53:21.765,2016-03-18 12:50:43.237,2016-03-18 12:53:21.761,Arms rested on the desk,l13011419151518,2016-03-18 12:50:43.237,,
2016-03-18 12:53:22.066,2016-03-18 12:52:48.466,2016-03-18 12:53:22.062,Story,l13011419151518,2016-03-18 12:52:48.466,,
2016-03-18 12:53:23.637,2016-03-18 12:50:44.152,2016-03-18 12:53:23.617,Writing,l13011419151518,2016-03-18 12:50:44.152,,
2016-03-18 12:57:04.643,2016-03-18 12:50:39.230,2016-03-18 12:57:04.639,Standing,l13011419151518,2016-03-18 12:50:39.230,,
2016-03-18 12:57:05.040,2016-03-18 12:53:25.156,2016-03-18 12:57:05.021,Arms rested on the desk,l13011419151518,2016-03-18 12:53:25.156,,
2016-03-18 12:57:05.691,2016-03-18 12:53:24.526,2016-03-18 12:57:05.677,Web Browsing,l13011419151518,2016-03-18 12:53:24.526,,
2016-03-18 12:58:26.099,2016-03-18 12:57:48.914,2016-03-18 12:58:26.081,Walking,l13011419151518,2016-03-18 12:57:48.914,,
2016-03-18 12:58:45.328,2016-03-18 12:58:26.112,2016-03-18 12:58:45.319,Standing,l13011419151518,2016-03-18 12:58:26.112,,
2016-03-18 12:58:45.572,2016-03-18 12:58:26.441,2016-03-18 12:58:45.566,Elevator,l13011419151518,2016-03-18 12:58:26.441,,
2016-03-18 12:58:46.330,2016-03-18 12:58:27.108,2016-03-18 12:58:46.316,Down,l13011419151518,2016-03-18 12:58:27.108,,
2016-03-18 12:59:47.801,2016-03-18 12:59:39.137,2016-03-18 12:59:47.796,Texting,l13011419151518,2016-03-18 12:59:39.137,,
2016-03-18 13:01:04.104,2016-03-18 12:58:47.684,2016-03-18 12:59:59.999,Walking,l13011419151518,2016-03-18 12:58:47.684,,
2016-03-18 13:01:04.321,2016-03-18 12:59:10.587,2016-03-18 12:59:59.999,Outdoors,l13011419151518,2016-03-18 12:59:10.587,,
2016-03-18 13:01:05.083,2016-03-18 12:59:11.870,2016-03-18 12:59:59.999,City,l13011419151518,2016-03-18 12:59:11.870,,
2016-03-18 13:31:11.328,2016-03-18 12:57:14.884,2016-03-18 12:59:59.999,Wear ON,l13011419151518,2016-03-18 12:57:14.884,,
