HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME
2016-03-18 18:01:57.000,2016-03-18 18:00:00.000,2016-03-18 18:01:57.000,Sweeping
2016-03-18 18:03:03.000,2016-03-18 18:03:02.000,2016-03-18 18:03:03.000,Laundry
2016-03-18 18:05:30.000,2016-03-18 18:03:03.000,2016-03-18 18:05:30.000,Standing
2016-03-18 18:05:30.000,2016-03-18 18:03:03.000,2016-03-18 18:05:30.000,Laundry
2016-03-18 18:06:47.000,2016-03-18 18:06:35.000,2016-03-18 18:06:47.000,Wear ON
2016-03-18 18:06:48.000,2016-03-18 18:06:47.000,2016-03-18 18:06:48.000,Walking
2016-03-18 18:06:48.000,2016-03-18 18:06:47.000,2016-03-18 18:06:48.000,Wear ON
2016-03-18 18:06:50.000,2016-03-18 18:06:48.000,2016-03-18 18:06:50.000,Walking
2016-03-18 18:06:50.000,2016-03-18 18:06:48.000,2016-03-18 18:06:50.000,Treadmill
2016-03-18 18:06:50.000,2016-03-18 18:06:48.000,2016-03-18 18:06:50.000,Wear ON
2016-03-18 18:06:53.000,2016-03-18 18:06:50.000,2016-03-18 18:06:53.000,Walking
2016-03-18 18:06:53.000,2016-03-18 18:06:50.000,2016-03-18 18:06:53.000,Treadmill
2016-03-18 18:06:53.000,2016-03-18 18:06:50.000,2016-03-18 18:06:53.000,1 mph
2016-03-18 18:06:53.000,2016-03-18 18:06:50.000,2016-03-18 18:06:53.000,Wear ON
2016-03-18 18:08:41.000,2016-03-18 18:06:53.000,2016-03-18 18:08:41.000,Walking
2016-03-18 18:08:41.000,2016-03-18 18:06:53.000,2016-03-18 18:08:41.000,Treadmill
2016-03-18 18:08:41.000,2016-03-18 18:06:53.000,2016-03-18 18:08:41.000,Arms rested on the desk
2016-03-18 18:08:41.000,2016-03-18 18:06:53.000,2016-03-18 18:08:41.000,1 mph
2016-03-18 18:08:41.000,2016-03-18 18:06:53.000,2016-03-18 18:08:41.000,Wear ON
2016-03-18 18:08:42.000,2016-03-18 18:08:41.000,2016-03-18 18:08:42.000,Arms rested on the desk
2016-03-18 18:08:42.000,2016-03-18 18:08:41.000,2016-03-18 18:08:42.000,1 mph
2016-03-18 18:08:42.000,2016-03-18 18:08:41.000,2016-03-18 18:08:42.000,Wear ON
2016-03-18 18:08:50.000,2016-03-18 18:08:42.000,2016-03-18 18:08:50.000,Wear ON
2016-03-18 18:08:51.000,2016-03-18 18:08:50.000,2016-03-18 18:08:51.000,Walking
2016-03-18 18:08:51.000,2016-03-18 18:08:50.000,2016-03-18 18:08:51.000,Wear ON
2016-03-18 18:08:52.000,2016-03-18 18:08:51.000,2016-03-18 18:08:52.000,Walking
2016-03-18 18:08:52.000,2016-03-18 18:08:51.000,2016-03-18 18:08:52.000,Treadmill
2016-03-18 18:08:52.000,2016-03-18 18:08:51.000,2016-03-18 18:08:52.000,Arms rested on the desk
2016-03-18 18:08:52.000,2016-03-18 18:08:51.000,2016-03-18 18:08:52.000,Wear ON
2016-03-18 18:10:39.000,2016-03-18 18:08:52.000,2016-03-18 18:10:39.000,Walking
2016-03-18 18:10:39.000,2016-03-18 18:08:52.000,2016-03-18 18:10:39.000,Treadmill
2016-03-18 18:10:39.000,2016-03-18 18:08:52.000,2016-03-18 18:10:39.000,Arms rested on the desk
2016-03-18 18:10:39.000,2016-03-18 18:08:52.000,2016-03-18 18:10:39.000,2 mph
2016-03-18 18:10:39.000,2016-03-18 18:08:52.000,2016-03-18 18:10:39.000,Wear ON
2016-03-18 18:10:40.000,2016-03-18 18:10:39.000,2016-03-18 18:10:40.000,Treadmill
2016-03-18 18:10:40.000,2016-03-18 18:10:39.000,2016-03-18 18:10:40.000,Arms rested on the desk
2016-03-18 18:10:40.000,2016-03-18 18:10:39.000,2016-03-18 18:10:40.000,2 mph
2016-03-18 18:10:40.000,2016-03-18 18:10:39.000,2016-03-18 18:10:40.000,Wear ON
2016-03-18 18:11:11.000,2016-03-18 18:10:40.000,2016-03-18 18:11:11.000,Wear ON
2016-03-18 18:11:16.000,2016-03-18 18:11:11.000,2016-03-18 18:11:16.000,Walking
2016-03-18 18:11:16.000,2016-03-18 18:11:11.000,2016-03-18 18:11:16.000,Wear ON
2016-03-18 18:11:17.000,2016-03-18 18:11:16.000,2016-03-18 18:11:17.000,Walking
2016-03-18 18:11:17.000,2016-03-18 18:11:16.000,2016-03-18 18:11:17.000,Treadmill
2016-03-18 18:11:17.000,2016-03-18 18:11:16.000,2016-03-18 18:11:17.000,Wear ON
2016-03-18 18:11:19.000,2016-03-18 18:11:17.000,2016-03-18 18:11:19.000,Walking
2016-03-18 18:11:19.000,2016-03-18 18:11:17.000,2016-03-18 18:11:19.000,Treadmill
2016-03-18 18:11:19.000,2016-03-18 18:11:17.000,2016-03-18 18:11:19.000,3 mph
2016-03-18 18:11:19.000,2016-03-18 18:11:17.000,2016-03-18 18:11:19.000,Wear ON
2016-03-18 18:11:23.000,2016-03-18 18:11:19.000,2016-03-18 18:11:23.000,Walking
2016-03-18 18:11:23.000,2016-03-18 18:11:19.000,2016-03-18 18:11:23.000,Treadmill
2016-03-18 18:11:23.000,2016-03-18 18:11:19.000,2016-03-18 18:11:23.000,3 mph
2016-03-18 18:11:23.000,2016-03-18 18:11:19.000,2016-03-18 18:11:23.000,Dominant hand
2016-03-18 18:11:23.000,2016-03-18 18:11:19.000,2016-03-18 18:11:23.000,Wear ON
2016-03-18 18:13:06.000,2016-03-18 18:11:23.000,2016-03-18 18:13:06.000,Walking
2016-03-18 18:13:06.000,2016-03-18 18:11:23.000,2016-03-18 18:13:06.000,Treadmill
2016-03-18 18:13:06.000,2016-03-18 18:11:23.000,2016-03-18 18:13:06.000,3 mph
2016-03-18 18:13:06.000,2016-03-18 18:11:23.000,2016-03-18 18:13:06.000,Dominant hand
2016-03-18 18:13:06.000,2016-03-18 18:11:23.000,2016-03-18 18:13:06.000,Drink
2016-03-18 18:13:06.000,2016-03-18 18:11:23.000,2016-03-18 18:13:06.000,Wear ON
2016-03-18 18:13:07.000,2016-03-18 18:13:06.000,2016-03-18 18:13:07.000,Dominant hand
2016-03-18 18:13:07.000,2016-03-18 18:13:06.000,2016-03-18 18:13:07.000,Drink
2016-03-18 18:13:07.000,2016-03-18 18:13:06.000,2016-03-18 18:13:07.000,Wear ON
2016-03-18 18:13:17.000,2016-03-18 18:13:07.000,2016-03-18 18:13:17.000,Wear ON
2016-03-18 18:13:19.000,2016-03-18 18:13:17.000,2016-03-18 18:13:19.000,Walking
2016-03-18 18:13:19.000,2016-03-18 18:13:17.000,2016-03-18 18:13:19.000,Wear ON
2016-03-18 18:13:20.000,2016-03-18 18:13:19.000,2016-03-18 18:13:20.000,Walking
2016-03-18 18:13:20.000,2016-03-18 18:13:19.000,2016-03-18 18:13:20.000,Treadmill
2016-03-18 18:13:20.000,2016-03-18 18:13:19.000,2016-03-18 18:13:20.000,Wear ON
2016-03-18 18:13:23.000,2016-03-18 18:13:20.000,2016-03-18 18:13:23.000,Walking
2016-03-18 18:13:23.000,2016-03-18 18:13:20.000,2016-03-18 18:13:23.000,Treadmill
2016-03-18 18:13:23.000,2016-03-18 18:13:20.000,2016-03-18 18:13:23.000,3 mph
2016-03-18 18:13:23.000,2016-03-18 18:13:20.000,2016-03-18 18:13:23.000,Wear ON
2016-03-18 18:13:24.000,2016-03-18 18:13:23.000,2016-03-18 18:13:24.000,Walking
2016-03-18 18:13:24.000,2016-03-18 18:13:23.000,2016-03-18 18:13:24.000,Treadmill
2016-03-18 18:13:24.000,2016-03-18 18:13:23.000,2016-03-18 18:13:24.000,3 mph
2016-03-18 18:13:24.000,2016-03-18 18:13:23.000,2016-03-18 18:13:24.000,Bag
2016-03-18 18:13:24.000,2016-03-18 18:13:23.000,2016-03-18 18:13:24.000,Wear ON
2016-03-18 18:15:23.000,2016-03-18 18:13:24.000,2016-03-18 18:15:23.000,Walking
2016-03-18 18:15:23.000,2016-03-18 18:13:24.000,2016-03-18 18:15:23.000,Treadmill
2016-03-18 18:15:23.000,2016-03-18 18:13:24.000,2016-03-18 18:15:23.000,3 mph
2016-03-18 18:15:23.000,2016-03-18 18:13:24.000,2016-03-18 18:15:23.000,Dominant hand
2016-03-18 18:15:23.000,2016-03-18 18:13:24.000,2016-03-18 18:15:23.000,Bag
2016-03-18 18:15:23.000,2016-03-18 18:13:24.000,2016-03-18 18:15:23.000,Wear ON
2016-03-18 18:15:24.000,2016-03-18 18:15:23.000,2016-03-18 18:15:24.000,Bag
2016-03-18 18:15:24.000,2016-03-18 18:15:23.000,2016-03-18 18:15:24.000,Wear ON
2016-03-18 18:15:30.000,2016-03-18 18:15:24.000,2016-03-18 18:15:30.000,Wear ON
2016-03-18 18:15:31.000,2016-03-18 18:15:30.000,2016-03-18 18:15:31.000,Laundry
2016-03-18 18:15:31.000,2016-03-18 18:15:30.000,2016-03-18 18:15:31.000,Wear ON
2016-03-18 18:15:34.000,2016-03-18 18:15:31.000,2016-03-18 18:15:34.000,Wear ON
2016-03-18 18:15:36.000,2016-03-18 18:15:34.000,2016-03-18 18:15:36.000,Walking
2016-03-18 18:15:36.000,2016-03-18 18:15:34.000,2016-03-18 18:15:36.000,Wear ON
2016-03-18 18:15:37.000,2016-03-18 18:15:36.000,2016-03-18 18:15:37.000,Walking
2016-03-18 18:15:37.000,2016-03-18 18:15:36.000,2016-03-18 18:15:37.000,Treadmill
2016-03-18 18:15:37.000,2016-03-18 18:15:36.000,2016-03-18 18:15:37.000,Wear ON
2016-03-18 18:15:39.000,2016-03-18 18:15:37.000,2016-03-18 18:15:39.000,Walking
2016-03-18 18:15:39.000,2016-03-18 18:15:37.000,2016-03-18 18:15:39.000,Treadmill
2016-03-18 18:15:39.000,2016-03-18 18:15:37.000,2016-03-18 18:15:39.000,3 mph
2016-03-18 18:15:39.000,2016-03-18 18:15:37.000,2016-03-18 18:15:39.000,Wear ON
2016-03-18 18:16:53.000,2016-03-18 18:15:39.000,2016-03-18 18:16:53.000,Walking
2016-03-18 18:16:53.000,2016-03-18 18:15:39.000,2016-03-18 18:16:53.000,Treadmill
2016-03-18 18:16:53.000,2016-03-18 18:15:39.000,2016-03-18 18:16:53.000,3 mph
2016-03-18 18:16:53.000,2016-03-18 18:15:39.000,2016-03-18 18:16:53.000,Dominant hand
2016-03-18 18:16:53.000,2016-03-18 18:15:39.000,2016-03-18 18:16:53.000,Phone
2016-03-18 18:16:53.000,2016-03-18 18:15:39.000,2016-03-18 18:16:53.000,Wear ON
2016-03-18 18:16:54.000,2016-03-18 18:16:53.000,2016-03-18 18:16:54.000,Treadmill
2016-03-18 18:16:54.000,2016-03-18 18:16:53.000,2016-03-18 18:16:54.000,3 mph
2016-03-18 18:16:54.000,2016-03-18 18:16:53.000,2016-03-18 18:16:54.000,Dominant hand
2016-03-18 18:16:54.000,2016-03-18 18:16:53.000,2016-03-18 18:16:54.000,Phone
2016-03-18 18:16:54.000,2016-03-18 18:16:53.000,2016-03-18 18:16:54.000,Wear ON
2016-03-18 18:16:55.000,2016-03-18 18:16:54.000,2016-03-18 18:16:55.000,Dominant hand
2016-03-18 18:16:55.000,2016-03-18 18:16:54.000,2016-03-18 18:16:55.000,Phone
2016-03-18 18:16:55.000,2016-03-18 18:16:54.000,2016-03-18 18:16:55.000,Wear ON
2016-03-18 18:17:04.000,2016-03-18 18:16:55.000,2016-03-18 18:17:04.000,Wear ON
2016-03-18 18:17:06.000,2016-03-18 18:17:04.000,2016-03-18 18:17:06.000,Walking
2016-03-18 18:17:06.000,2016-03-18 18:17:04.000,2016-03-18 18:17:06.000,Wear ON
2016-03-18 18:17:07.000,2016-03-18 18:17:06.000,2016-03-18 18:17:07.000,Walking
2016-03-18 18:17:07.000,2016-03-18 18:17:06.000,2016-03-18 18:17:07.000,Treadmill
2016-03-18 18:17:07.000,2016-03-18 18:17:06.000,2016-03-18 18:17:07.000,Wear ON
2016-03-18 18:18:51.000,2016-03-18 18:17:07.000,2016-03-18 18:18:51.000,Walking
2016-03-18 18:18:51.000,2016-03-18 18:17:07.000,2016-03-18 18:18:51.000,Treadmill
2016-03-18 18:18:51.000,2016-03-18 18:17:07.000,2016-03-18 18:18:51.000,3.5 mph
2016-03-18 18:18:51.000,2016-03-18 18:17:07.000,2016-03-18 18:18:51.000,Wear ON
2016-03-18 18:18:52.000,2016-03-18 18:18:51.000,2016-03-18 18:18:52.000,Treadmill
2016-03-18 18:18:52.000,2016-03-18 18:18:51.000,2016-03-18 18:18:52.000,3.5 mph
2016-03-18 18:18:52.000,2016-03-18 18:18:51.000,2016-03-18 18:18:52.000,Wear ON
2016-03-18 18:19:10.000,2016-03-18 18:18:52.000,2016-03-18 18:19:10.000,Wear ON
2016-03-18 18:19:12.000,2016-03-18 18:19:10.000,2016-03-18 18:19:12.000,Jog/Running
2016-03-18 18:19:12.000,2016-03-18 18:19:10.000,2016-03-18 18:19:12.000,Wear ON
2016-03-18 18:19:13.000,2016-03-18 18:19:12.000,2016-03-18 18:19:13.000,Jog/Running
2016-03-18 18:19:13.000,2016-03-18 18:19:12.000,2016-03-18 18:19:13.000,Treadmill
2016-03-18 18:19:13.000,2016-03-18 18:19:12.000,2016-03-18 18:19:13.000,Wear ON
2016-03-18 18:19:14.000,2016-03-18 18:19:13.000,2016-03-18 18:19:14.000,Jog/Running
2016-03-18 18:19:14.000,2016-03-18 18:19:13.000,2016-03-18 18:19:14.000,Treadmill
2016-03-18 18:19:14.000,2016-03-18 18:19:13.000,2016-03-18 18:19:14.000,5.5 mph
2016-03-18 18:19:14.000,2016-03-18 18:19:13.000,2016-03-18 18:19:14.000,Wear ON
2016-03-18 18:21:12.000,2016-03-18 18:19:14.000,2016-03-18 18:21:12.000,Jog/Running
2016-03-18 18:21:12.000,2016-03-18 18:19:14.000,2016-03-18 18:21:12.000,Treadmill
2016-03-18 18:21:12.000,2016-03-18 18:19:14.000,2016-03-18 18:21:12.000,5% grade
2016-03-18 18:21:12.000,2016-03-18 18:19:14.000,2016-03-18 18:21:12.000,5.5 mph
2016-03-18 18:21:12.000,2016-03-18 18:19:14.000,2016-03-18 18:21:12.000,Wear ON
2016-03-18 18:21:13.000,2016-03-18 18:21:12.000,2016-03-18 18:21:13.000,Treadmill
2016-03-18 18:21:13.000,2016-03-18 18:21:12.000,2016-03-18 18:21:13.000,5% grade
2016-03-18 18:21:13.000,2016-03-18 18:21:12.000,2016-03-18 18:21:13.000,5.5 mph
2016-03-18 18:21:13.000,2016-03-18 18:21:12.000,2016-03-18 18:21:13.000,Wear ON
2016-03-18 18:22:26.000,2016-03-18 18:21:13.000,2016-03-18 18:22:26.000,Wear ON
