HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME
2016-02-01 12:21:51.000,2016-02-01 12:21:50.000,2016-02-01 12:21:51.000,orientationtest
2016-02-01 12:21:52.000,2016-02-01 12:21:51.000,2016-02-01 12:21:52.000,Jumping Jacks
2016-02-01 12:22:01.000,2016-02-01 12:21:56.000,2016-02-01 12:22:01.000,Still
2016-02-01 12:22:15.000,2016-02-01 12:22:04.000,2016-02-01 12:22:15.000,Still
2016-02-01 12:22:23.000,2016-02-01 12:22:15.000,2016-02-01 12:22:23.000,Jumping Jacks
2016-02-01 12:22:34.000,2016-02-01 12:22:24.000,2016-02-01 12:22:34.000,Still
2016-02-01 12:22:43.000,2016-02-01 12:22:34.000,2016-02-01 12:22:43.000,Jumping Jacks
2016-02-01 12:22:54.000,2016-02-01 12:22:43.000,2016-02-01 12:22:54.000,Still
2016-02-01 12:23:02.000,2016-02-01 12:22:54.000,2016-02-01 12:23:02.000,Jumping Jacks
2016-02-01 12:23:13.000,2016-02-01 12:23:02.000,2016-02-01 12:23:13.000,Still
2016-02-01 12:24:44.000,2016-02-01 12:23:53.000,2016-02-01 12:24:44.000,Sitting
2016-02-01 12:24:49.000,2016-02-01 12:24:46.000,2016-02-01 12:24:49.000,Sitting
2016-02-01 12:24:51.000,2016-02-01 12:24:49.000,2016-02-01 12:24:51.000,Sitting
2016-02-01 12:24:51.000,2016-02-01 12:24:49.000,2016-02-01 12:24:51.000,Arms On Desk
2016-02-01 12:26:18.000,2016-02-01 12:24:51.000,2016-02-01 12:26:18.000,Sitting
2016-02-01 12:26:18.000,2016-02-01 12:24:51.000,2016-02-01 12:26:18.000,Arms On Desk
2016-02-01 12:26:18.000,2016-02-01 12:24:51.000,2016-02-01 12:26:18.000,Writing
2016-02-01 12:26:39.000,2016-02-01 12:26:38.000,2016-02-01 12:26:39.000,Sitting
2016-02-01 12:26:40.000,2016-02-01 12:26:39.000,2016-02-01 12:26:40.000,Sitting
2016-02-01 12:26:40.000,2016-02-01 12:26:39.000,2016-02-01 12:26:40.000,Web Browsing
2016-02-01 12:29:06.000,2016-02-01 12:26:40.000,2016-02-01 12:29:06.000,Sitting
2016-02-01 12:29:06.000,2016-02-01 12:26:40.000,2016-02-01 12:29:06.000,Web Browsing
2016-02-01 12:29:06.000,2016-02-01 12:26:40.000,2016-02-01 12:29:06.000,Arms On Desk
2016-02-01 12:29:42.000,2016-02-01 12:29:35.000,2016-02-01 12:29:42.000,Reclining
2016-02-01 12:32:45.000,2016-02-01 12:29:42.000,2016-02-01 12:32:45.000,Reclining
2016-02-01 12:32:45.000,2016-02-01 12:29:42.000,2016-02-01 12:32:45.000,Telling Story
2016-02-01 12:33:22.000,2016-02-01 12:33:21.000,2016-02-01 12:33:22.000,Standing
2016-02-01 12:33:22.000,2016-02-01 12:33:21.000,2016-02-01 12:33:22.000,Arms On Desk
2016-02-01 12:33:30.000,2016-02-01 12:33:22.000,2016-02-01 12:33:30.000,Standing
2016-02-01 12:33:30.000,2016-02-01 12:33:22.000,2016-02-01 12:33:30.000,Arms On Desk
2016-02-01 12:33:30.000,2016-02-01 12:33:22.000,2016-02-01 12:33:30.000,Web Browsing
2016-02-01 12:37:24.000,2016-02-01 12:33:30.000,2016-02-01 12:37:24.000,Standing
2016-02-01 12:37:24.000,2016-02-01 12:33:30.000,2016-02-01 12:37:24.000,Arms On Desk
2016-02-01 12:37:24.000,2016-02-01 12:33:30.000,2016-02-01 12:37:24.000,Web Browsing
2016-02-01 12:37:24.000,2016-02-01 12:33:30.000,2016-02-01 12:37:24.000,Telling Story
2016-02-01 12:37:41.000,2016-02-01 12:37:40.000,2016-02-01 12:37:41.000,Standing
2016-02-01 12:37:42.000,2016-02-01 12:37:41.000,2016-02-01 12:37:42.000,Standing
2016-02-01 12:37:42.000,2016-02-01 12:37:41.000,2016-02-01 12:37:42.000,Arms On Desk
2016-02-01 12:39:50.000,2016-02-01 12:37:42.000,2016-02-01 12:39:50.000,Standing
2016-02-01 12:39:50.000,2016-02-01 12:37:42.000,2016-02-01 12:39:50.000,Arms On Desk
2016-02-01 12:39:50.000,2016-02-01 12:37:42.000,2016-02-01 12:39:50.000,Writing
2016-02-01 12:41:25.000,2016-02-01 12:41:22.000,2016-02-01 12:41:25.000,Walking
2016-02-01 12:41:27.000,2016-02-01 12:41:25.000,2016-02-01 12:41:27.000,Walking
2016-02-01 12:41:27.000,2016-02-01 12:41:25.000,2016-02-01 12:41:27.000,Bag
2016-02-01 12:42:39.000,2016-02-01 12:41:27.000,2016-02-01 12:42:39.000,Down
2016-02-01 12:42:39.000,2016-02-01 12:41:27.000,2016-02-01 12:42:39.000,Stairs
2016-02-01 12:42:39.000,2016-02-01 12:41:27.000,2016-02-01 12:42:39.000,Walking
2016-02-01 12:42:39.000,2016-02-01 12:41:27.000,2016-02-01 12:42:39.000,Bag
2016-02-01 12:42:40.000,2016-02-01 12:42:39.000,2016-02-01 12:42:40.000,Walking
2016-02-01 12:42:40.000,2016-02-01 12:42:39.000,2016-02-01 12:42:40.000,Bag
2016-02-01 12:43:14.000,2016-02-01 12:43:13.000,2016-02-01 12:43:14.000,Walking
2016-02-01 12:43:16.000,2016-02-01 12:43:14.000,2016-02-01 12:43:16.000,Outdoors
2016-02-01 12:43:16.000,2016-02-01 12:43:14.000,2016-02-01 12:43:16.000,Walking
2016-02-01 12:44:23.000,2016-02-01 12:43:16.000,2016-02-01 12:44:23.000,Outdoors
2016-02-01 12:44:23.000,2016-02-01 12:43:16.000,2016-02-01 12:44:23.000,Walking
2016-02-01 12:44:23.000,2016-02-01 12:43:16.000,2016-02-01 12:44:23.000,Bag
2016-02-01 12:47:29.000,2016-02-01 12:44:23.000,2016-02-01 12:47:29.000,Outdoors
2016-02-01 12:47:29.000,2016-02-01 12:44:23.000,2016-02-01 12:47:29.000,Walking
2016-02-01 12:47:29.000,2016-02-01 12:44:23.000,2016-02-01 12:47:29.000,Bag
2016-02-01 12:47:29.000,2016-02-01 12:44:23.000,2016-02-01 12:47:29.000,Telling Story
2016-02-01 12:47:44.000,2016-02-01 12:47:29.000,2016-02-01 12:47:44.000,Stop Light
2016-02-01 12:47:44.000,2016-02-01 12:47:29.000,2016-02-01 12:47:44.000,Walking
2016-02-01 12:47:44.000,2016-02-01 12:47:29.000,2016-02-01 12:47:44.000,Bag
2016-02-01 12:47:44.000,2016-02-01 12:47:29.000,2016-02-01 12:47:44.000,Telling Story
2016-02-01 12:48:15.000,2016-02-01 12:47:44.000,2016-02-01 12:48:15.000,Walking
2016-02-01 12:48:15.000,2016-02-01 12:47:44.000,2016-02-01 12:48:15.000,Bag
2016-02-01 12:48:15.000,2016-02-01 12:47:44.000,2016-02-01 12:48:15.000,Telling Story
2016-02-01 12:48:15.000,2016-02-01 12:47:44.000,2016-02-01 12:48:15.000,Outdoors
2016-02-01 12:48:28.000,2016-02-01 12:48:15.000,2016-02-01 12:48:28.000,Walking
2016-02-01 12:48:28.000,2016-02-01 12:48:15.000,2016-02-01 12:48:28.000,Bag
2016-02-01 12:48:28.000,2016-02-01 12:48:15.000,2016-02-01 12:48:28.000,Telling Story
2016-02-01 12:48:28.000,2016-02-01 12:48:15.000,2016-02-01 12:48:28.000,Outdoors
2016-02-01 12:48:30.000,2016-02-01 12:48:28.000,2016-02-01 12:48:30.000,Walking
2016-02-01 12:48:30.000,2016-02-01 12:48:28.000,2016-02-01 12:48:30.000,Bag
2016-02-01 12:48:30.000,2016-02-01 12:48:28.000,2016-02-01 12:48:30.000,Telling Story
2016-02-01 12:48:30.000,2016-02-01 12:48:28.000,2016-02-01 12:48:30.000,Outdoors
2016-02-01 12:48:30.000,2016-02-01 12:48:28.000,2016-02-01 12:48:30.000,Waiting
2016-02-01 12:53:11.000,2016-02-01 12:48:30.000,2016-02-01 12:53:11.000,Bag
2016-02-01 12:53:11.000,2016-02-01 12:48:30.000,2016-02-01 12:53:11.000,Telling Story
2016-02-01 12:53:11.000,2016-02-01 12:48:30.000,2016-02-01 12:53:11.000,Outdoors
2016-02-01 12:53:11.000,2016-02-01 12:48:30.000,2016-02-01 12:53:11.000,Waiting
2016-02-01 12:53:11.000,2016-02-01 12:48:30.000,2016-02-01 12:53:11.000,Standing
2016-02-01 12:53:18.000,2016-02-01 12:53:15.000,2016-02-01 12:53:18.000,Walking
2016-02-01 12:53:20.000,2016-02-01 12:53:18.000,2016-02-01 12:53:20.000,Stairs
2016-02-01 12:53:20.000,2016-02-01 12:53:18.000,2016-02-01 12:53:20.000,Walking
2016-02-01 12:53:29.000,2016-02-01 12:53:20.000,2016-02-01 12:53:29.000,Stairs
2016-02-01 12:53:29.000,2016-02-01 12:53:20.000,2016-02-01 12:53:29.000,Up
2016-02-01 12:53:29.000,2016-02-01 12:53:20.000,2016-02-01 12:53:29.000,Walking
2016-02-01 12:53:31.000,2016-02-01 12:53:29.000,2016-02-01 12:53:31.000,Walking
2016-02-01 12:53:31.000,2016-02-01 12:53:29.000,2016-02-01 12:53:31.000,MBTA
2016-02-01 12:53:55.000,2016-02-01 12:53:31.000,2016-02-01 12:53:55.000,Sitting
2016-02-01 12:53:55.000,2016-02-01 12:53:31.000,2016-02-01 12:53:55.000,MBTA
2016-02-01 12:54:03.000,2016-02-01 12:53:55.000,2016-02-01 12:54:03.000,Texting
2016-02-01 12:54:03.000,2016-02-01 12:53:55.000,2016-02-01 12:54:03.000,Sitting
2016-02-01 12:54:03.000,2016-02-01 12:53:55.000,2016-02-01 12:54:03.000,MBTA
2016-02-01 12:55:44.000,2016-02-01 12:54:03.000,2016-02-01 12:55:44.000,Sitting
2016-02-01 12:55:44.000,2016-02-01 12:54:03.000,2016-02-01 12:55:44.000,MBTA
2016-02-01 12:55:44.000,2016-02-01 12:54:03.000,2016-02-01 12:55:44.000,Web Browsing
2016-02-01 12:55:47.000,2016-02-01 12:55:44.000,2016-02-01 12:55:47.000,MBTA
2016-02-01 12:55:47.000,2016-02-01 12:55:44.000,2016-02-01 12:55:47.000,Web Browsing
2016-02-01 12:55:47.000,2016-02-01 12:55:44.000,2016-02-01 12:55:47.000,Walking
2016-02-01 12:55:51.000,2016-02-01 12:55:47.000,2016-02-01 12:55:51.000,Stairs
2016-02-01 12:55:51.000,2016-02-01 12:55:47.000,2016-02-01 12:55:51.000,Web Browsing
2016-02-01 12:55:51.000,2016-02-01 12:55:47.000,2016-02-01 12:55:51.000,Walking
2016-02-01 12:55:51.000,2016-02-01 12:55:47.000,2016-02-01 12:55:51.000,Down
2016-02-01 12:55:52.000,2016-02-01 12:55:51.000,2016-02-01 12:55:52.000,Web Browsing
2016-02-01 12:55:52.000,2016-02-01 12:55:51.000,2016-02-01 12:55:52.000,Walking
2016-02-01 12:55:52.000,2016-02-01 12:55:51.000,2016-02-01 12:55:52.000,Down
2016-02-01 12:55:52.000,2016-02-01 12:55:51.000,2016-02-01 12:55:52.000,Outdoors
2016-02-01 12:56:24.000,2016-02-01 12:55:54.000,2016-02-01 12:56:24.000,Outdoors
2016-02-01 12:56:24.000,2016-02-01 12:55:54.000,2016-02-01 12:56:24.000,Walking
2016-02-01 12:56:41.000,2016-02-01 12:56:24.000,2016-02-01 12:56:41.000,Stop Light
2016-02-01 12:56:41.000,2016-02-01 12:56:24.000,2016-02-01 12:56:41.000,Standing
2016-02-01 12:57:10.000,2016-02-01 12:56:41.000,2016-02-01 12:57:10.000,Walking
2016-02-01 12:57:10.000,2016-02-01 12:56:41.000,2016-02-01 12:57:10.000,Outdoors
2016-02-01 12:57:18.000,2016-02-01 12:57:10.000,2016-02-01 12:57:18.000,Walking
2016-02-01 12:57:18.000,2016-02-01 12:57:10.000,2016-02-01 12:57:18.000,Outdoors
2016-02-01 12:57:18.000,2016-02-01 12:57:10.000,2016-02-01 12:57:18.000,Telling Story
2016-02-01 12:57:32.000,2016-02-01 12:57:18.000,2016-02-01 12:57:32.000,Walking
2016-02-01 12:57:32.000,2016-02-01 12:57:18.000,2016-02-01 12:57:32.000,Outdoors
2016-02-01 12:57:32.000,2016-02-01 12:57:18.000,2016-02-01 12:57:32.000,Telling Story
2016-02-01 12:57:32.000,2016-02-01 12:57:18.000,2016-02-01 12:57:32.000,Bag
2016-02-01 12:58:45.000,2016-02-01 12:57:32.000,2016-02-01 12:58:45.000,Texting
2016-02-01 12:58:45.000,2016-02-01 12:57:32.000,2016-02-01 12:58:45.000,Walking
2016-02-01 12:58:45.000,2016-02-01 12:57:32.000,2016-02-01 12:58:45.000,Outdoors
2016-02-01 12:58:45.000,2016-02-01 12:57:32.000,2016-02-01 12:58:45.000,Telling Story
2016-02-01 12:58:45.000,2016-02-01 12:57:32.000,2016-02-01 12:58:45.000,Bag
2016-02-01 12:59:54.000,2016-02-01 12:58:45.000,2016-02-01 12:59:54.000,Phone Talking
2016-02-01 12:59:54.000,2016-02-01 12:58:45.000,2016-02-01 12:59:54.000,Walking
2016-02-01 12:59:54.000,2016-02-01 12:58:45.000,2016-02-01 12:59:54.000,Outdoors
2016-02-01 12:59:54.000,2016-02-01 12:58:45.000,2016-02-01 12:59:54.000,Telling Story
2016-02-01 12:59:54.000,2016-02-01 12:58:45.000,2016-02-01 12:59:54.000,Bag
2016-02-01 12:59:59.000,2016-02-01 12:59:54.000,2016-02-01 12:59:59.000,Walking
2016-02-01 12:59:59.000,2016-02-01 12:59:54.000,2016-02-01 12:59:59.000,Outdoors
2016-02-01 12:59:59.000,2016-02-01 12:59:54.000,2016-02-01 12:59:59.000,Telling Story
2016-02-01 12:59:59.000,2016-02-01 12:59:54.000,2016-02-01 12:59:59.000,Bag
