HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME,LABEL_ID,RATING_TIME_STAMP,RATING_INTENSITY,RATING_CONFIDENCE
2016-04-07 11:16:11.508,2016-04-07 11:15:53.612,2016-04-07 11:16:11.502,Standing,l13011419151518,2016-04-07 11:15:53.612,,
2016-04-07 11:16:11.594,2016-04-07 11:16:11.518,2016-04-07 11:16:11.578,Jumping Jacks,l13011419151518,2016-04-07 11:16:11.518,,
2016-04-07 11:16:12.373,2016-04-07 11:15:55.514,2016-04-07 11:16:12.354,Still,l13011419151518,2016-04-07 11:15:55.514,,
2016-04-07 11:16:13.224,2016-04-07 11:16:11.955,2016-04-07 11:16:13.214,Standing,l13011419151518,2016-04-07 11:16:11.955,,
2016-04-07 11:16:22.519,2016-04-07 11:16:13.230,2016-04-07 11:16:22.496,Jumping Jacks,l13011419151518,2016-04-07 11:16:13.230,,
2016-04-07 11:16:41.644,2016-04-07 11:16:22.963,2016-04-07 11:16:41.630,Still,l13011419151518,2016-04-07 11:16:22.963,,
2016-04-07 11:16:41.858,2016-04-07 11:16:22.528,2016-04-07 11:16:41.853,Standing,l13011419151518,2016-04-07 11:16:22.528,,
2016-04-07 11:16:51.806,2016-04-07 11:16:41.862,2016-04-07 11:16:51.783,Jumping Jacks,l13011419151518,2016-04-07 11:16:41.862,,
2016-04-07 11:17:03.508,2016-04-07 11:16:52.195,2016-04-07 11:17:03.503,Still,l13011419151518,2016-04-07 11:16:52.195,,
2016-04-07 11:17:03.828,2016-04-07 11:16:51.819,2016-04-07 11:17:03.821,Standing,l13011419151518,2016-04-07 11:16:51.819,,
2016-04-07 11:17:15.436,2016-04-07 11:17:03.833,2016-04-07 11:17:15.417,Jumping Jacks,l13011419151518,2016-04-07 11:17:03.833,,
2016-04-07 11:17:34.894,2016-04-07 11:17:15.449,2016-04-07 11:17:34.880,Standing,l13011419151518,2016-04-07 11:17:15.449,,
2016-04-07 11:17:34.914,2016-04-07 11:17:15.836,2016-04-07 11:17:34.880,Still,l13011419151518,2016-04-07 11:17:15.836,,
2016-04-07 11:23:30.198,2016-04-07 11:18:21.289,2016-04-07 11:23:30.180,Writing,l13011419151518,2016-04-07 11:18:21.289,,
2016-04-07 11:23:30.674,2016-04-07 11:18:20.110,2016-04-07 11:23:30.655,Sitting,l13011419151518,2016-04-07 11:18:20.110,,
2016-04-07 11:23:31.193,2016-04-07 11:18:21.814,2016-04-07 11:23:31.187,Arms rested on the desk,l13011419151518,2016-04-07 11:18:21.814,,
2016-04-07 11:28:00.209,2016-04-07 11:23:35.042,2016-04-07 11:28:00.204,Standing,l13011419151518,2016-04-07 11:23:35.042,,
2016-04-07 11:28:00.941,2016-04-07 11:23:44.929,2016-04-07 11:28:00.937,Arms rested on the desk,l13011419151518,2016-04-07 11:23:44.929,,
2016-04-07 11:28:01.690,2016-04-07 11:23:45.620,2016-04-07 11:28:01.673,Writing,l13011419151518,2016-04-07 11:23:45.620,,
2016-04-07 11:32:47.210,2016-04-07 11:28:22.000,2016-04-07 11:32:47.202,Standing,l13011419151518,2016-04-07 11:28:22.000,,
