HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME,LABEL_ID,RATING_TIME_STAMP,RATING_INTENSITY,RATING_CONFIDENCE
2016-04-07 12:01:00.572,2016-04-07 12:00:00.000,2016-04-07 12:01:00.559,1 mph,l13011419151518,2016-04-07 11:58:36.091,,
2016-04-07 12:01:00.866,2016-04-07 12:00:00.000,2016-04-07 12:01:00.843,Walking,l13011419151518,2016-04-07 11:58:34.826,,
2016-04-07 12:01:00.572,2016-04-07 12:00:00.000,2016-04-07 12:01:00.559,Arms rested on the desk,l13011419151518,2016-04-07 11:58:36.091,,
2016-04-07 12:01:01.266,2016-04-07 12:00:00.000,2016-04-07 12:01:01.256,Treadmill,l13011419151518,2016-04-07 11:58:40.021,,
2016-04-07 12:03:36.013,2016-04-07 12:01:23.893,2016-04-07 12:03:36.005,2 mph,l13011419151518,2016-04-07 12:01:23.893,,
2016-04-07 12:03:36.383,2016-04-07 12:01:23.198,2016-04-07 12:03:36.378,Arms rested on the desk,l13011419151518,2016-04-07 12:01:23.198,,
2016-04-07 12:03:36.589,2016-04-07 12:01:22.506,2016-04-07 12:03:36.585,Treadmill,l13011419151518,2016-04-07 12:01:22.506,,
2016-04-07 12:03:37.049,2016-04-07 12:01:21.898,2016-04-07 12:03:37.046,Walking,l13011419151518,2016-04-07 12:01:21.898,,
2016-04-07 12:06:38.780,2016-04-07 12:04:19.390,2016-04-07 12:06:38.775,3.5 mph,l13011419151518,2016-04-07 12:04:19.390,,
2016-04-07 12:06:39.084,2016-04-07 12:04:18.606,2016-04-07 12:06:39.080,Treadmill,l13011419151518,2016-04-07 12:04:18.606,,
2016-04-07 12:06:39.504,2016-04-07 12:04:17.905,2016-04-07 12:06:39.500,Walking,l13011419151518,2016-04-07 12:04:17.905,,
2016-04-07 12:07:58.477,2016-04-07 12:06:46.975,2016-04-07 12:07:58.470,Drink,l13011419151518,2016-04-07 12:06:46.975,,
2016-04-07 12:07:58.759,2016-04-07 12:06:48.221,2016-04-07 12:07:58.755,3.5 mph,l13011419151518,2016-04-07 12:06:48.221,,
2016-04-07 12:07:59.072,2016-04-07 12:06:45.350,2016-04-07 12:07:59.067,Treadmill,l13011419151518,2016-04-07 12:06:45.350,,
2016-04-07 12:07:59.361,2016-04-07 12:06:44.667,2016-04-07 12:07:59.357,Walking,l13011419151518,2016-04-07 12:06:44.667,,
2016-04-07 12:10:50.163,2016-04-07 12:08:13.312,2016-04-07 12:10:50.142,Bag,l13011419151518,2016-04-07 12:08:13.312,,
2016-04-07 12:10:50.274,2016-04-07 12:08:12.503,2016-04-07 12:10:50.270,3.5 mph,l13011419151518,2016-04-07 12:08:12.503,,
2016-04-07 12:10:51.167,2016-04-07 12:10:50.476,2016-04-07 12:10:51.150,Arms rested on the desk,l13011419151518,2016-04-07 12:10:50.476,,
2016-04-07 12:10:51.350,2016-04-07 12:08:10.688,2016-04-07 12:10:51.346,Treadmill,l13011419151518,2016-04-07 12:08:10.688,,
2016-04-07 12:10:52.047,2016-04-07 12:08:09.821,2016-04-07 12:10:52.041,Walking,l13011419151518,2016-04-07 12:08:09.821,,
2016-04-07 12:13:40.436,2016-04-07 12:11:41.507,2016-04-07 12:13:40.432,5% grade,l13011419151518,2016-04-07 12:11:41.507,,
2016-04-07 12:13:40.597,2016-04-07 12:11:41.096,2016-04-07 12:13:40.592,5.5 mph,l13011419151518,2016-04-07 12:11:41.096,,
2016-04-07 12:13:40.834,2016-04-07 12:11:39.103,2016-04-07 12:13:40.827,Treadmill,l13011419151518,2016-04-07 12:11:39.103,,
