HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME
2016-05-27 08:52:46.000,2016-05-27 08:52:36.000,2016-05-27 08:52:46.000,Still
2016-05-27 08:52:46.000,2016-05-27 08:52:36.000,2016-05-27 08:52:46.000,Standing
2016-05-27 08:52:47.000,2016-05-27 08:52:46.000,2016-05-27 08:52:47.000,Standing
2016-05-27 08:52:57.000,2016-05-27 08:52:47.000,2016-05-27 08:52:57.000,Jumping Jacks
2016-05-27 08:52:58.000,2016-05-27 08:52:57.000,2016-05-27 08:52:58.000,Standing
2016-05-27 08:53:07.000,2016-05-27 08:52:58.000,2016-05-27 08:53:07.000,Still
2016-05-27 08:53:07.000,2016-05-27 08:52:58.000,2016-05-27 08:53:07.000,Standing
2016-05-27 08:53:08.000,2016-05-27 08:53:07.000,2016-05-27 08:53:08.000,Standing
2016-05-27 08:53:18.000,2016-05-27 08:53:08.000,2016-05-27 08:53:18.000,Jumping Jacks
2016-05-27 08:53:19.000,2016-05-27 08:53:18.000,2016-05-27 08:53:19.000,Standing
2016-05-27 08:53:28.000,2016-05-27 08:53:19.000,2016-05-27 08:53:28.000,Still
2016-05-27 08:53:28.000,2016-05-27 08:53:19.000,2016-05-27 08:53:28.000,Standing
2016-05-27 08:53:29.000,2016-05-27 08:53:28.000,2016-05-27 08:53:29.000,Standing
2016-05-27 08:54:16.000,2016-05-27 08:53:42.000,2016-05-27 08:54:16.000,Wear ON
2016-05-27 08:54:42.000,2016-05-27 08:54:16.000,2016-05-27 08:54:42.000,Sitting
2016-05-27 08:54:42.000,2016-05-27 08:54:16.000,2016-05-27 08:54:42.000,Wear ON
2016-05-27 08:54:43.000,2016-05-27 08:54:42.000,2016-05-27 08:54:43.000,Web Browsing
2016-05-27 08:54:43.000,2016-05-27 08:54:42.000,2016-05-27 08:54:43.000,Sitting
2016-05-27 08:54:43.000,2016-05-27 08:54:42.000,2016-05-27 08:54:43.000,Wear ON
2016-05-27 08:59:59.000,2016-05-27 08:54:43.000,2016-05-27 08:59:59.000,Arms rested on the desk
2016-05-27 08:59:59.000,2016-05-27 08:54:43.000,2016-05-27 08:59:59.000,Web Browsing
2016-05-27 08:59:59.000,2016-05-27 08:54:43.000,2016-05-27 08:59:59.000,Sitting
2016-05-27 08:59:59.000,2016-05-27 08:54:43.000,2016-05-27 08:59:59.000,Wear ON
