HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME
2015-12-07 13:03:16.000,2015-12-07 13:00:00.000,2015-12-07 13:03:16.000,Walking
2015-12-07 13:03:16.000,2015-12-07 13:00:00.000,2015-12-07 13:03:16.000,Outdoors
2015-12-07 13:03:16.000,2015-12-07 13:00:00.000,2015-12-07 13:03:16.000,Telling Story
2015-12-07 13:04:10.000,2015-12-07 13:04:01.000,2015-12-07 13:04:10.000,Standing
2015-12-07 13:04:25.000,2015-12-07 13:04:10.000,2015-12-07 13:04:25.000,Standing
2015-12-07 13:04:25.000,2015-12-07 13:04:10.000,2015-12-07 13:04:25.000,Vending Machine
2015-12-07 13:06:55.000,2015-12-07 13:04:58.000,2015-12-07 13:06:55.000,Outdoors
2015-12-07 13:06:55.000,2015-12-07 13:04:58.000,2015-12-07 13:06:55.000,Walking
2015-12-07 13:06:58.000,2015-12-07 13:06:55.000,2015-12-07 13:06:58.000,Walking
2015-12-07 13:06:58.000,2015-12-07 13:06:55.000,2015-12-07 13:06:58.000,Escalator
2015-12-07 13:07:17.000,2015-12-07 13:06:58.000,2015-12-07 13:07:17.000,Walking
2015-12-07 13:07:17.000,2015-12-07 13:06:58.000,2015-12-07 13:07:17.000,Escalator
2015-12-07 13:07:17.000,2015-12-07 13:06:58.000,2015-12-07 13:07:17.000,Up
2015-12-07 13:07:19.000,2015-12-07 13:07:18.000,2015-12-07 13:07:19.000,Walking
2015-12-07 13:07:22.000,2015-12-07 13:07:19.000,2015-12-07 13:07:22.000,Stairs
2015-12-07 13:07:22.000,2015-12-07 13:07:19.000,2015-12-07 13:07:22.000,Walking
2015-12-07 13:07:25.000,2015-12-07 13:07:22.000,2015-12-07 13:07:25.000,Walking
2015-12-07 13:07:26.000,2015-12-07 13:07:25.000,2015-12-07 13:07:26.000,Walking
2015-12-07 13:07:26.000,2015-12-07 13:07:25.000,2015-12-07 13:07:26.000,Stairs
2015-12-07 13:07:38.000,2015-12-07 13:07:26.000,2015-12-07 13:07:38.000,Walking
2015-12-07 13:07:38.000,2015-12-07 13:07:26.000,2015-12-07 13:07:38.000,Stairs
2015-12-07 13:07:38.000,2015-12-07 13:07:26.000,2015-12-07 13:07:38.000,Down
2015-12-07 13:07:43.000,2015-12-07 13:07:39.000,2015-12-07 13:07:43.000,Walking
2015-12-07 13:09:39.000,2015-12-07 13:07:43.000,2015-12-07 13:09:39.000,Walking
2015-12-07 13:09:39.000,2015-12-07 13:07:43.000,2015-12-07 13:09:39.000,Outdoors
2015-12-07 13:09:47.000,2015-12-07 13:09:44.000,2015-12-07 13:09:47.000,Outdoors
2015-12-07 13:09:47.000,2015-12-07 13:09:44.000,2015-12-07 13:09:47.000,Frisbee
2015-12-07 13:09:51.000,2015-12-07 13:09:47.000,2015-12-07 13:09:51.000,Standing
2015-12-07 13:09:51.000,2015-12-07 13:09:47.000,2015-12-07 13:09:51.000,Outdoors
2015-12-07 13:09:51.000,2015-12-07 13:09:47.000,2015-12-07 13:09:51.000,Frisbee
2015-12-07 13:09:52.000,2015-12-07 13:09:51.000,2015-12-07 13:09:52.000,Walking
2015-12-07 13:09:52.000,2015-12-07 13:09:51.000,2015-12-07 13:09:52.000,Outdoors
2015-12-07 13:09:52.000,2015-12-07 13:09:51.000,2015-12-07 13:09:52.000,Frisbee
2015-12-07 13:10:31.000,2015-12-07 13:09:52.000,2015-12-07 13:10:31.000,Jog/Running
2015-12-07 13:10:31.000,2015-12-07 13:09:52.000,2015-12-07 13:10:31.000,Outdoors
2015-12-07 13:10:31.000,2015-12-07 13:09:52.000,2015-12-07 13:10:31.000,Frisbee
2015-12-07 13:10:36.000,2015-12-07 13:10:31.000,2015-12-07 13:10:36.000,Standing
2015-12-07 13:10:36.000,2015-12-07 13:10:31.000,2015-12-07 13:10:36.000,Outdoors
2015-12-07 13:10:36.000,2015-12-07 13:10:31.000,2015-12-07 13:10:36.000,Frisbee
2015-12-07 13:11:18.000,2015-12-07 13:10:36.000,2015-12-07 13:11:18.000,Outdoors
2015-12-07 13:11:18.000,2015-12-07 13:10:36.000,2015-12-07 13:11:18.000,Frisbee
2015-12-07 13:11:18.000,2015-12-07 13:10:36.000,2015-12-07 13:11:18.000,Walking
