HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME,LABEL_ID,RATING_TIME_STAMP,RATING_INTENSITY,RATING_CONFIDENCE
2016-02-25 14:00:01.344,2016-02-25 14:00:00.000,2016-02-25 14:00:01.291,Phone Talking,l13011419151518,2016-02-25 13:59:05.737,,
2016-02-25 14:00:03.492,2016-02-25 14:00:00.266,2016-02-25 14:00:03.475,Texting,l13011419151518,2016-02-25 14:00:00.266,,
2016-02-25 14:00:07.158,2016-02-25 14:00:00.000,2016-02-25 14:00:07.147,Walking,l13011419151518,2016-02-25 13:57:48.513,,
2016-02-25 14:00:18.844,2016-02-25 14:00:07.161,2016-02-25 14:00:18.840,Standing,l13011419151518,2016-02-25 14:00:07.161,,
2016-02-25 14:04:06.427,2016-02-25 14:00:00.000,2016-02-25 14:04:06.392,City,l13011419151518,2016-02-25 13:49:04.397,,
2016-02-25 14:04:06.439,2016-02-25 14:00:18.852,2016-02-25 14:04:06.392,Walking,l13011419151518,2016-02-25 14:00:18.852,,
2016-02-25 14:04:06.452,2016-02-25 14:00:24.746,2016-02-25 14:04:06.392,Telling Story,l13011419151518,2016-02-25 14:00:24.746,,
2016-02-25 14:04:32.140,2016-02-25 14:04:17.148,2016-02-25 14:04:32.125,Standing,l13011419151518,2016-02-25 14:04:17.148,,
2016-02-25 14:08:10.998,2016-02-25 14:04:32.148,2016-02-25 14:08:10.993,Biking,l13011419151518,2016-02-25 14:04:32.148,,
2016-02-25 14:09:07.410,2016-02-25 14:04:35.500,2016-02-25 14:09:07.392,City,l13011419151518,2016-02-25 14:04:35.500,,
2016-02-25 14:09:09.462,2016-02-25 14:08:16.492,2016-02-25 14:09:09.446,Walking,l13011419151518,2016-02-25 14:08:16.492,,
2016-02-25 14:09:23.951,2016-02-25 14:09:09.475,2016-02-25 14:09:23.947,Elevator,l13011419151518,2016-02-25 14:09:09.475,,
2016-02-25 14:09:26.058,2016-02-25 14:09:07.423,2016-02-25 14:09:26.054,Up,l13011419151518,2016-02-25 14:09:07.423,,
2016-02-25 14:09:26.065,2016-02-25 14:09:23.954,2016-02-25 14:09:26.054,Walking,l13011419151518,2016-02-25 14:09:23.954,,
2016-02-25 14:09:58.819,2016-02-25 14:09:28.799,2016-02-25 14:09:58.803,Walking,l13011419151518,2016-02-25 14:09:28.799,,
2016-02-25 14:10:05.324,2016-02-25 14:10:05.158,2016-02-25 14:10:05.313,Standing,l13011419151518,2016-02-25 14:10:05.158,,
2016-02-25 14:10:24.409,2016-02-25 14:10:15.695,2016-02-25 14:10:24.390,Carrying Drinking,l13011419151518,2016-02-25 14:10:15.695,,
2016-02-25 14:10:29.054,2016-02-25 14:10:06.201,2016-02-25 14:10:29.038,Standing,l13011419151518,2016-02-25 14:10:06.201,,
2016-02-25 14:10:46.055,2016-02-25 14:10:29.060,2016-02-25 14:10:46.050,Walking,l13011419151518,2016-02-25 14:10:29.060,,
2016-02-25 14:11:24.623,2016-02-25 14:10:55.439,2016-02-25 14:11:24.616,Shelf Unload,l13011419151518,2016-02-25 14:10:55.439,,
2016-02-25 14:12:01.499,2016-02-25 14:11:26.472,2016-02-25 14:12:01.493,Shelf Reload,l13011419151518,2016-02-25 14:11:26.472,,
