HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME,LABEL_ID,RATING_TIME_STAMP,RATING_INTENSITY,RATING_CONFIDENCE
2016-03-18 13:01:04.128,2016-03-18 13:00:00.000,2016-03-18 13:01:04.094,Walking,l13011419151518,2016-03-18 12:58:47.684,,
2016-03-18 13:01:04.328,2016-03-18 13:00:00.000,2016-03-18 13:01:04.317,Outdoors,l13011419151518,2016-03-18 12:59:10.587,,
2016-03-18 13:01:05.107,2016-03-18 13:00:00.000,2016-03-18 13:01:05.067,City,l13011419151518,2016-03-18 12:59:11.870,,
2016-03-18 13:01:16.024,2016-03-18 13:01:06.927,2016-03-18 13:01:16.019,Walking,l13011419151518,2016-03-18 13:01:06.927,,
2016-03-18 13:01:17.110,2016-03-18 13:01:16.027,2016-03-18 13:01:17.106,Standing,l13011419151518,2016-03-18 13:01:16.027,,
2016-03-18 13:01:19.126,2016-03-18 13:01:17.113,2016-03-18 13:01:19.121,Walking,l13011419151518,2016-03-18 13:01:17.113,,
2016-03-18 13:01:29.475,2016-03-18 13:01:13.969,2016-03-18 13:01:29.470,Escalator,l13011419151518,2016-03-18 13:01:13.969,,
2016-03-18 13:01:29.786,2016-03-18 13:01:14.583,2016-03-18 13:01:29.767,Up,l13011419151518,2016-03-18 13:01:14.583,,
2016-03-18 13:01:31.103,2016-03-18 13:01:19.134,2016-03-18 13:01:31.094,Standing,l13011419151518,2016-03-18 13:01:19.134,,
2016-03-18 13:01:46.313,2016-03-18 13:01:36.602,2016-03-18 13:01:46.309,Stairs,l13011419151518,2016-03-18 13:01:36.602,,
2016-03-18 13:01:46.559,2016-03-18 13:01:37.617,2016-03-18 13:01:46.555,Down,l13011419151518,2016-03-18 13:01:37.617,,
2016-03-18 13:01:48.340,2016-03-18 13:00:03.571,2016-03-18 13:01:48.324,Story,l13011419151518,2016-03-18 13:00:03.571,,
2016-03-18 13:05:37.863,2016-03-18 13:01:31.112,2016-03-18 13:05:37.854,Walking,l13011419151518,2016-03-18 13:01:31.112,,
2016-03-18 13:05:38.303,2016-03-18 13:01:53.242,2016-03-18 13:05:38.299,Outdoors,l13011419151518,2016-03-18 13:01:53.242,,
2016-03-18 13:05:38.787,2016-03-18 13:01:54.118,2016-03-18 13:05:38.783,City,l13011419151518,2016-03-18 13:01:54.118,,
2016-03-18 13:10:56.202,2016-03-18 13:02:54.744,2016-03-18 13:10:56.197,Story,l13011419151518,2016-03-18 13:02:54.744,,
