HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME,LABEL_ID,RATING_TIME_STAMP,RATING_INTENSITY,RATING_CONFIDENCE
2016-04-07 13:31:06.641,2016-04-07 13:30:53.683,2016-04-07 13:31:06.633,Still,l13011419151518,2016-04-07 13:30:53.683,,
2016-04-07 13:31:06.815,2016-04-07 13:30:52.937,2016-04-07 13:31:06.809,Standing,l13011419151518,2016-04-07 13:30:52.937,,
2016-04-07 13:31:12.695,2016-04-07 13:31:07.087,2016-04-07 13:31:12.691,Jumping Jacks,l13011419151518,2016-04-07 13:31:07.087,,
2016-04-07 13:33:47.569,2016-04-07 13:33:33.694,2016-04-07 13:33:47.559,Still,l13011419151518,2016-04-07 13:33:33.694,,
2016-04-07 13:33:48.450,2016-04-07 13:33:33.122,2016-04-07 13:33:48.442,Standing,l13011419151518,2016-04-07 13:33:33.122,,
2016-04-07 13:34:01.765,2016-04-07 13:33:48.453,2016-04-07 13:34:01.760,Jumping Jacks,l13011419151518,2016-04-07 13:33:48.453,,
2016-04-07 13:34:14.624,2016-04-07 13:34:02.129,2016-04-07 13:34:14.606,Still,l13011419151518,2016-04-07 13:34:02.129,,
2016-04-07 13:34:15.517,2016-04-07 13:34:01.769,2016-04-07 13:34:15.500,Standing,l13011419151518,2016-04-07 13:34:01.769,,
2016-04-07 13:34:28.012,2016-04-07 13:34:15.525,2016-04-07 13:34:28.006,Jumping Jacks,l13011419151518,2016-04-07 13:34:15.525,,
2016-04-07 13:34:38.789,2016-04-07 13:34:28.487,2016-04-07 13:34:38.785,Still,l13011419151518,2016-04-07 13:34:28.487,,
2016-04-07 13:34:39.111,2016-04-07 13:34:28.017,2016-04-07 13:34:39.107,Standing,l13011419151518,2016-04-07 13:34:28.017,,
2016-04-07 13:39:10.757,2016-04-07 13:35:49.751,2016-04-07 13:39:10.752,Writing,l13011419151518,2016-04-07 13:35:49.751,,
2016-04-07 13:39:11.335,2016-04-07 13:35:50.488,2016-04-07 13:39:11.320,Arms rested on the desk,l13011419151518,2016-04-07 13:35:50.488,,
2016-04-07 13:43:56.540,2016-04-07 13:39:27.680,2016-04-07 13:43:56.535,Web Browsing,l13011419151518,2016-04-07 13:39:27.680,,
2016-04-07 13:43:58.352,2016-04-07 13:39:27.413,2016-04-07 13:43:58.347,Arms rested on the desk,l13011419151518,2016-04-07 13:39:27.413,,
2016-04-07 13:43:59.337,2016-04-07 13:35:40.833,2016-04-07 13:43:59.321,Sitting,l13011419151518,2016-04-07 13:35:40.833,,
2016-04-07 13:48:11.703,2016-04-07 13:44:25.268,2016-04-07 13:48:11.698,Texting,l13011419151518,2016-04-07 13:44:25.268,,
2016-04-07 13:48:12.469,2016-04-07 13:44:24.383,2016-04-07 13:48:12.457,Reclining,l13011419151518,2016-04-07 13:44:24.383,,
2016-04-07 13:48:13.056,2016-04-07 13:44:18.033,2016-04-07 13:48:13.032,Sitting,l13011419151518,2016-04-07 13:44:18.033,,
2016-04-07 13:51:20.939,2016-04-07 13:48:55.766,2016-04-07 13:51:20.934,Writing,l13011419151518,2016-04-07 13:48:55.766,,
2016-04-07 13:51:21.604,2016-04-07 13:48:54.979,2016-04-07 13:51:21.585,Arms rested on the desk,l13011419151518,2016-04-07 13:48:54.979,,
2016-04-07 13:55:58.467,2016-04-07 13:51:43.601,2016-04-07 13:55:58.462,Web Browsing,l13011419151518,2016-04-07 13:51:43.601,,
2016-04-07 13:55:58.760,2016-04-07 13:51:44.176,2016-04-07 13:55:58.747,Arms rested on the desk,l13011419151518,2016-04-07 13:51:44.176,,
2016-04-07 13:55:59.303,2016-04-07 13:48:53.821,2016-04-07 13:55:59.291,Standing,l13011419151518,2016-04-07 13:48:53.821,,
2016-04-07 13:57:08.887,2016-04-07 13:56:30.243,2016-04-07 13:57:08.866,Shelf unload,l13011419151518,2016-04-07 13:56:30.243,,
2016-04-07 13:57:49.128,2016-04-07 13:57:12.643,2016-04-07 13:57:49.116,Shelf reload,l13011419151518,2016-04-07 13:57:12.643,,
2016-04-07 13:57:49.895,2016-04-07 13:56:28.858,2016-04-07 13:57:49.891,Standing,l13011419151518,2016-04-07 13:56:28.858,,
2016-04-07 13:58:01.267,2016-04-07 13:34:55.659,2016-04-07 13:58:01.262,Wear ON,l13011419151518,2016-04-07 13:34:55.659,,
2016-04-07 14:01:02.565,2016-04-07 13:58:25.455,2016-04-07 13:59:59.999,Lying,l13011419151518,2016-04-07 13:58:25.455,,
