HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME
2016-02-12 17:00:01.000,2016-02-12 17:00:00.000,2016-02-12 17:00:01.000,300 KPM/min
2016-02-12 17:00:01.000,2016-02-12 17:00:00.000,2016-02-12 17:00:01.000,Biking
2016-02-12 17:00:53.000,2016-02-12 17:00:48.000,2016-02-12 17:00:53.000,Wear on
2016-02-12 17:00:57.000,2016-02-12 17:00:53.000,2016-02-12 17:00:57.000,Wear on
2016-02-12 17:00:57.000,2016-02-12 17:00:53.000,2016-02-12 17:00:57.000,Laundry
2016-02-12 17:02:18.000,2016-02-12 17:00:57.000,2016-02-12 17:02:18.000,Wear on
2016-02-12 17:02:18.000,2016-02-12 17:00:57.000,2016-02-12 17:02:18.000,Laundry
2016-02-12 17:02:18.000,2016-02-12 17:00:57.000,2016-02-12 17:02:18.000,Standing
2016-02-12 17:02:28.000,2016-02-12 17:02:27.000,2016-02-12 17:02:28.000,Wear on
2016-02-12 17:02:30.000,2016-02-12 17:02:28.000,2016-02-12 17:02:30.000,Wear on
2016-02-12 17:02:30.000,2016-02-12 17:02:28.000,2016-02-12 17:02:30.000,Sweeping
2016-02-12 17:04:01.000,2016-02-12 17:02:30.000,2016-02-12 17:04:01.000,Wear on
2016-02-12 17:04:01.000,2016-02-12 17:02:30.000,2016-02-12 17:04:01.000,Sweeping
2016-02-12 17:04:01.000,2016-02-12 17:02:30.000,2016-02-12 17:04:01.000,Walking
